Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
ABB: PVS-60-TL-R-US {480V},480,148.792,60033,61147.2,720,-1.41816e-07,-3.03226e-05,0.0010953,-0.000176618,0.9,800.0,84.9267,570.0,800.0,NaN,N
ABB: PVS-60-TL-S-R-US {480V},480,148.792,60033,61147.2,720,-1.41816e-07,-3.03226e-05,0.0010953,-0.000176618,0.9,800.0,84.9267,570.0,800.0,NaN,N
ABB: PVS-60-TL-S-US {480V},480,148.792,60033,61147.2,720,-1.41816e-07,-3.03226e-05,0.0010953,-0.000176618,0.9,800.0,84.9267,570.0,800.0,2020-09-01 00:00:00,N
ABB: PVS-60-TL-SC-R-US {480V},480,148.792,60033,61147.2,720,-1.41816e-07,-3.03226e-05,0.0010953,-0.000176618,0.9,800.0,84.9267,570.0,800.0,NaN,N
ABB: PVS-60-TL-SC-US {480V},480,148.792,60033,61147.2,720,-1.41816e-07,-3.03226e-05,0.0010953,-0.000176618,0.9,800.0,84.9267,570.0,800.0,2020-09-01 00:00:00,N
ABB: PVS-60-TL-US {480V},480,148.792,60033,61147.2,720,-1.41816e-07,-3.03226e-05,0.0010953,-0.000176618,0.9,800.0,84.9267,570.0,800.0,2020-09-01 00:00:00,N
ABB: TRIO-500-TL-OUTD-US-480 {480V},480,143.158,50000,50880.3,720,-1.27367e-07,-2.38736e-05,0.000979782,-0.000479972,1.0,800.0,70.6671,520.0,800.0,2018-10-15 00:00:00,N
ABB: TRIO-600-TL-OUTD-US-480 {480V},480,144.202,60000,61110.6,720,-1.222e-07,-2.0223e-05,0.000760595,-0.000952974,0.8,800.0,84.8758,570.0,800.0,2018-10-15 00:00:00,N
ABB: TRIO-TM-600-US-480 {480V},480,138.366,60000,61112.1,720,-1.40121e-07,-3.39597e-05,0.000536588,-0.00129626,0.6,800.0,84.878,570.0,800.0,2018-10-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-A {208V},208,31.9126,7600,7867.57,340,-2.13764e-06,-2.22992e-05,0.000900829,0.000352642,1.3,480.0,23.1399,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-A {240V},240,35.9449,7600,7830.65,380,-1.87222e-06,-3.72094e-05,-0.000293145,-0.000417726,1.4,480.0,20.607,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-A {277V},277,41.1381,7600,7815.42,380,-1.54362e-06,-4.79895e-05,-0.0014903,-0.00245743,1.5,480.0,20.5669,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-Z-A {208V},208,31.9126,7600,7867.57,340,-2.13764e-06,-2.22992e-05,0.000900829,0.000352642,1.3,480.0,23.1399,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-Z-A {240V},240,35.9449,7600,7830.65,380,-1.87222e-06,-3.72094e-05,-0.000293145,-0.000417726,1.4,480.0,20.607,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-Z-A {277V},277,41.1381,7600,7815.42,380,-1.54362e-06,-4.79895e-05,-0.0014903,-0.00245743,1.5,480.0,20.5669,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-Z-M-A {208V},208,31.9126,7600,7867.57,340,-2.13764e-06,-2.22992e-05,0.000900829,0.000352642,1.3,480.0,23.1399,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-Z-M-A {240V},240,35.9449,7600,7830.65,380,-1.87222e-06,-3.72094e-05,-0.000293145,-0.000417726,1.4,480.0,20.607,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-76-TL-OUTD-S-US-Z-M-A {277V},277,41.1381,7600,7815.42,380,-1.54362e-06,-4.79895e-05,-0.0014903,-0.00245743,1.5,480.0,20.5669,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-86-TL-OUTD-S-US-A {240V},240,34.0874,8600,8863.23,380,-1.55163e-06,-4.14755e-05,-0.000266664,-0.000793071,1.4,480.0,23.3243,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-86-TL-OUTD-S-US-A {277V},277,40.1776,8600,8849.66,380,-1.44207e-06,-4.9185e-05,-0.0011678,-0.00158473,1.5,480.0,23.2886,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-86-TL-OUTD-S-US-Z-A {240V},240,34.0874,8600,8863.23,380,-1.55163e-06,-4.14755e-05,-0.000266664,-0.000793071,1.4,480.0,23.3243,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-86-TL-OUTD-S-US-Z-A {277V},277,40.1776,8600,8849.66,380,-1.44207e-06,-4.9185e-05,-0.0011678,-0.00158473,1.5,480.0,23.2886,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-86-TL-OUTD-S-US-Z-M-A {240V},240,34.0874,8600,8863.23,380,-1.55163e-06,-4.14755e-05,-0.000266664,-0.000793071,1.4,480.0,23.3243,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-86-TL-OUTD-S-US-Z-M-A {277V},277,40.1776,8600,8849.66,380,-1.44207e-06,-4.9185e-05,-0.0011678,-0.00158473,1.5,480.0,23.2886,200.0,480.0,2019-02-15 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SB-RA {208V},208,18.3327,3000,3131.55,340,-5.73222e-06,-2.18162e-05,0.000812584,-0.000619687,0.9,480.0,9.21045,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SB-RA {240V},240,18.9234,3300,3425.96,355,-4.52092e-06,-3.0195e-05,0.000474884,-0.0013581,0.9,480.0,9.6506,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SB-RA-Q {208V},208,18.3327,3000,3131.55,340,-5.73222e-06,-2.18162e-05,0.000812584,-0.000619687,0.9,480.0,9.21045,200.0,480.0,NaN,N
ABB: UNO-DM-33-TL-PLUS-US-SB-RA-Q {240V},240,18.9234,3300,3425.96,355,-4.52092e-06,-3.0195e-05,0.000474884,-0.0013581,0.9,480.0,9.6506,200.0,480.0,NaN,N
ABB: UNO-DM-33-TL-PLUS-US-SE-RA {208V},208,18.3327,3000,3131.55,340,-5.73222e-06,-2.18162e-05,0.000812584,-0.000619687,0.9,480.0,9.21045,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SE-RA {240V},240,18.9234,3300,3425.96,355,-4.52092e-06,-3.0195e-05,0.000474884,-0.0013581,0.9,480.0,9.6506,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SZ-RA {208V},208,18.3327,3000,3131.55,340,-5.73222e-06,-2.18162e-05,0.000812584,-0.000619687,0.9,480.0,9.21045,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SZ-RA {240V},240,18.9234,3300,3425.96,355,-4.52092e-06,-3.0195e-05,0.000474884,-0.0013581,0.9,480.0,9.6506,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SZM-RA {208V},208,18.3327,3000,3131.55,340,-5.73222e-06,-2.18162e-05,0.000812584,-0.000619687,0.9,480.0,9.21045,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-33-TL-PLUS-US-SZM-RA {240V},240,18.9234,3300,3425.96,355,-4.52092e-06,-3.0195e-05,0.000474884,-0.0013581,0.9,480.0,9.6506,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SB-RA {208V},208,22.5793,3300,3441.95,340,-5.37154e-06,-2.9332e-05,0.000969936,-0.000453342,0.9,480.0,10.1234,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SB-RA {240V},240,23.6469,3800,3942.17,355,-3.81285e-06,-2.78869e-05,0.000880144,0.000439189,1.0,480.0,11.1047,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SB-RA-Q {208V},208,22.5793,3300,3441.95,340,-5.37154e-06,-2.9332e-05,0.000969936,-0.000453342,0.9,480.0,10.1234,200.0,480.0,NaN,N
ABB: UNO-DM-38-TL-PLUS-US-SB-RA-Q {240V},240,23.6469,3800,3942.17,355,-3.81285e-06,-2.78869e-05,0.000880144,0.000439189,1.0,480.0,11.1047,200.0,480.0,NaN,N
ABB: UNO-DM-38-TL-PLUS-US-SE-RA {208V},208,22.5793,3300,3441.95,340,-5.37154e-06,-2.9332e-05,0.000969936,-0.000453342,0.9,480.0,10.1234,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SE-RA {240V},240,23.6469,3800,3942.17,355,-3.81285e-06,-2.78869e-05,0.000880144,0.000439189,1.0,480.0,11.1047,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SZ-RA {208V},208,22.5793,3300,3441.95,340,-5.37154e-06,-2.9332e-05,0.000969936,-0.000453342,0.9,480.0,10.1234,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SZ-RA {240V},240,23.6469,3800,3942.17,355,-3.81285e-06,-2.78869e-05,0.000880144,0.000439189,1.0,480.0,11.1047,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SZM-RA {208V},208,22.5793,3300,3441.95,340,-5.37154e-06,-2.9332e-05,0.000969936,-0.000453342,0.9,480.0,10.1234,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-38-TL-PLUS-US-SZM-RA {240V},240,23.6469,3800,3942.17,355,-3.81285e-06,-2.78869e-05,0.000880144,0.000439189,1.0,480.0,11.1047,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SB-RA {208V},208,20.8986,4200,4392.77,340,-4.4854e-06,-3.07071e-05,0.00105434,-0.000137371,0.9,480.0,12.9199,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SB-RA {240V},240,24.3548,4600,4783.44,355,-3.93666e-06,-3.14168e-05,0.000757538,-0.000288942,1.0,480.0,13.4745,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SB-RA-Q {208V},208,20.8986,4200,4392.77,340,-4.4854e-06,-3.07071e-05,0.00105434,-0.000137371,0.9,480.0,12.9199,200.0,480.0,NaN,N
ABB: UNO-DM-46-TL-PLUS-US-SB-RA-Q {240V},240,24.3548,4600,4783.44,355,-3.93666e-06,-3.14168e-05,0.000757538,-0.000288942,1.0,480.0,13.4745,200.0,480.0,NaN,N
ABB: UNO-DM-46-TL-PLUS-US-SE-RA {208V},208,20.8986,4200,4392.77,340,-4.4854e-06,-3.07071e-05,0.00105434,-0.000137371,0.9,480.0,12.9199,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SE-RA {240V},240,24.3548,4600,4783.44,355,-3.93666e-06,-3.14168e-05,0.000757538,-0.000288942,1.0,480.0,13.4745,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SZ-RA {208V},208,20.8986,4200,4392.77,340,-4.4854e-06,-3.07071e-05,0.00105434,-0.000137371,0.9,480.0,12.9199,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SZ-RA {240V},240,24.3548,4600,4783.44,355,-3.93666e-06,-3.14168e-05,0.000757538,-0.000288942,1.0,480.0,13.4745,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SZM-RA {208V},208,20.8986,4200,4392.77,340,-4.4854e-06,-3.07071e-05,0.00105434,-0.000137371,0.9,480.0,12.9199,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-46-TL-PLUS-US-SZM-RA {240V},240,24.3548,4600,4783.44,355,-3.93666e-06,-3.14168e-05,0.000757538,-0.000288942,1.0,480.0,13.4745,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SB-RA {208V},208,27.7352,4600,4776.1,340,-3.37868e-06,-6.15998e-06,0.00207915,0.00043908,1.0,480.0,14.0474,240.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SB-RA {240V},240,30.7995,5000,5173.04,355,-3.03894e-06,-2.64776e-05,0.00125607,-0.000294682,1.0,480.0,14.5719,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SB-RA-QU {208V},208,27.7352,4600,4776.1,340,-3.37868e-06,-6.15998e-06,0.00207915,0.00043908,1.0,480.0,14.0474,240.0,480.0,NaN,N
ABB: UNO-DM-50-TL-PLUS-US-SB-RA-QU {240V},240,30.7995,5000,5173.04,355,-3.03894e-06,-2.64776e-05,0.00125607,-0.000294682,1.0,480.0,14.5719,200.0,480.0,NaN,N
ABB: UNO-DM-50-TL-PLUS-US-SE-RA {208V},208,27.7352,4600,4776.1,340,-3.37868e-06,-6.15998e-06,0.00207915,0.00043908,1.0,480.0,14.0474,240.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SE-RA {240V},240,30.7995,5000,5173.04,355,-3.03894e-06,-2.64776e-05,0.00125607,-0.000294682,1.0,480.0,14.5719,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SZ-RA {208V},208,27.7352,4600,4776.1,340,-3.37868e-06,-6.15998e-06,0.00207915,0.00043908,1.0,480.0,14.0474,240.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SZ-RA {240V},240,30.7995,5000,5173.04,355,-3.03894e-06,-2.64776e-05,0.00125607,-0.000294682,1.0,480.0,14.5719,200.0,480.0,2020-08-21 00:00:00,N
ABB: UNO-DM-50-TL-PLUS-US-SZ-RA-U {208V},208,27.7352,4600,4776.1,340,-3.37868e-06,-6.15998e-06,0.00207915,0.00043908,1.0,480.0,14.0474,240.0,480.0,NaN,N
