Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,479519,b'Federal',44.5682,-124.228,0,-8,12353.165,-,s,deg,s,deg,s,W/m,s,m,-,68,v1.0.0
Year,Month,Day,Hour,Minute,Significant Wave Height,Energy Period
2010,1,11,18,0,4.63824987411499,11.791799545288086
2010,1,11,21,0,4.3450798988342285,11.762999534606934
2010,1,12,0,0,4.391429901123047,11.925999641418457
2010,1,12,3,0,5.13247013092041,12.05679988861084
2010,1,12,6,0,5.7364301681518555,12.00570011138916
2010,1,12,9,0,5.1857500076293945,12.147299766540527
2010,1,12,12,0,4.832369804382324,12.384400367736816
2010,1,12,15,0,4.673460006713867,13.011799812316895
2010,1,12,18,0,4.693329811096191,13.278499603271484
2010,1,12,21,0,4.818270206451416,13.050100326538086
2010,1,13,0,0,4.772190093994141,13.181599617004395
2010,1,13,3,0,4.59984016418457,13.584400177001953
2010,1,13,6,0,4.4652099609375,13.79069995880127
2010,1,13,9,0,4.371119976043701,13.721400260925293
2010,1,13,12,0,4.694379806518555,12.451899528503418
2010,1,13,15,0,5.33296012878418,11.37909984588623
2010,1,13,18,0,5.5169901847839355,11.019100189208984
2010,1,13,21,0,5.146759986877441,10.940899848937988
2010,1,14,0,0,4.585790157318115,11.145299911499023
2010,1,14,3,0,4.038700103759766,11.660599708557129
2010,1,14,6,0,3.7043099403381348,11.86460018157959
2010,1,14,9,0,3.493419885635376,11.922100067138672
2010,1,14,12,0,3.3552300930023193,11.816900253295898
2010,1,14,15,0,3.2908899784088135,11.146599769592285
2010,1,14,18,0,3.216209888458252,10.221099853515625
2010,1,14,21,0,3.109529972076416,9.560700416564941
2010,1,15,0,0,3.2865800857543945,9.477299690246582
2010,1,15,3,0,3.5452098846435547,9.993599891662598
2010,1,15,6,0,3.6550400257110596,10.435999870300293
2010,1,15,9,0,3.7300500869750977,10.587800025939941
2010,1,15,12,0,3.7509799003601074,10.226300239562988
2010,1,15,15,0,4.332610130310059,9.482099533081055
2010,1,15,18,0,5.205689907073975,9.887499809265137
2010,1,15,21,0,4.832650184631348,10.782699584960938
2010,1,16,0,0,4.11460018157959,11.130399703979492
2010,1,16,3,0,3.7159900665283203,11.242899894714355
2010,1,16,6,0,3.485260009765625,11.321100234985352
2010,1,16,9,0,3.3204500675201416,11.334699630737305
2010,1,16,12,0,3.162400007247925,11.252799987792969
2010,1,16,15,0,3.010499954223633,11.07610034942627
2010,1,16,18,0,2.853260040283203,10.862600326538086
2010,1,16,21,0,2.685120105743408,10.681300163269043
2010,1,17,0,0,2.5452001094818115,10.41919994354248
2010,1,17,3,0,2.676609992980957,9.129500389099121
2010,1,17,6,0,2.6351099014282227,8.730500221252441
2010,1,17,9,0,2.5297598838806152,8.460100173950195
2010,1,17,12,0,2.9148099422454834,8.181500434875488
2010,1,17,15,0,3.469369888305664,10.278599739074707
2010,1,17,18,0,4.056519985198975,11.234800338745117
2010,1,17,21,0,4.561610221862793,12.600600242614746
2010,1,18,0,0,5.30689001083374,12.14229965209961
2010,1,18,3,0,6.403570175170898,11.811200141906738
2010,1,18,6,0,7.282189846038818,11.989700317382812
2010,1,18,9,0,8.228320121765137,12.168499946594238
2010,1,18,12,0,7.313079833984375,13.413599967956543
2010,1,18,15,0,6.129779815673828,13.87720012664795
2010,1,18,18,0,5.428500175476074,13.970800399780273
2010,1,18,21,0,4.982800006866455,13.923399925231934
2010,1,19,0,0,4.57843017578125,13.910599708557129
2010,1,19,3,0,4.2990498542785645,13.946100234985352
2010,1,19,6,0,4.381209850311279,13.509900093078613
2010,1,19,9,0,6.516630172729492,10.807900428771973
2010,1,19,12,0,6.29040002822876,12.379899978637695
2010,1,19,15,0,5.730999946594238,13.178999900817871
2010,1,19,18,0,5.283939838409424,12.779999732971191
2010,1,19,21,0,4.816100120544434,12.7568998336792
2010,1,20,0,0,5.006820201873779,11.503800392150879
2010,1,20,3,0,5.230569839477539,11.284500122070312
2010,1,20,6,0,5.263979911804199,12.047200202941895
2010,1,20,9,0,5.0841498374938965,13.088000297546387
2010,1,20,12,0,4.900169849395752,13.356200218200684
2010,1,20,15,0,4.682559967041016,13.370499610900879
2010,1,20,18,0,4.477479934692383,13.191499710083008
2010,1,20,21,0,4.281599998474121,13.00409984588623
2010,1,21,0,0,4.075260162353516,12.868000030517578
2010,1,21,3,0,3.8735499382019043,12.729000091552734
2010,1,21,6,0,3.8702800273895264,12.434800148010254
2010,1,21,9,0,3.805039882659912,12.255999565124512
2010,1,21,12,0,3.8167500495910645,12.191399574279785
2010,1,21,15,0,4.43271017074585,10.361000061035156
2010,1,21,18,0,5.157559871673584,9.86970043182373
2010,1,21,21,0,4.376979827880859,10.423399925231934
2010,1,22,0,0,3.781330108642578,10.550399780273438
2010,1,22,3,0,3.325439929962158,10.839599609375
2010,1,22,6,0,3.0457499027252197,11.047599792480469
2010,1,22,9,0,2.8832099437713623,11.174500465393066
2010,1,22,12,0,2.8180301189422607,11.31089973449707
2010,1,22,15,0,2.846440076828003,11.567999839782715
2010,1,22,18,0,2.966360092163086,12.147299766540527
2010,1,22,21,0,3.2455999851226807,12.97130012512207
2010,1,23,0,0,3.57450008392334,13.453200340270996
2010,1,23,3,0,3.7247800827026367,13.575499534606934
2010,1,23,6,0,3.6942200660705566,13.401300430297852
2010,1,23,9,0,3.554840087890625,13.072799682617188
2010,1,23,12,0,3.375570058822632,12.664400100708008
2010,1,23,15,0,3.228940010070801,12.208100318908691
2010,1,23,18,0,3.1025099754333496,11.838000297546387
2010,1,23,21,0,2.9701199531555176,11.53439998626709
2010,1,24,0,0,2.834939956665039,11.247400283813477
2010,1,24,3,0,2.736330032348633,10.85319995880127
2010,1,24,6,0,2.674760103225708,10.393199920654297
2010,1,24,9,0,2.600409984588623,10.039600372314453
2010,1,24,12,0,2.767620086669922,8.913000106811523
2010,1,24,15,0,3.00927996635437,9.167200088500977
2010,1,24,18,0,3.9797000885009766,9.260100364685059
2010,1,24,21,0,4.663690090179443,10.86929988861084
2010,1,25,0,0,5.529660224914551,10.360899925231934
2010,1,25,3,0,5.277440071105957,10.78219985961914
2010,1,25,6,0,4.696320056915283,10.719499588012695
2010,1,25,9,0,4.284520149230957,10.9173002243042
2010,1,25,12,0,4.85467004776001,12.560500144958496
2010,1,25,15,0,5.582930088043213,13.767600059509277
2010,1,25,18,0,5.471930027008057,14.065199851989746
2010,1,25,21,0,5.1354498863220215,13.896200180053711
2010,1,26,0,0,4.761549949645996,13.570500373840332
2010,1,26,3,0,4.393899917602539,13.172699928283691
2010,1,26,6,0,4.08213996887207,12.79259967803955
2010,1,26,9,0,3.794260025024414,12.432600021362305
2010,1,26,12,0,3.546679973602295,12.09179973602295
2010,1,26,15,0,3.3401100635528564,11.783499717712402
2010,1,26,18,0,3.13959002494812,11.499600410461426
2010,1,26,21,0,2.9529199600219727,11.254199981689453
2010,1,27,0,0,2.7775299549102783,11.0378999710083
2010,1,27,3,0,2.6237399578094482,10.84689998626709
2010,1,27,6,0,2.4921700954437256,10.701199531555176
2010,1,27,9,0,2.370650053024292,10.586799621582031
2010,1,27,12,0,2.2571799755096436,10.4931001663208
2010,1,27,15,0,2.1587700843811035,10.434100151062012
2010,1,27,18,0,2.083980083465576,10.429400444030762
2010,1,27,21,0,2.0324199199676514,10.474900245666504
2010,1,28,0,0,1.9910399913787842,10.501899719238281
2010,1,28,3,0,1.9320900440216064,10.42590045928955
2010,1,28,6,0,1.840459942817688,10.281100273132324
2010,1,28,9,0,1.7511399984359741,10.290499687194824
2010,1,28,12,0,1.7763500213623047,10.742600440979004
2010,1,28,15,0,1.9608700275421143,10.851099967956543
2010,1,28,18,0,2.1908600330352783,10.920100212097168
2010,1,28,21,0,2.4125399589538574,11.329000473022461
2010,1,29,0,0,2.6209800243377686,11.455300331115723
2010,1,29,3,0,2.801330089569092,11.610699653625488
2010,1,29,6,0,3.1056900024414062,11.728400230407715
2010,1,29,9,0,3.5519700050354004,11.904999732971191
2010,1,29,12,0,3.8462400436401367,12.195500373840332
2010,1,29,15,0,3.9123899936676025,12.393600463867188
2010,1,29,18,0,3.7612900733947754,12.438699722290039
2010,1,29,21,0,3.5322699546813965,12.394000053405762
2010,1,30,0,0,3.372040033340454,12.224800109863281
2010,1,30,3,0,3.249190092086792,12.03950023651123
2010,1,30,6,0,3.1307899951934814,11.985600471496582
2010,1,30,9,0,3.045830011367798,12.064800262451172
2010,1,30,12,0,3.0239899158477783,12.219300270080566
2010,1,30,15,0,3.0513598918914795,12.401599884033203
2010,1,30,18,0,3.060149908065796,12.469099998474121
2010,1,30,21,0,3.0142099857330322,12.389699935913086
2010,1,31,0,0,2.9281198978424072,12.222700119018555
2010,1,31,3,0,2.816770076751709,12.008700370788574
2010,1,31,6,0,2.687809944152832,11.754599571228027
2010,1,31,9,0,2.5519299507141113,11.474699974060059
2010,1,31,12,0,2.405869960784912,11.175299644470215
2010,1,31,15,0,2.250610113143921,10.857199668884277
2010,1,31,18,0,2.0981199741363525,10.538800239562988
2010,1,31,21,0,1.9597500562667847,10.256500244140625
2010,2,1,0,0,1.8276100158691406,10.007699966430664
2010,2,1,3,0,1.6888600587844849,9.733799934387207
2010,2,1,6,0,1.5511300563812256,9.353300094604492
2010,2,1,9,0,1.427839994430542,8.889900207519531
2010,2,1,12,0,1.4261499643325806,8.442500114440918
2010,2,1,15,0,1.670140027999878,8.17039966583252
2010,2,1,18,0,2.008150100708008,8.213600158691406
2010,2,1,21,0,2.1902899742126465,8.596599578857422
2010,2,2,0,0,2.3367300033569336,8.413900375366211
2010,2,2,3,0,2.325730085372925,8.79699993133545
2010,2,2,6,0,2.3692500591278076,9.468000411987305
2010,2,2,9,0,2.5901200771331787,10.78030014038086
2010,2,2,12,0,2.894779920578003,11.609399795532227
2010,2,2,15,0,2.9760899543762207,11.84000015258789
2010,2,2,18,0,2.8815500736236572,11.681300163269043
2010,2,2,21,0,2.753880023956299,11.365099906921387
2010,2,3,0,0,2.6203999519348145,11.020500183105469
2010,2,3,3,0,2.477839946746826,10.692000389099121
2010,2,3,6,0,2.4022300243377686,10.25879955291748
2010,2,3,9,0,2.335010051727295,9.847200393676758
2010,2,3,12,0,2.246649980545044,9.4621000289917
2010,2,3,15,0,2.1948399543762207,9.110099792480469
2010,2,3,18,0,2.244960069656372,8.823100090026855
2010,2,3,21,0,2.330590009689331,8.73960018157959
2010,2,4,0,0,2.458440065383911,8.702099800109863
2010,2,4,3,0,2.4022600650787354,9.133600234985352
2010,2,4,6,0,2.3973500728607178,9.180399894714355
2010,2,4,9,0,2.289099931716919,9.591500282287598
2010,2,4,12,0,2.2166600227355957,9.752300262451172
2010,2,4,15,0,2.2278900146484375,9.651000022888184
2010,2,4,18,0,2.370729923248291,9.468000411987305
2010,2,4,21,0,2.4308300018310547,9.620699882507324
2010,2,5,0,0,2.6680099964141846,10.018799781799316
2010,2,5,3,0,3.8025200366973877,12.000399589538574
2010,2,5,6,0,4.194469928741455,11.975899696350098
2010,2,5,9,0,3.9230000972747803,10.910200119018555
2010,2,5,12,0,3.5823800563812256,10.84630012512207
2010,2,5,15,0,3.5712499618530273,11.097599983215332
2010,2,5,18,0,3.4939000606536865,10.780099868774414
2010,2,5,21,0,3.236340045928955,10.502799987792969
2010,2,6,0,0,3.038870096206665,10.434599876403809
2010,2,6,3,0,2.9292099475860596,10.4306001663208
2010,2,6,6,0,3.0301499366760254,10.60949993133545
2010,2,6,9,0,3.336699962615967,11.0556001663208
2010,2,6,12,0,3.277909994125366,11.11340045928955
2010,2,6,15,0,3.192660093307495,11.333100318908691
2010,2,6,18,0,3.1159300804138184,11.69849967956543
2010,2,6,21,0,3.011889934539795,12.147600173950195
2010,2,7,0,0,2.940109968185425,12.609800338745117
2010,2,7,3,0,3.0095999240875244,13.293999671936035
2010,2,7,6,0,3.1176300048828125,13.676300048828125
2010,2,7,9,0,3.2210299968719482,13.664199829101562
2010,2,7,12,0,3.4225499629974365,13.563899993896484
2010,2,7,15,0,3.6089799404144287,13.41670036315918
2010,2,7,18,0,3.6033899784088135,13.211199760437012
2010,2,7,21,0,3.421370029449463,12.86299991607666
2010,2,8,0,0,3.1808900833129883,12.430500030517578
2010,2,8,3,0,2.964709997177124,12.078399658203125
2010,2,8,6,0,2.7705299854278564,11.828300476074219
2010,2,8,9,0,2.576809883117676,11.581600189208984
2010,2,8,12,0,2.403520107269287,11.322999954223633
2010,2,8,15,0,2.3108699321746826,11.163700103759766
2010,2,8,18,0,2.285550117492676,11.112000465393066
2010,2,8,21,0,2.2563600540161133,11.020700454711914
2010,2,9,0,0,2.1953799724578857,10.80679988861084
2010,2,9,3,0,2.103610038757324,10.556500434875488
2010,2,9,6,0,2.0162999629974365,10.378999710083008
2010,2,9,9,0,1.9794700145721436,10.352899551391602
2010,2,9,12,0,2.0265400409698486,10.444499969482422
2010,2,9,15,0,2.123189926147461,10.444100379943848
2010,2,9,18,0,2.184390068054199,10.338700294494629
2010,2,9,21,0,2.1827099323272705,10.28339958190918
2010,2,10,0,0,2.1654000282287598,10.304100036621094
2010,2,10,3,0,2.1488499641418457,10.324700355529785
2010,2,10,6,0,2.1149399280548096,10.323100090026855
2010,2,10,9,0,2.0622498989105225,10.298600196838379
2010,2,10,12,0,1.986780047416687,10.219599723815918
2010,2,10,15,0,1.8997100591659546,9.913100242614746
2010,2,10,18,0,1.9666800498962402,8.517900466918945
2010,2,10,21,0,2.430449962615967,7.1296000480651855
2010,2,11,0,0,3.5048000812530518,8.110199928283691
2010,2,11,3,0,3.9806900024414062,8.952699661254883
2010,2,11,6,0,3.8092000484466553,9.44909954071045
2010,2,11,9,0,3.6309499740600586,9.441100120544434
2010,2,11,12,0,3.638890027999878,9.119500160217285
2010,2,11,15,0,3.42645001411438,9.304699897766113
2010,2,11,18,0,3.424459934234619,9.407299995422363
2010,2,11,21,0,3.830159902572632,9.878899574279785
2010,2,12,0,0,4.838170051574707,9.824899673461914
2010,2,12,3,0,5.898029804229736,11.257800102233887
2010,2,12,6,0,5.31771993637085,11.964200019836426
2010,2,12,9,0,4.788980007171631,12.796199798583984
2010,2,12,12,0,4.632339954376221,13.124699592590332
2010,2,12,15,0,5.222789764404297,11.508999824523926
2010,2,12,18,0,6.222829818725586,11.031599998474121
2010,2,12,21,0,5.935999870300293,11.523699760437012
2010,2,13,0,0,5.450900077819824,11.674400329589844
2010,2,13,3,0,5.01140022277832,12.34749984741211
2010,2,13,6,0,5.058279991149902,13.400400161743164
2010,2,13,9,0,5.431250095367432,14.550200462341309
2010,2,13,12,0,5.53272008895874,14.928299903869629
2010,2,13,15,0,5.2370100021362305,14.643699645996094
2010,2,13,18,0,4.935810089111328,13.599100112915039
2010,2,13,21,0,4.806469917297363,12.642399787902832
2010,2,14,0,0,4.790909767150879,12.26099967956543
2010,2,14,3,0,4.875189781188965,12.193900108337402
2010,2,14,6,0,5.312779903411865,12.799500465393066
2010,2,14,9,0,5.716839790344238,14.272600173950195
2010,2,14,12,0,5.692470073699951,14.836799621582031
2010,2,14,15,0,5.386260032653809,14.709699630737305
2010,2,14,18,0,5.086440086364746,14.46030044555664
2010,2,14,21,0,4.895299911499023,14.27079963684082
2010,2,15,0,0,4.735960006713867,14.121399879455566
2010,2,15,3,0,4.570539951324463,13.940099716186523
2010,2,15,6,0,4.400589942932129,13.740900039672852
2010,2,15,9,0,4.213399887084961,13.529899597167969
2010,2,15,12,0,4.023039817810059,13.324199676513672
2010,2,15,15,0,3.8228600025177,13.114299774169922
2010,2,15,18,0,3.610919952392578,12.881099700927734
2010,2,15,21,0,3.3695199489593506,12.625100135803223
2010,2,16,0,0,3.075439929962158,12.275099754333496
2010,2,16,3,0,3.062769889831543,10.754300117492676
2010,2,16,6,0,3.260010004043579,9.84939956665039
2010,2,16,9,0,3.151700019836426,10.052900314331055
2010,2,16,12,0,3.174299955368042,10.292099952697754
2010,2,16,15,0,3.008090019226074,10.826399803161621
2010,2,16,18,0,2.911129951477051,11.153200149536133
2010,2,16,21,0,2.9258298873901367,11.499300003051758
2010,2,17,0,0,3.0005900859832764,11.703200340270996
2010,2,17,3,0,3.0111300945281982,11.649800300598145
2010,2,17,6,0,2.9298601150512695,11.452500343322754
2010,2,17,9,0,2.8111701011657715,11.239299774169922
2010,2,17,12,0,2.690920114517212,11.01550006866455
2010,2,17,15,0,2.5689198970794678,10.780599594116211
2010,2,17,18,0,2.4209001064300537,10.633199691772461
2010,2,17,21,0,2.2657899856567383,10.510299682617188
2010,2,18,0,0,2.115950107574463,10.383999824523926
2010,2,18,3,0,1.9933899641036987,10.353400230407715
2010,2,18,6,0,1.9255599975585938,10.605899810791016
2010,2,18,9,0,1.9401400089263916,11.094799995422363
2010,2,18,12,0,2.031049966812134,11.493499755859375
2010,2,18,15,0,2.121649980545044,11.420499801635742
2010,2,18,18,0,2.120759963989258,11.141200065612793
2010,2,18,21,0,1.9360899925231934,11.666899681091309
2010,2,19,0,0,1.7960200309753418,11.549599647521973
2010,2,19,3,0,1.7168699502944946,11.53030014038086
2010,2,19,6,0,1.7538199424743652,11.584199905395508
2010,2,19,9,0,1.9082399606704712,11.58080005645752
2010,2,19,12,0,2.063960075378418,11.62559986114502
2010,2,19,15,0,2.1932599544525146,11.734100341796875
2010,2,19,18,0,2.382999897003174,12.127900123596191
2010,2,19,21,0,2.611599922180176,12.547200202941895
2010,2,20,0,0,2.743419885635376,12.646300315856934
2010,2,20,3,0,2.727940082550049,12.506099700927734
2010,2,20,6,0,2.6353700160980225,12.288299560546875
2010,2,20,9,0,2.5234599113464355,12.030200004577637
2010,2,20,12,0,2.413130044937134,11.718700408935547
2010,2,20,15,0,2.3068900108337402,11.393099784851074
2010,2,20,18,0,2.197000026702881,11.101200103759766
2010,2,20,21,0,2.0780599117279053,10.822400093078613
2010,2,21,0,0,1.954740047454834,10.56980037689209
2010,2,21,3,0,1.8402700424194336,10.36139965057373
2010,2,21,6,0,1.8083499670028687,9.79010009765625
2010,2,21,9,0,1.749899983406067,10.019800186157227
2010,2,21,12,0,1.7112699747085571,11.020899772644043
2010,2,21,15,0,1.7705600261688232,12.031599998474121
2010,2,21,18,0,1.87608003616333,12.723699569702148
2010,2,21,21,0,2.005000114440918,13.022299766540527
2010,2,22,0,0,2.140350103378296,13.173299789428711
2010,2,22,3,0,2.2434799671173096,13.129500389099121
2010,2,22,6,0,2.3257200717926025,12.975199699401855
2010,2,22,9,0,2.3921399116516113,12.74839973449707
2010,2,22,12,0,2.425689935684204,12.504799842834473
2010,2,22,15,0,2.4375898838043213,12.289299964904785
2010,2,22,18,0,2.3953499794006348,12.02910041809082
2010,2,22,21,0,2.282710075378418,11.656800270080566
2010,2,23,0,0,2.1160500049591064,11.270000457763672
2010,2,23,3,0,2.005889892578125,10.575499534606934
2010,2,23,6,0,2.044179916381836,9.977399826049805
2010,2,23,9,0,2.163300037384033,9.834600448608398
2010,2,23,12,0,2.3056800365448,9.653300285339355
2010,2,23,15,0,2.4649600982666016,9.70009994506836
2010,2,23,18,0,2.7000200748443604,9.812100410461426
2010,2,23,21,0,2.8294100761413574,10.509499549865723
2010,2,24,0,0,2.8374500274658203,11.165399551391602
2010,2,24,3,0,2.8989899158477783,11.772899627685547
2010,2,24,6,0,3.004930019378662,12.004799842834473
2010,2,24,9,0,3.0731201171875,12.099200248718262
2010,2,24,12,0,3.3203799724578857,11.589699745178223
2010,2,24,15,0,3.4870100021362305,11.527299880981445
2010,2,24,18,0,3.4941298961639404,11.201499938964844
2010,2,24,21,0,3.265079975128174,11.107799530029297
2010,2,25,0,0,3.095050096511841,10.749600410461426
2010,2,25,3,0,2.850749969482422,10.928600311279297
2010,2,25,6,0,2.689389944076538,10.814599990844727
2010,2,25,9,0,2.575629949569702,10.445199966430664
2010,2,25,12,0,2.5116899013519287,10.139200210571289
2010,2,25,15,0,2.4705801010131836,10.173299789428711
2010,2,25,18,0,2.451090097427368,10.27280044555664
2010,2,25,21,0,2.4506399631500244,10.4576997756958
2010,2,26,0,0,2.4607601165771484,10.505800247192383
2010,2,26,3,0,2.4254400730133057,10.278900146484375
2010,2,26,6,0,2.5622498989105225,9.422499656677246
2010,2,26,9,0,2.8964900970458984,9.365799903869629
2010,2,26,12,0,3.270469903945923,9.152799606323242
2010,2,26,15,0,2.949460029602051,9.831199645996094
2010,2,26,18,0,2.789069890975952,10.055299758911133
2010,2,26,21,0,2.7258999347686768,10.203700065612793
2010,2,27,0,0,2.700119972229004,10.332099914550781
2010,2,27,3,0,2.6470699310302734,10.334099769592285
2010,2,27,6,0,3.212100028991699,8.746000289916992
2010,2,27,9,0,3.401279926300049,8.752599716186523
2010,2,27,12,0,3.155489921569824,9.168000221252441
2010,2,27,15,0,2.929270029067993,10.406399726867676
2010,2,27,18,0,3.13604998588562,12.160799980163574
2010,2,27,21,0,3.5800700187683105,13.395999908447266
2010,2,28,0,0,3.7653300762176514,13.54520034790039
2010,2,28,3,0,3.5921199321746826,13.23169994354248
2010,2,28,6,0,3.340670108795166,12.83590030670166
2010,2,28,9,0,3.1781198978424072,12.453300476074219
2010,2,28,12,0,3.05718994140625,12.060400009155273
2010,2,28,15,0,2.89493989944458,11.639100074768066
2010,2,28,18,0,2.702579975128174,11.226200103759766
2010,2,28,21,0,2.516200065612793,10.886699676513672
2010,3,1,0,0,2.3324201107025146,10.581700325012207
2010,3,1,3,0,2.1399900913238525,10.260899543762207
2010,3,1,6,0,1.9488799571990967,10.00510025024414
2010,3,1,9,0,1.8224799633026123,10.147500038146973
2010,3,1,12,0,1.9597300291061401,11.255800247192383
2010,3,1,15,0,2.4168500900268555,12.506600379943848
2010,3,1,18,0,2.9288899898529053,12.973699569702148
2010,3,1,21,0,3.307950019836426,13.224200248718262
2010,3,2,0,0,3.626889944076538,13.438300132751465
2010,3,2,3,0,4.014510154724121,13.530099868774414
2010,3,2,6,0,4.296919822692871,13.91919994354248
2010,3,2,9,0,4.481959819793701,14.303500175476074
2010,3,2,12,0,4.6095499992370605,14.371800422668457
2010,3,2,15,0,4.603499889373779,14.179900169372559
2010,3,2,18,0,4.470469951629639,13.764800071716309
2010,3,2,21,0,4.197669982910156,13.38860034942627
2010,3,3,0,0,3.9062399864196777,12.800200462341309
2010,3,3,3,0,3.603219985961914,12.118000030517578
