Manufacturer,Technology,Message,Parameters,Nser,Error Param Type,Error Param Value,Parameters Out
Jinko Solar Co._ Ltd,Mono-c-Si,-6,{ celltype=mono vmp=33.1 imp=9.82 isc=10.15 voc=40.3 alpha_isc=0.006902 beta_voc=-0.131781 gamma_pmp=-0.396 n_ser=20 t_ref=25 },20,Adj,-245.8234658971533,"[('a', 3.688666138014712), ('Il', 10.11260301390133), ('Io', 6.474926749052787e-08), ('Rs', 0.05111454419705497), ('Rsh', 355.39825125925864), ('Adj', -245.8234658971533)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.1 imp=9.81 isc=10.46 voc=40.1 alpha_isc=0.0039748 beta_voc=-0.123508 gamma_pmp=-0.443 n_ser=20 t_ref=25 },20,P,394.938925,"[('a', 3.8084), ('Il', 10.121226782463), ('Io', 1e-09), ('Rs', 0.34834578441835656), ('Rsh', 350.3282978505391), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.1 imp=9.81 isc=10.46 voc=40.1 alpha_isc=0.00523 beta_voc=-0.123909 gamma_pmp=-0.434 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.235297435569), ('Io', 1e-15), ('Rs', 0.22959285004965235), ('Rsh', 202.38609714681323), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.1 imp=9.81 isc=10.46 voc=40.1 alpha_isc=0.0039748 beta_voc=-0.129523 gamma_pmp=-0.469 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.224787335068001), ('Io', 1e-15), ('Rs', 0.22372881355932212), ('Rsh', 197.39077664945043), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.2 voc=41.1 alpha_isc=0.0051 beta_voc=-0.130287 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.235297435569), ('Io', 1e-15), ('Rs', 0.22959285004965235), ('Rsh', 202.38609714681323), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.5 voc=41.1 alpha_isc=0.005145 beta_voc=-0.129876 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.687231757111999), ('Io', 1e-15), ('Rs', 0.23957528957528954), ('Rsh', 175.67391584070174), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.2 voc=41.1 alpha_isc=0.0051 beta_voc=-0.130287 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.571620651600998), ('Io', 1e-15), ('Rs', 0.24357212953876364), ('Rsh', 171.08603561049227), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.5 voc=41.1 alpha_isc=0.005145 beta_voc=-0.129876 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.403459043585), ('Io', 1e-15), ('Rs', 0.23310479921645447), ('Rsh', 196.2631237821089), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.2 voc=41.1 alpha_isc=0.005916 beta_voc=-0.133575 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.687231757111999), ('Io', 1e-15), ('Rs', 0.23957528957528954), ('Rsh', 175.67391584070174), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.5 voc=41.1 alpha_isc=0.007455 beta_voc=-0.132342 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,403.354695,"[('a', 3.8084), ('Il', 10.173777284968), ('Io', 1e-09), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.2 voc=41.1 alpha_isc=0.005916 beta_voc=-0.133575 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,403.354695,"[('a', 3.8084), ('Il', 10.173777284968), ('Io', 1e-09), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 imp=9.68 isc=10.5 voc=41.1 alpha_isc=0.007455 beta_voc=-0.132342 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.173777284968), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.5 imp=9.84 isc=10.61 voc=40.6 alpha_isc=0.0047745 beta_voc=-0.123018 gamma_pmp=-0.406 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.32062176165803113), ('Rsh', 233.50184989578852), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.5 imp=9.84 isc=10.61 voc=40.6 alpha_isc=0.0051989 beta_voc=-0.128296 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,403.354695,"[('a', 3.8084), ('Il', 10.173777284968), ('Io', 1e-09), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.5 imp=9.84 isc=10.61 voc=40.6 alpha_isc=0.0049867 beta_voc=-0.125048 gamma_pmp=-0.393 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.657241908013999), ('Io', 1e-15), ('Rs', 0.30585774058577414), ('Rsh', 233.9903335124204), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.2 imp=9.93 isc=10.35 voc=40.4 alpha_isc=0.0048645 beta_voc=-0.131704 gamma_pmp=-0.42 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.32062176165803113), ('Rsh', 233.50184989578852), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.5 imp=9.84 isc=10.61 voc=40.6 alpha_isc=0.0075331 beta_voc=-0.130732 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.426019696991998), ('Io', 1e-15), ('Rs', 0.30585774058577414), ('Rsh', 296.46438861814056), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.2 imp=9.93 isc=10.25 voc=40.4 alpha_isc=0.00697 beta_voc=-0.132108 gamma_pmp=-0.396 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.426019696991998), ('Io', 1e-15), ('Rs', 0.30585774058577414), ('Rsh', 296.46438861814056), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=32.6 imp=10.11 isc=10.92 voc=39.3 alpha_isc=0.0057876 beta_voc=-0.109254 gamma_pmp=-0.374 n_ser=20 t_ref=25 },20,P,403.354695,"[('a', 3.8084), ('Il', 10.173777284968), ('Io', 1e-09), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.2 isc=10.65 imp=9.94 beta_voc=-0.116216 voc=39.8 alpha_isc=0.007242 gamma_pmp=-0.375 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.32062176165803113), ('Rsh', 233.50184989578852), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=32.6 isc=10.92 imp=10.11 beta_voc=-0.110433 voc=39.3 alpha_isc=0.00546 gamma_pmp=-0.374 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.802842862623), ('Io', 1e-15), ('Rs', 0.2735632183908046), ('Rsh', 174.22991785200733), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.2 isc=10.52 imp=9.93 beta_voc=-0.123816 voc=40.2 alpha_isc=0.0039976 gamma_pmp=-0.443 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.224787335068001), ('Io', 1e-15), ('Rs', 0.2558415841584159), ('Rsh', 213.01093329390574), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.2 isc=10.52 imp=9.93 beta_voc=-0.124218 voc=40.2 alpha_isc=0.00526 gamma_pmp=-0.434 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.802842862623), ('Io', 1e-15), ('Rs', 0.2735632183908046), ('Rsh', 174.22991785200733), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.2 isc=10.52 imp=9.93 beta_voc=-0.129846 voc=40.2 alpha_isc=0.0039976 gamma_pmp=-0.469 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.173777284968), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.31 imp=9.77 beta_voc=-0.130921 voc=41.3 alpha_isc=0.005155 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 183.58839218009498), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.61 imp=9.77 beta_voc=-0.130508 voc=41.3 alpha_isc=0.0051989 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.173777284968), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.31 imp=9.77 beta_voc=-0.130921 voc=41.3 alpha_isc=0.005155 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 183.58839218009498), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.61 imp=9.77 beta_voc=-0.130508 voc=41.3 alpha_isc=0.0051989 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.173777284968), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 309.36125521546774), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.31 imp=9.77 beta_voc=-0.134225 voc=41.3 alpha_isc=0.0059798 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.30975348338692393), ('Rsh', 183.58839218009498), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.61 imp=9.77 beta_voc=-0.132986 voc=41.3 alpha_isc=0.0075331 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.319378239576999), ('Io', 1e-15), ('Rs', 0.22711198428290783), ('Rsh', 207.4605181925855), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.31 imp=9.77 beta_voc=-0.134225 voc=41.3 alpha_isc=0.0059798 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.308868139076003), ('Io', 1e-15), ('Rs', 0.22130177514792904), ('Rsh', 202.22640355896502), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=10.61 imp=9.77 beta_voc=-0.132986 voc=41.3 alpha_isc=0.0075331 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.319378239576999), ('Io', 1e-15), ('Rs', 0.22711198428290783), ('Rsh', 207.4605181925855), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.7 isc=10.73 imp=9.93 beta_voc=-0.123624 voc=40.8 alpha_isc=0.0048285 gamma_pmp=-0.406 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.781822661621), ('Io', 1e-15), ('Rs', 0.23705826170009564), ('Rsh', 178.14603058558652), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.7 isc=10.73 imp=9.93 beta_voc=-0.128928 voc=40.8 alpha_isc=0.0052577 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.687231757111999), ('Io', 1e-15), ('Rs', 0.2409708737864079), ('Rsh', 170.78040405679164), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.7 isc=10.73 imp=9.93 beta_voc=-0.125664 voc=40.8 alpha_isc=0.0050431 gamma_pmp=-0.393 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.508560048595001), ('Io', 1e-15), ('Rs', 0.23039690222652473), ('Rsh', 199.19901432249839), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.4 isc=10.44 imp=10.03 beta_voc=-0.13203 voc=40.5 alpha_isc=0.0049068 gamma_pmp=-0.42 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.781822661621), ('Io', 1e-15), ('Rs', 0.23705826170009564), ('Rsh', 178.14603058558652), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.7 isc=10.73 imp=9.93 beta_voc=-0.131376 voc=40.8 alpha_isc=0.0076183 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,409.241378,"[('a', 3.8084), ('Il', 10.247347988475), ('Io', 1e-09), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.4 isc=10.34 imp=10.03 beta_voc=-0.132435 voc=40.5 alpha_isc=0.0070312 gamma_pmp=-0.396 n_ser=20 t_ref=25 },20,P,409.241378,"[('a', 3.8084), ('Il', 10.247347988475), ('Io', 1e-09), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=32.8 isc=11.04 imp=10.23 beta_voc=-0.109532 voc=39.4 alpha_isc=0.0058512 gamma_pmp=-0.374 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.247347988475), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.3 isc=10.77 imp=10.06 beta_voc=-0.116508 voc=39.9 alpha_isc=0.0073236 gamma_pmp=-0.375 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.82540351603), ('Io', 1e-15), ('Rs', 0.31831275720164615), ('Rsh', 233.71736768836956), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=32.8 isc=11.04 imp=10.23 beta_voc=-0.110714 voc=39.4 alpha_isc=0.00552 gamma_pmp=-0.374 n_ser=20 t_ref=25 },20,P,409.241378,"[('a', 3.8084), ('Il', 10.247347988475), ('Io', 1e-09), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.4 isc=10.58 imp=10.04 beta_voc=-0.124124 voc=40.3 alpha_isc=0.0040204 gamma_pmp=-0.443 n_ser=20 t_ref=25 },20,P,409.241378,"[('a', 3.8084), ('Il', 10.247347988475), ('Io', 1e-09), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.4 isc=10.58 imp=10.04 beta_voc=-0.130169 voc=40.3 alpha_isc=0.0040204 gamma_pmp=-0.469 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.30269151138716366), ('Rsh', 235.64047265210786), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.36 imp=9.87 beta_voc=-0.131555 voc=41.5 alpha_isc=0.00518 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.82540351603), ('Io', 1e-15), ('Rs', 0.31831275720164615), ('Rsh', 233.71736768836956), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.73 imp=9.86 beta_voc=-0.13114 voc=41.5 alpha_isc=0.0052577 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.531120702002001), ('Io', 1e-15), ('Rs', 0.30269151138716366), ('Rsh', 295.34368705590595), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.36 imp=9.87 beta_voc=-0.131555 voc=41.5 alpha_isc=0.00518 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.531120702002001), ('Io', 1e-15), ('Rs', 0.30269151138716366), ('Rsh', 295.34368705590595), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.73 imp=9.86 beta_voc=-0.13114 voc=41.5 alpha_isc=0.0052577 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,409.241378,"[('a', 3.8084), ('Il', 10.247347988475), ('Io', 1e-09), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.36 imp=9.87 beta_voc=-0.134875 voc=41.5 alpha_isc=0.0060088 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.82540351603), ('Io', 1e-15), ('Rs', 0.31831275720164615), ('Rsh', 233.71736768836956), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.73 imp=9.86 beta_voc=-0.13363 voc=41.5 alpha_isc=0.0076183 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,409.241378,"[('a', 3.8084), ('Il', 10.247347988475), ('Io', 1e-09), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.36 imp=9.87 beta_voc=-0.134875 voc=41.5 alpha_isc=0.0060088 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.907943867633001), ('Io', 1e-15), ('Rs', 0.27367424242424243), ('Rsh', 176.95098863340863), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=10.73 imp=9.86 beta_voc=-0.13363 voc=41.5 alpha_isc=0.0076183 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.308868139076003), ('Io', 1e-15), ('Rs', 0.25383104125736744), ('Rsh', 213.19053277293082), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.9 isc=10.82 imp=10.02 beta_voc=-0.12423 voc=41 alpha_isc=0.004869 gamma_pmp=-0.406 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.907943867633001), ('Io', 1e-15), ('Rs', 0.27367424242424243), ('Rsh', 176.95098863340863), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.9 isc=10.82 imp=10.02 beta_voc=-0.12956 voc=41 alpha_isc=0.0053018 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.888464119035998), ('Io', 1e-15), ('Rs', 0.29011446409989583), ('Rsh', 200.40296492105605), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.9 isc=10.82 imp=10.02 beta_voc=-0.12628 voc=41 alpha_isc=0.0050854 gamma_pmp=-0.393 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.247347988475), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.9 isc=10.82 imp=10.02 beta_voc=-0.13202 voc=41 alpha_isc=0.0076822 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.82540351603), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 182.5995248534155), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.6 isc=10.43 imp=10.11 beta_voc=-0.132762 voc=40.6 alpha_isc=0.0070924 gamma_pmp=-0.396 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.247347988475), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=32.9 isc=11.16 imp=10.35 beta_voc=-0.10981 voc=39.5 alpha_isc=0.0059148 gamma_pmp=-0.374 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.82540351603), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 182.5995248534155), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.4 isc=10.89 imp=10.18 beta_voc=-0.1168 voc=40 alpha_isc=0.0074052 gamma_pmp=-0.375 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.247347988475), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 305.7148363597558), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=32.9 isc=11.16 imp=10.35 beta_voc=-0.110995 voc=39.5 alpha_isc=0.00558 gamma_pmp=-0.374 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.6524), ('Il', 10.82540351603), ('Io', 1e-15), ('Rs', 0.3041533546325878), ('Rsh', 182.5995248534155), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.5 isc=10.64 imp=10.16 beta_voc=-0.12474 voc=40.5 alpha_isc=0.0040432 gamma_pmp=-0.443 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.382438842583), ('Io', 1e-15), ('Rs', 0.2246841593780371), ('Rsh', 216.86522921487952), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=33.5 isc=10.64 imp=10.16 beta_voc=-0.130815 voc=40.5 alpha_isc=0.0040432 gamma_pmp=-0.469 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.382438842583), ('Io', 1e-15), ('Rs', 0.2246841593780371), ('Rsh', 216.86522921487952), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=10.55 imp=9.96 beta_voc=-0.132189 voc=41.7 alpha_isc=0.005275 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.87641356613), ('Io', 1e-15), ('Rs', 0.2345935727788281), ('Rsh', 180.67691215174477), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=10.82 imp=9.95 beta_voc=-0.131772 voc=41.7 alpha_isc=0.0053018 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.792332762122), ('Io', 1e-15), ('Rs', 0.23865384615384608), ('Rsh', 170.53969170280456), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=10.55 imp=9.96 beta_voc=-0.132189 voc=41.7 alpha_isc=0.005275 gamma_pmp=-0.407 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.613661053605), ('Io', 1e-15), ('Rs', 0.22449760765550236), ('Rsh', 201.7494692915029), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=10.82 imp=9.95 beta_voc=-0.131772 voc=41.7 alpha_isc=0.0053018 gamma_pmp=-0.424 n_ser=20 t_ref=25 },20,P,0.0,"[('a', 0.5998), ('Il', 11.87641356613), ('Io', 1e-15), ('Rs', 0.2345935727788281), ('Rsh', 180.67691215174477), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=10.55 imp=9.96 beta_voc=-0.135525 voc=41.7 alpha_isc=0.006119 gamma_pmp=-0.405 n_ser=20 t_ref=25 },20,P,418.671812,"[('a', 3.8084), ('Il', 10.426019696991998), ('Io', 1e-09), ('Rs', 0.2989406779661019), ('Rsh', 266.90744698392734), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=10.82 imp=9.95 beta_voc=-0.134274 voc=41.7 alpha_isc=0.0076822 gamma_pmp=-0.387 n_ser=20 t_ref=25 },20,P,418.671812,"[('a', 3.8084), ('Il', 10.426019696991998), ('Io', 1e-09), ('Rs', 0.2989406779661019), ('Rsh', 266.90744698392734), ('Adj', 0.0)]"
