Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
Enphase Energy Inc : IQ7AS-66-ACM-US-NM [208V],208,1.682152,292.91,304.018104,40.5,-0.000072,0.000024,-0.003022,-0.016883,0.087873,43,7.50662,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-ACM-US-NM [240V],240,1.802117,349,361.640803,40.5,-0.000058,0.000005,0.00855,-0.009696,0.1047,43,8.929403,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-ACM-US-RMA [208V],208,1.682152,292.91,304.018104,40.5,-0.000072,0.000024,-0.003022,-0.016883,0.087873,43,7.50662,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-ACM-US-RMA [240V],240,1.802117,349,361.640803,40.5,-0.000058,0.000005,0.00855,-0.009696,0.1047,43,8.929403,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-E-ACM-US [208V],208,1.682152,292.91,304.018104,40.5,-0.000072,0.000024,-0.003022,-0.016883,0.087873,43,7.50662,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-E-ACM-US [240V],240,1.802117,349,361.640803,40.5,-0.000058,0.000005,0.00855,-0.009696,0.1047,43,8.929403,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-E-ACM-US-NM [208V],208,1.682152,292.91,304.018104,40.5,-0.000072,0.000024,-0.003022,-0.016883,0.087873,43,7.50662,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-E-ACM-US-NM [240V],240,1.802117,349,361.640803,40.5,-0.000058,0.000005,0.00855,-0.009696,0.1047,43,8.929403,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-E-US [208V],208,1.682152,292.909,304.017048,40.5,-0.000072,0.000024,-0.003022,-0.016883,0.087873,43,7.506594,38,43,44440,N
Enphase Energy Inc : IQ7AS-66-E-US [240V],240,1.802117,348.698,361.322628,40.5,-0.000058,0.000005,0.00855,-0.009696,0.104609,43,8.921546,38,43,44440,N
Enphase Energy Inc : IQ7GPLUS-72-2-US [240V],240,1.312476,298,307.159392,37,-0.000045,-0.000753,-0.042107,-0.077967,0.0894,45,8.301605,29,45,n/a,N
Enphase Energy Inc : IQ7HS-66-ACM-US [208V],208,1.763298,367,380.331954,40.5,-0.000068,-0.000237,-0.010694,-0.026187,0.1101,43,9.390912,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-ACM-US [240V],240,1.694757,384,396.132351,40.5,-0.000049,-0.000788,-0.011058,-0.064395,0.1152,43,9.781046,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-ACM-US-NM [208V],208,1.763298,367,380.331954,40.5,-0.000068,-0.000237,-0.010694,-0.026187,0.1101,43,9.390912,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-ACM-US-NM [240V],240,1.694757,384,396.132351,40.5,-0.000049,-0.000788,-0.011058,-0.064395,0.1152,43,9.781046,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-E-ACM-US [208V],208,1.763298,367,380.331954,40.5,-0.000068,-0.000237,-0.010694,-0.026187,0.1101,43,9.390912,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-E-ACM-US [240V],240,1.694757,384,396.132351,40.5,-0.000049,-0.000788,-0.011058,-0.064395,0.1152,43,9.781046,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-E-ACM-US-NM [208V],208,1.763298,367,380.331954,40.5,-0.000068,-0.000237,-0.010694,-0.026187,0.1101,43,9.390912,38,43,n/a,N
Enphase Energy Inc : IQ7HS-66-E-ACM-US-NM [240V],240,1.694757,384,396.132351,40.5,-0.000049,-0.000788,-0.011058,-0.064395,0.1152,43,9.781046,38,43,n/a,N
Enphase Energy Inc : IQ7PD-72-2-US [208V],208,1.316763,191,196.680656,31,-0.000055,-0.000314,-0.009268,-0.108737,0.0573,40,6.344537,22,40,n/a,N
Enphase Energy Inc : IQ7PD-72-2-US [240V],240,1.315141,191,196.44603,31,-0.000025,-0.000485,-0.021757,-0.326728,0.0573,40,6.336969,22,40,44266,N
Enphase Energy Inc : IQ7PD-84-2-US [208V],208,1.46551,211,217.786558,40,-0.000042,0.000115,0.009425,-0.037398,0.0633,50,5.444664,31,50,n/a,N
Enphase Energy Inc : IQ7PD-84-2-US [240V],240,1.326423,211,216.701647,40,-0.000007,0.000128,0.004407,-0.331976,0.0633,50,5.417541,31,50,44266,N
Enphase Energy Inc : IQ7PLUS-72-2-US [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-2-US [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-5-US [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-5-US [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-ACM-US [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-ACM-US [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-ACM-US-NM [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-ACM-US-NM [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-E-ACM-US [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-E-ACM-US [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-E-ACM-US-NM [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-E-ACM-US-NM [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-E-US [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-E-US [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,44440,N
Enphase Energy Inc : IQ7PLUS-72-M-US [208V],208,1.96319,290,300.84719,36,-0.00009,-0.000051,0.022786,-0.006059,0.087,45,8.356866,27,45,n/a,N
Enphase Energy Inc : IQ7PLUS-72-M-US [240V],240,1.887397,290,299.065639,36,-0.000066,-0.000274,0.018896,-0.027833,0.087,45,8.307379,27,45,n/a,N
Enphase Energy Inc : IQ7X-96-2-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-2-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-5-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-5-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-ACM-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-ACM-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-ACM-US-NM [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-ACM-US-NM [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-E-ACM-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-E-ACM-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-E-ACM-US-NM [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-E-ACM-US-NM [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-E-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7X-96-E-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7X-96-M-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,n/a,N
Enphase Energy Inc : IQ7X-96-M-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,n/a,N
Enphase Energy Inc : IQ7XS-96-2-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-2-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-5-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-5-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-ACM-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-ACM-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-ACM-US-NM [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-ACM-US-NM [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-ACM-US-RMA [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-ACM-US-RMA [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-E-ACM-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-E-ACM-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-E-ACM-US-NM [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-E-ACM-US-NM [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-E-US [208V],208,1.902804,315,324.498155,60,-0.000064,0.000014,-0.084335,-0.073916,0.0945,64,5.408303,53,64,44440,N
Enphase Energy Inc : IQ7XS-96-E-US [240V],240,1.296767,315,322.974369,60,-0.000028,-0.000026,0.003485,-0.037781,0.0945,64,5.382906,53,64,44440,N
Enphase Energy Inc : IQ8-60-2-US [240V],240,1.383232,242,250.332234,32,-0.000068,-0.001092,-0.076236,-0.114759,0.0726,40,7.822882,27,40,44490,N
Enphase Energy Inc : IQ8-60-M-US [240V],240,1.383232,242,250.332234,32,-0.000068,-0.001092,-0.076236,-0.114759,0.0726,40,7.822882,27,40,44490,N
Enphase Energy Inc : IQ8A-72-2-US [240V],240,1.311344,354,364.871284,40.5,-0.000049,-0.00062,-0.016006,-0.053335,0.1062,45,9.009167,36,45,44490,N
Enphase Energy Inc : IQ8A-72-M-US [240V],240,1.311344,354,364.871284,40.5,-0.000049,-0.00062,-0.016006,-0.053335,0.1062,45,9.009167,36,45,44490,N
Enphase Energy Inc : IQ8H-208-72-2-US [208V],208,1.294861,361,374.160638,41.5,-0.000064,-0.000201,0.002597,-0.022866,0.1083,45,9.015919,38,45,44490,N
Enphase Energy Inc : IQ8H-208-72-M-US [208V],208,1.294861,361,374.160638,41.5,-0.000064,-0.000201,0.002597,-0.022866,0.1083,45,9.015919,38,45,44490,N
Enphase Energy Inc : IQ8H-240-72-2-US [240V],240,1.227455,379,391.37466,41.5,-0.000047,-0.000615,-0.003138,-0.0531,0.1137,45,9.430715,38,45,44490,N
Enphase Energy Inc : IQ8H-240-72-M-US [240V],240,1.227455,379,391.37466,41.5,-0.000047,-0.000615,-0.003138,-0.0531,0.1137,45,9.430715,38,45,44490,N
Enphase Energy Inc : IQ8M-72-2-US [240V],240,1.148603,327,336.774957,39,-0.000039,-0.000514,-0.021601,-0.084545,0.0981,45,8.635255,33,45,44490,N
Enphase Energy Inc : IQ8M-72-M-US [240V],240,1.148603,327,336.774957,39,-0.000039,-0.000514,-0.021601,-0.084545,0.0981,45,8.635255,33,45,44490,N
Enphase Energy Inc : IQ8PLUS-72-2-US [240V],240,1.312476,298,307.159392,37,-0.000045,-0.000753,-0.042107,-0.077967,0.0894,45,8.301605,29,45,44490,N
Enphase Energy Inc : IQ8PLUS-72-M-US [240V],240,1.312476,298,307.159392,37,-0.000045,-0.000753,-0.042107,-0.077967,0.0894,45,8.301605,29,45,44490,N
Enphase Energy Inc : IQ8X-BAT-US [240V],240,4.996383,318,327.126963,63,-0.00009,0.000004,0.004515,-0.010029,0.0954,73.5,5.192491,52.5,73.5,44480,N
Enphase Energy Inc : IQ8X-BAT-US-NB [240V],240,4.996383,318,327.126963,63,-0.00009,0.000004,0.004515,-0.010029,0.0954,73.5,5.192491,52.5,73.5,44480,N
Enphase Energy Inc : S230-60-LL-x [208V],208,0.773997,220,227.134776,32,-0.000038,0.000184,-0.007884,-0.042484,0.066,37,7.097962,27,37,43388,N
Enphase Energy Inc : S230-60-LL-x [240V],240,0.636657,220,226.046126,32,0.000008,0.000186,-0.040385,0.52793,0.066,37,7.063941,27,37,43388,N
Enphase Energy Inc : S280-60-LL-x [208V],208,1.168817,270,280.682843,32,-0.000065,0.000088,-0.006811,-0.033939,0.081,37,8.771339,27,37,43388,N
Enphase Energy Inc : S280-60-LL-x [240V],240,1.049021,270,278.457863,32,-0.000038,0.000075,-0.012829,-0.081353,0.081,37,8.701808,27,37,43388,N
Enphase Energy Inc : XACM-IQ7-LR6-60PB-300M [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,44368,N
Enphase Energy Inc : XACM-IQ7-LR6-60PB-300M [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,44368,N
Enphase Energy Inc : XACM-IQ7-LR6-60PB-305M [208V],208,1.794025,240,247.34112,32,-0.00009,-0.000061,0.032134,-0.005264,0.072,37,7.72941,27,37,44368,N
Enphase Energy Inc : XACM-IQ7-LR6-60PB-305M [240V],240,1.840526,240,246.649808,32,-0.000068,-0.000388,0.03195,-0.033697,0.072,37,7.707807,27,37,44368,N
Fronius International GmbH: Fronius Primo 10.0-1 208-240 [208V],208,36.230395,9995,10292.20235,660,0,-0.000029,-0.000758,-0.002785,2.9985,800,15.594246,100,800,43525,N
Fronius International GmbH: Fronius Primo 10.0-1 208-240 [240V],240,44.276864,9995,10295.99607,655,-0.000001,-0.000028,-0.00062,0.000286,2.9985,800,15.719078,100,800,43525,N
Fronius International GmbH: Fronius Primo 11.4-1 208-240 [208V],208,36.85728,11400,11743.88871,660,0,-0.000032,-0.000729,-0.001775,3.42,800,17.793771,240,800,43525,N
Fronius International GmbH: Fronius Primo 11.4-1 208-240 [240V],240,49.138935,11400,11738.67613,660,-0.000001,-0.000033,-0.000724,-0.000765,3.42,800,17.785873,240,800,43525,N
Fronius International GmbH: Fronius Primo 12.5-1 208-240 [208V],208,43.297645,12500,12891.55046,665,-0.000001,-0.000033,-0.001411,-0.002335,3.75,800,19.38579,260,800,43525,N
Fronius International GmbH: Fronius Primo 12.5-1 208-240 [240V],240,45.209956,12500,12866.72154,660,0,-0.000036,-0.001483,-0.003769,3.75,800,19.495033,260,800,43525,N
Fronius International GmbH: Fronius Primo 15.0-1 208-240 [208V],208,41.504575,13750,14180.40411,680,-0.000001,-0.000026,-0.001288,-0.001271,4.125,800,20.853535,320,800,43525,N
Fronius International GmbH: Fronius Primo 15.0-1 208-240 [240V],240,55.745817,15000,15456.21416,680,-0.000001,-0.000028,-0.000709,-0.000289,4.5,800,22.729727,320,800,43525,N
Fronius International GmbH: Fronius Primo 3.8-1 208-240 [208V],208,48.372166,3800,3910.188083,650,-0.000004,-0.000027,0.000174,0.000384,1.14,800,6.015674,100,800,43525,N
Fronius International GmbH: Fronius Primo 3.8-1 208-240 [240V],240,53.248758,3800,3911.354659,650,-0.000003,-0.00003,-0.000048,0.000276,1.14,800,6.017469,100,800,43525,N
Fronius International GmbH: Fronius Primo 5.0-1 208-240 [208V],208,46.440571,5000,5139.904315,650,-0.000003,-0.000023,0.000028,-0.00004,1.5,800,7.907545,100,800,43525,N
Fronius International GmbH: Fronius Primo 5.0-1 208-240 [240V],240,40.413816,5000,5130.287641,660,-0.000002,-0.000028,-0.000427,0.000108,1.5,800,7.773163,100,800,43525,N
Fronius International GmbH: Fronius Primo 6.0-1 208-240 [208V],208,43.580742,6000,6168.103111,660,-0.000002,-0.000025,-0.000064,-0.000382,1.8,800,9.345611,100,800,43525,N
Fronius International GmbH: Fronius Primo 6.0-1 208-240 [240V],240,50.069448,6000,6164.904204,660,-0.000002,-0.000025,-0.000199,-0.000136,1.8,800,9.340764,100,800,43525,N
Fronius International GmbH: Fronius Primo 7.6-1 208-240 [208V],208,31.093862,7600,7813.002248,660,-0.000002,-0.000026,-0.000585,-0.000648,2.28,800,11.837882,100,800,43525,N
Fronius International GmbH: Fronius Primo 7.6-1 208-240 [240V],240,38.769334,7600,7802.578101,660,-0.000001,-0.000028,-0.000607,-0.000576,2.28,800,11.822088,100,800,43525,N
Fronius International GmbH: Fronius Primo 8.2-1 208-240 [208V],208,36.506495,7900,8122.255715,660,-0.000002,-0.000024,-0.000213,-0.00019,2.37,800,12.306448,100,800,43525,N
Fronius International GmbH: Fronius Primo 8.2-1 208-240 [240V],240,37.941706,8200,8417.251194,660,-0.000001,-0.000025,-0.000606,-0.000454,2.46,800,12.753411,100,800,43525,N
Fronius International GmbH: Fronius Symo 10.0-3 208-240 [208V],208,31.86795,9995,10341.29646,370,-0.000001,-0.000022,-0.000358,-0.000231,2.9985,480,27.94945,100,480,43525,N
Fronius International GmbH: Fronius Symo 10.0-3 208-240 [240V],240,31.86795,9995,10341.29646,370,-0.000001,-0.000022,-0.000358,-0.000231,2.9985,480,27.94945,100,480,43525,N
Fronius International GmbH: Fronius Symo 10.0-3 480 [480V],480,64.12506,9995,10260.07001,670,0,-0.000023,-0.000385,0.001689,2.9985,800,15.313537,100,800,43525,N
Fronius International GmbH: Fronius Symo 12.0-3 208-240 [208V],208,24.779034,12000,12525.20214,350,-0.000001,-0.000024,0.002809,-0.00148,3.6,480,35.786292,300,480,43525,N
Fronius International GmbH: Fronius Symo 12.0-3 208-240 [240V],240,32.612762,12000,12455.22608,370,-0.000001,-0.00004,-0.000971,-0.001759,3.6,480,33.662773,300,480,43525,N
Fronius International GmbH: Fronius Symo 12.5-3 480 [480V],480,45.950956,12500,12811.71781,685,0,-0.000033,-0.000974,0.002406,3.75,800,18.703238,350,800,43525,N
Fronius International GmbH: Fronius Symo 15.0-3 208 [208V],208,38.258809,15000,15578.84145,445,-0.000001,0.00003,0.002276,0.000423,4.5,800,35.008632,325,800,43525,N
Fronius International GmbH: Fronius Symo 15.0-3 480 [480V],480,76.536532,15000,15389.60143,685,0,-0.000033,-0.000816,-0.000778,4.5,800,22.466571,350,800,43525,N
Fronius International GmbH: Fronius Symo 17.5-3 480 [480V],480,65.67624,17500,17899.42271,700,0,-0.000034,-0.001137,0.000314,5.25,800,25.570604,400,800,43525,N
Fronius International GmbH: Fronius Symo 20.0-3 480 [480V],480,62.472345,20000,20467.45301,712,0,-0.000034,-0.001563,-0.001348,6,800,28.746423,450,800,43525,N
Fronius International GmbH: Fronius Symo 22.7-3 480 [480V],480,62.306904,22730,23259.61901,720,0,-0.000035,-0.001891,-0.002262,6.819,800,32.305026,500,800,43525,N
Fronius International GmbH: Fronius Symo 24.0-3 480 [480V],480,72.74394,24000,24573.50766,725,0,-0.000028,-0.001123,0.000546,7.2,800,33.894493,500,800,43525,N
Fronius International GmbH: Fronius Symo Advanced 10.0-3 208-240 Lite [208V],208,27.405213,10011,10423.24113,355,-0.000001,-0.000016,-0.001092,-0.003067,3.0033,480,29.361243,300,480,n/a,N
Fronius International GmbH: Fronius Symo Advanced 10.0-3 208-240 Lite [240V],240,31.895574,10062,10424.54771,370,-0.000001,-0.000035,-0.000536,-0.000962,3.0186,480,28.174453,300,480,n/a,N
Fronius International GmbH: Fronius Symo Advanced 10.0-3 208-240 [208V],208,27.405213,10011,10423.24113,355,-0.000001,-0.000016,-0.001092,-0.003067,3.0033,480,29.361243,300,480,43525,N
Fronius International GmbH: Fronius Symo Advanced 10.0-3 208-240 [240V],240,31.895574,10062,10424.54771,370,-0.000001,-0.000035,-0.000536,-0.000962,3.0186,480,28.174453,300,480,43525,N
Fronius International GmbH: Fronius Symo Advanced 12.0-3 208-240 Lite [208V],208,26.012912,12341,12882.4168,350,-0.000001,-0.000025,0.002837,-0.001238,3.7023,480,36.806905,300,480,n/a,N
Fronius International GmbH: Fronius Symo Advanced 12.0-3 208-240 Lite [240V],240,32.16654,12090,12546.91141,370,-0.000001,-0.000039,-0.001061,-0.001674,3.627,480,33.910571,300,480,n/a,N
Fronius International GmbH: Fronius Symo Advanced 12.0-3 208-240 [208V],208,26.012912,12341,12882.4168,350,-0.000001,-0.000025,0.002837,-0.001238,3.7023,480,36.806905,300,480,43525,N
Fronius International GmbH: Fronius Symo Advanced 12.0-3 208-240 [240V],240,32.16654,12090,12546.91141,370,-0.000001,-0.000039,-0.001061,-0.001674,3.627,480,33.910571,300,480,43525,N
Fronius International GmbH: Fronius Symo Advanced 15.0-3 480 Lite [480V],480,76.395399,15197,15590.16144,685,0,-0.000034,-0.000877,-0.001301,4.5591,800,22.75936,350,800,n/a,N
Fronius International GmbH: Fronius Symo Advanced 15.0-3 480 [480V],480,76.395399,15197,15590.16144,685,0,-0.000034,-0.000877,-0.001301,4.5591,800,22.75936,350,800,43525,N
Fronius International GmbH: Fronius Symo Advanced 20.0-3 480 Lite [480V],480,85.718634,20227,20704.56234,710,0,-0.000033,-0.000788,-0.000801,6.0681,800,29.161355,450,800,n/a,N
Fronius International GmbH: Fronius Symo Advanced 20.0-3 480 [480V],480,85.718634,20227,20704.56234,710,0,-0.000033,-0.000788,-0.000801,6.0681,800,29.161355,450,800,43525,N
Fronius International GmbH: Fronius Symo Advanced 22.7-3 480 Lite [480V],480,61.85105,22876,23407.36408,722,0,-0.000034,-0.001645,-0.000975,6.8628,800,32.420172,500,800,n/a,N
Fronius International GmbH: Fronius Symo Advanced 22.7-3 480 [480V],480,61.85105,22876,23407.36408,722,0,-0.000034,-0.001645,-0.000975,6.8628,800,32.420172,500,800,43525,N
Fronius International GmbH: Fronius Symo Advanced 24.0-3 480 Lite [480V],480,70.708016,24142,24717.69854,722,0,-0.000031,-0.001048,0.000411,7.2426,800,34.23504,500,800,n/a,N
Fronius International GmbH: Fronius Symo Advanced 24.0-3 480 [480V],480,70.708016,24142,24717.69854,722,0,-0.000031,-0.001048,0.000411,7.2426,800,34.23504,500,800,43525,N
Fronius International GmbH: Primo GEN24 3.8 208-240 Plus [208V],208,26.956304,3805,3922.648346,360,-0.000003,-0.000023,-0.001188,-0.001042,1.1415,480,10.896245,200,480,n/a,Y
Fronius International GmbH: Primo GEN24 3.8 208-240 Plus [240V],240,27.805429,3802,3904.289743,400,-0.000002,-0.000033,-0.001674,-0.000169,1.1406,480,9.760724,200,480,n/a,Y
Fronius International GmbH: Primo GEN24 3.8 208-240 [208V],208,26.956304,3805,3922.648346,360,-0.000003,-0.000023,-0.001188,-0.001042,1.1415,480,10.896245,200,480,n/a,Y
Fronius International GmbH: Primo GEN24 3.8 208-240 [240V],240,27.805429,3802,3904.289743,400,-0.000002,-0.000033,-0.001674,-0.000169,1.1406,480,9.760724,200,480,n/a,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 Plus [208V],208,25.786464,5006,5161.498629,360,-0.000002,-0.000013,-0.000944,-0.000194,1.5018,480,14.337496,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 Plus [240V],240,26.505108,5007,5142.921769,400,-0.000002,-0.000025,-0.001469,0.001151,1.5021,480,12.857304,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 [208V],208,25.786464,5006,5161.498629,360,-0.000002,-0.000013,-0.000944,-0.000194,1.5018,480,14.337496,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 [240V],240,26.505108,5007,5142.921769,400,-0.000002,-0.000025,-0.001469,0.001151,1.5021,480,12.857304,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 Plus [208V],208,24.912229,5743,5933.061428,360,-0.000002,-0.000014,-0.00066,0.000222,1.7229,480,16.480726,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 Plus [240V],240,26.186783,6004,6172.986691,400,-0.000002,-0.000024,-0.001655,0.000299,1.8012,480,15.432467,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 [208V],208,24.912229,5743,5933.061428,360,-0.000002,-0.000014,-0.00066,0.000222,1.7229,480,16.480726,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 [240V],240,26.186783,6004,6172.986691,400,-0.000002,-0.000024,-0.001655,0.000299,1.8012,480,15.432467,230,480,n/a,Y
