Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,723656,Santa Fe County Municipal Ap,NM,USA,35.617000,-106.083000,-7,1934
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Twet,RH,Pres,Wspd,Wdir,Albedo
2001,4,15,4,0,0,0,2,-11,34,804,5.7,20,0.17
2001,4,15,5,0,0,0,1,-11,36,805,2.1,80,0.17
2001,4,15,6,178,541,75,5,-9,33,808,4.6,20,0.17
2001,4,15,7,375,732,87,9,-9,25,811,2.6,40,0.17
2001,4,15,8,610,877,104,12,-9,20,812,2.9,350,0.17
2001,4,15,9,770,904,113,15,-9,17,814,3.3,300,0.17
2001,4,15,10,930,947,139,17,-10,13,814,3.6,250,0.17
2001,4,15,11,997,1010,95,18,-11,12,814,5.1,230,0.17
2001,4,15,12,997,1001,99,20,-9,12,815,6.2,240,0.17
2001,4,15,13,925,986,90,21,-11,10,815,6.2,230,0.17
2001,4,15,14,795,702,272,22,-12,8,815,6.7,250,0.17
2001,4,15,15,144,0,144,21,-11,10,815,5.1,280,0.17
2001,4,15,16,417,603,163,20,-11,10,814,2.6,260,0.17
2001,4,15,17,176,630,37,19,-11,11,814,4.1,220,0.17
2001,4,15,18,6,153,3,15,-11,14,811,2.1,170,0.17
2001,4,15,19,0,0,0,13,-10,17,810,0,0,0.17
2001,4,15,20,0,0,0,8,-9,26,808,3.6,30,0.17
2001,4,15,21,0,0,0,7,-9,28,807,2.6,70,0.17
2001,4,15,22,0,0,0,4,-9,35,805,2.6,40,0.17
2001,4,15,23,0,0,0,7,-10,26,807,4.6,30,0.17
2001,4,16,0,0,0,0,7,-9,28,806,5.7,30,0.17
2001,4,16,1,0,0,0,6,-9,30,806,5.7,20,0.17
2001,4,16,2,0,0,0,5,-9,33,805,7.2,30,0.17
2001,4,16,3,0,0,0,5,-9,33,805,7.2,20,0.17
2001,4,16,4,0,0,0,4,-9,35,805,6.7,20,0.17
2001,4,16,5,0,0,0,4,-9,35,806,7.7,10,0.17
2001,4,16,6,185,623,63,7,-8,31,808,9.3,10,0.17
2001,4,16,7,403,819,77,11,-8,24,811,7.2,10,0.17
2001,4,16,8,609,877,101,15,-7,20,814,6.2,10,0.17
2001,4,16,9,795,922,122,19,-8,14,816,5.1,360,0.17
2001,4,16,10,930,995,96,20,-9,12,817,2.6,350,0.17
2001,4,16,11,1003,1010,98,21,-8,12,816,1.7,350,0.17
2001,4,16,12,1008,1013,97,22,-8,12,816,0.9,360,0.17
2001,4,16,13,925,980,93,22,-8,12,816,0,0,0.17
2001,4,16,14,807,982,73,23,-7,12,816,1.3,280,0.17
2001,4,16,15,626,903,81,22,-8,12,815,2.6,190,0.17
2001,4,16,16,412,829,60,23,-8,11,816,3.6,180,0.17
2001,4,16,17,190,658,43,22,-8,12,815,4.6,160,0.17
2001,4,16,18,5,39,4,17.7,-3.6,22,814,6.7,150,0.17
2001,4,16,19,0,0,0,14,1,41,813,8.7,130,0.17
2001,4,16,20,0,0,0,12,2,50,812,8.7,120,0.17
2001,4,16,21,0,0,0,10,2,57,812,7.2,170,0.17
2001,4,16,22,0,0,0,8,1,61,812,6.7,150,0.17
2001,4,16,23,0,0,0,8.6,2.2,64,812,6.7,150,0.17
2001,4,17,0,0,0,0,9,3,66,812,6.7,140,0.17
2001,4,17,1,0,0,0,7,2,70,811,8.2,160,0.17
2001,4,17,2,0,0,0,7,2,70,811,6.7,150,0.17
2001,4,17,3,0,0,0,6,2,75,811,4.1,170,0.17
2001,4,17,4,0,0,0,5,1,75,811,5.1,170,0.17
2001,4,17,5,0,0,0,4,1,81,811,6.7,170,0.17
2001,4,17,6,135,192,96,4,1,81,813,5.1,190,0.17
2001,4,17,7,194,63,169,5,1,75,814,6.7,170,0.17
2001,4,17,8,615,717,197,6,1,70,815,8.2,160,0.17
2001,4,17,9,776,940,86,8,1,61,817,7.2,160,0.17
2001,4,17,10,899,953,97,9,1,57,817,9.3,160,0.17
2001,4,17,11,966,956,107,11,1,50,817,9.3,150,0.17
2001,4,17,12,967,953,107,12,1,47,817,7.2,170,0.17
2001,4,17,13,908,950,99,13,2,47,817,7.7,170,0.17
2001,4,17,14,790,952,76,14,2,44,817,7.7,160,0.17
2001,4,17,15,637,903,90,14,2,44,816,7.7,170,0.17
2001,4,17,16,428,858,62,14,2,44,816,7.2,160,0.17
2001,4,17,17,196,676,42,12,3,54,815,8.7,150,0.17
2001,4,17,18,8,180,4,9,3,66,814,7.2,140,0.17
2001,4,17,19,0,0,0,6,2,75,813,5.7,140,0.17
2001,4,17,20,0,0,0,4,2,87,813,7.2,150,0.17
2001,4,17,21,0,0,0,3,2,93,812,6.7,130,0.17
2001,4,17,22,0,0,0,3,2,93,812,7.7,140,0.17
2001,4,17,23,0,0,0,3,2,93,811,4.1,160,0.17
2001,4,18,0,0,0,0,2.6,1.6,93,810,3.8,150,0.17
2001,4,18,1,0,0,0,2.3,1.1,92,809,3.4,140,0.17
2001,4,18,2,0,0,0,2,1,93,809,3.1,130,0.17
2001,4,18,3,0,0,0,2,1,93,809,2.1,110,0.17
2001,4,18,4,0,0,0,0.7,0.7,100,809,1.4,70,0.17
2001,4,18,5,0,90,0,-0.8,-0.8,100,809,0.7,40,0.17
2001,4,18,6,190,573,73,1,1,100,809,0,0,0.17
2001,4,18,7,394,799,70,5,2,81,812,0,0,0.17
2001,4,18,8,601,852,101,12,4,58,815,3.6,260,0.17
2001,4,18,9,801,922,122,14,4,51,816,5.7,230,0.17
2001,4,18,10,942,947,143,16,5,48,816,5.1,250,0.17
2001,4,18,11,960,908,142,19,4,37,816,6.2,240,0.17
2001,4,18,12,961,935,115,21,3,30,816,6.7,240,0.17
2001,4,18,13,902,932,106,23,1,23,816,4.6,250,0.17
2001,4,18,14,784,821,166,23,-2,18,815,7.7,220,0.17
2001,4,18,15,482,331,281,23,-2,18,814,5.7,240,0.17
2001,4,18,16,413,708,109,23,0,22,814,6.2,240,0.17
2001,4,18,17,192,649,43,22,1,25,813,4.6,260,0.17
2001,4,18,18,3,0,3,18,0,30,812,2.1,280,0.17
2001,4,18,19,0,0,0,16,2,39,810,3.1,210,0.17
2001,4,18,20,0,0,0,17,3,39,810,0,0,0.17
2001,4,18,21,0,0,0,14,2,44,808,2.1,360,0.17
2001,4,18,22,0,0,0,12,3,54,806,2.1,10,0.17
2001,4,18,23,0,0,0,12,3,54,806,1.5,50,0.17
2001,4,19,0,0,0,0,13,4,54,806,0,0,0.17
2001,4,19,1,0,0,0,11,3,58,804,0,0,0.17
2001,4,19,2,0,0,0,8,3,71,802,2.6,360,0.17
2001,4,19,3,0,0,0,10,1,54,803,3.1,20,0.17
2001,4,19,4,0,0,0,11,1,50,804,2.6,120,0.17
2001,4,19,5,0,0,0,12,0,44,805,0,0,0.17
2001,4,19,6,75,0,75,14,0,38,807,4.7,320,0.17
2001,4,19,7,93,0,93,17,-2,27,809,9.3,270,0.17
2001,4,19,8,198,6,194,17,-1,29,808,7.7,270,0.17
2001,4,19,9,445,127,350,19,-1,26,809,7.7,260,0.17
2001,4,19,10,694,374,377,21,-1,23,810,10.3,250,0.17
2001,4,19,11,875,589,342,19,-1,26,808,8.2,260,0.17
2001,4,19,12,442,84,365,18,-1,27,808,0,0,0.17
2001,4,19,13,164,0,164,19,-1,26,808,3.1,290,0.17
2001,4,19,14,149,0,149,19,-5,18,809,11.8,290,0.17
2001,4,19,15,128,0,128,18,-4,21,808,10.8,280,0.17
2001,4,19,16,131,0,131,18,-5,19,808,10.3,280,0.17
2001,4,19,17,116,126,87,17,-3,25,807,8.2,280,0.17
2001,4,19,18,2,0,2,17,-3,25,807,7.2,280,0.17
2001,4,19,19,0,0,0,16,-1,31,807,5.7,220,0.17
2001,4,19,20,0,0,0,14,1,41,806,5.1,220,0.17
2001,4,19,21,0,0,0,13,1,44,806,4.1,230,0.17
2001,4,19,22,0,0,0,13,1,44,805,0,0,0.17
2001,4,19,23,0,0,0,13,1,44,805,2.6,210,0.17
2001,4,20,0,0,0,0,10,6,76,805,3.1,260,0.17
2001,4,20,1,0,0,0,10.3,5.8,74,804,3.4,200,0.17
2001,4,20,2,0,0,0,10.6,5.9,73,804,3.8,150,0.17
2001,4,20,3,0,0,0,11,6,71,803,4.1,90,0.17
2001,4,20,4,0,0,0,12,3,54,803,6.2,200,0.17
2001,4,20,5,0,0,0,12,2,50,803,8.2,230,0.17
2001,4,20,6,37,0,37,11,4,62,803,3.6,170,0.17
2001,4,20,7,71,0,71,12,3,54,804,5.7,220,0.17
2001,4,20,8,139,0,139,13,2,47,804,5.7,210,0.17
2001,4,20,9,768,746,214,17,1,34,805,12.3,240,0.17
2001,4,20,10,886,760,240,17,0,32,804,12.3,220,0.17
2001,4,20,11,249,24,227,20,1,28,804,12.3,240,0.17
2001,4,20,12,722,324,428,22,-9,11,804,17.5,240,0.17
2001,4,20,13,919,849,191,22,-12,8,804,14.9,250,0.17
2001,4,20,14,784,857,136,21,-13,8,804,12.9,250,0.17
2001,4,20,15,566,591,204,20,-13,8,804,12.9,250,0.17
2001,4,20,16,173,23,163,18,-14,9,804,9.3,280,0.17
2001,4,20,17,117,109,91,16,-14,10,803,7.2,290,0.17
2001,4,20,18,12,115,8,13,-17,9,803,4.1,280,0.17
2001,4,20,19,0,0,0,11,-17,10,803,3.1,100,0.17
2001,4,20,20,0,0,0,10,-17,11,803,3.1,270,0.17
2001,4,20,21,0,0,0,9,-16,13,802,0,0,0.17
2001,4,20,22,0,0,0,5,-13,23,801,3.6,80,0.17
2001,4,20,23,0,0,0,1,-13,30,798,2.6,20,0.17
2001,4,21,0,0,0,0,3,-14,24,798,2.6,30,0.17
2001,4,21,1,0,0,0,2,-13,28,797,2.6,30,0.17
2001,4,21,2,0,0,0,1,-12,33,797,2.6,40,0.17
2001,4,21,3,0,0,0,1,-12,33,797,2.6,360,0.17
2001,4,21,4,0,0,0,3,-11,31,799,2.1,360,0.17
2001,4,21,5,3,138,1,1,-10,40,799,3.1,360,0.17
2001,4,21,6,201,662,59,10,-8,25,803,2.3,80,0.17
2001,4,21,7,420,835,72,12,-10,19,805,1.5,150,0.17
2001,4,21,8,633,912,88,14,-6,23,805,3.1,180,0.17
2001,4,21,9,812,970,89,17,-6,19,806,8.7,170,0.17
2001,4,21,10,941,856,211,19,-7,15,807,8.7,240,0.17
2001,4,21,11,796,457,380,19,-8,14,807,9.3,210,0.17
2001,4,21,12,531,132,411,19,-7,15,805,8.2,170,0.17
2001,4,21,13,691,353,388,22,-7,13,806,8.2,200,0.17
2001,4,21,14,733,696,205,21,-8,12,804,11.8,180,0.17
2001,4,21,15,577,591,214,21,-10,10,803,9.3,190,0.17
2001,4,21,16,189,41,171,20,-11,10,802,9.3,180,0.17
2001,4,21,17,117,104,93,19,-11,11,801,7.2,190,0.17
2001,4,21,18,4,0,4,18,-11,12,799,7.7,200,0.17
2001,4,21,19,0,0,0,18,-12,11,799,10.8,190,0.17
2001,4,21,20,0,0,0,17,-12,11,798,12.3,190,0.17
2001,4,21,21,0,0,0,17,-12,11,797,9.8,200,0.17
2001,4,21,22,0,0,0,12,-5,29,795,5.1,200,0.17
2001,4,21,23,0,0,0,10,-2,42,795,8.7,230,0.17
2001,4,22,0,0,0,0,7,0,61,794,8.7,250,0.17
2001,4,22,1,0,0,0,3,2,93,792,6.2,220,0.17
2001,4,22,2,0,0,0,2,0,87,792,3.1,190,0.17
2001,4,22,3,0,0,0,2,-2,73,792,4.6,220,0.17
2001,4,22,4,0,0,0,1,-3,72,791,9.8,230,0.17
2001,4,22,5,1,0,1,0,-4,72,791,6.7,240,0.17
2001,4,22,6,72,0,72,1,-4,67,793,4.6,230,0.17
2001,4,22,7,177,19,169,1,-3,72,794,8.2,220,0.17
2001,4,22,8,138,0,138,0,-2,85,794,6.2,220,0.17
2001,4,22,9,222,0,222,0,0,100,795,7.2,230,0.17
2001,4,22,10,186,0,186,2,2,100,797,7.7,230,0.17
2001,4,22,11,176,0,176,6,1,70,799,11.3,250,0.17
2001,4,22,12,388,36,355,8,-1,52,801,11.8,270,0.17
2001,4,22,13,322,12,312,9,-1,49,803,10.8,270,0.17
2001,4,22,14,309,18,296,9,0,53,803,9.8,280,0.17
2001,4,22,15,150,0,150,9,-2,45,803,9.3,270,0.17
2001,4,22,16,126,0,126,9,-4,38,804,9.3,290,0.17
2001,4,22,17,54,0,54,9,-3,41,805,9.8,270,0.17
2001,4,22,18,13,107,9,7,-4,44,805,5.7,270,0.17
2001,4,22,19,0,0,0,6,-2,55,806,7.7,270,0.17
2001,4,22,20,0,0,0,6,-4,47,807,7.7,290,0.17
2001,4,22,21,0,0,0,5,-4,50,807,6.7,280,0.17
2001,4,22,22,0,0,0,3,-4,58,806,3.6,320,0.17
2001,4,22,23,0,0,0,3,-3,63,806,2.1,310,0.17
2001,4,23,0,0,0,0,1,-4,67,805,2.1,290,0.17
2001,4,23,1,0,0,0,1,-4,67,805,0,0,0.17
2001,4,23,2,0,0,0,1,-4,67,806,0,0,0.17
2001,4,23,3,0,0,0,-1,-4,78,805,2.1,360,0.17
2001,4,23,4,0,0,0,-1,-4,78,806,0,0,0.17
2001,4,23,5,5,162,1,-2,-6,71,806,2.1,340,0.17
2001,4,23,6,206,670,57,3,-2,68,810,2.1,360,0.17
2001,4,23,7,425,833,72,7,-2,52,812,3.6,360,0.17
2001,4,23,8,645,930,83,9,-3,41,813,4.1,350,0.17
2001,4,23,9,818,970,89,11,-6,28,814,4.1,360,0.17
2001,4,23,10,959,1007,96,12,-6,26,815,4.1,360,0.17
2001,4,23,11,1032,1016,104,13,-6,25,815,4.4,310,0.17
2001,4,23,12,1014,1001,97,15,-4,26,816,4.6,260,0.17
2001,4,23,13,966,950,145,15,-6,22,816,4.1,240,0.17
2001,4,23,14,802,917,102,15,-5,24,815,3.1,270,0.17
2001,4,23,15,650,904,90,16,-6,20,816,5.1,250,0.17
2001,4,23,16,425,819,64,16,-7,19,815,4.6,290,0.17
2001,4,23,17,209,676,45,14,-8,19,815,3.1,210,0.17
2001,4,23,18,16,235,6,11,-8,24,813,3.1,220,0.17
2001,4,23,19,0,0,0,11,-8,24,813,2.1,170,0.17
2001,4,23,20,0,0,0,7,-8,31,812,0,0,0.17
2001,4,23,21,0,0,0,7,-7,34,812,3.1,110,0.17
2001,4,23,22,0,0,0,8,-4,41,812,4.1,120,0.17
2001,4,23,23,0,0,0,7,-4,44,812,1.5,80,0.17
2001,4,24,0,0,0,0,6,-4,47,812,2.6,90,0.17
2001,4,24,1,0,0,0,6,-4,47,811,2.6,80,0.17
2001,4,24,2,0,0,0,3,-6,49,810,1.5,100,0.17
2001,4,24,3,0,0,0,5,-5,46,811,4.1,110,0.17
2001,4,24,4,0,0,0,4,-5,49,811,2.6,120,0.17
2001,4,24,5,6,176,2,3,-4,58,811,2.9,70,0.17
2001,4,24,6,213,681,59,6,-4,47,813,3.1,20,0.17
2001,4,24,7,438,827,85,9,-4,38,815,3.6,20,0.17
2001,4,24,8,631,869,104,12,-4,31,817,3.1,140,0.17
2001,4,24,9,824,927,124,14,-5,25,818,2.1,130,0.17
2001,4,24,10,959,1001,98,16,-6,20,819,3.4,180,0.17
2001,4,24,11,1032,1016,102,17,-7,17,819,4.6,220,0.17
2001,4,24,12,1032,1013,102,19,-6,17,819,4.6,250,0.17
2001,4,24,13,955,992,95,18,-8,15,818,4.3,240,0.17
2001,4,24,14,825,988,69,19,-8,14,818,3.9,230,0.17
2001,4,24,15,655,910,90,19,-8,14,818,3.6,220,0.17
2001,4,24,16,431,831,63,19,-6,17,817,4.6,270,0.17
2001,4,24,17,210,672,45,18,-7,16,817,3.6,250,0.17
2001,4,24,18,16,229,7,16,-7,19,816,1.5,240,0.17
2001,4,24,19,0,0,0,12,-8,22,814,2.1,360,0.17
2001,4,24,20,0,0,0,10,-6,30,814,6.2,120,0.17
2001,4,24,21,0,0,0,11,-6,28,814,5.7,120,0.17
2001,4,24,22,0,0,0,10,-6,30,813,4.1,120,0.17
2001,4,24,23,0,0,0,9,-7,29,812,3.6,130,0.17
2001,4,25,0,0,0,0,9,-6,32,812,3.6,120,0.17
2001,4,25,1,0,0,0,7,-7,34,811,0,0,0.17
2001,4,25,2,0,0,0,5,-6,42,810,0,0,0.17
2001,4,25,3,0,0,0,4,-6,45,810,0,0,0.17
2001,4,25,4,0,0,0,1,-7,51,808,2.6,20,0.17
2001,4,25,5,8,191,2,6,-6,39,811,1.5,110,0.17
2001,4,25,6,220,692,60,11,-6,28,815,3.1,140,0.17
2001,4,25,7,451,857,82,13,-6,25,816,5.7,150,0.17
2001,4,25,8,664,948,85,15,-6,22,818,4.1,150,0.17
2001,4,25,9,824,970,89,17,-6,19,818,3.6,190,0.17
2001,4,25,10,965,1007,97,19,-6,17,819,3.1,230,0.17
2001,4,25,11,1032,1016,99,19,-6,17,818,3.6,220,0.17
2001,4,25,12,1038,1019,100,21,-5,16,818,4.1,210,0.17
2001,4,25,13,972,1010,95,21,-5,16,818,3.9,210,0.17
2001,4,25,14,837,946,110,22,-6,14,818,3.6,200,0.17
2001,4,25,15,661,916,91,22,-6,14,818,4.6,270,0.17
2001,4,25,16,442,855,61,22,-7,13,818,2.6,210,0.17
2001,4,25,17,215,683,46,21,-8,12,816,2.6,220,0.17
2001,4,25,18,17,212,8,17,-7,17,813,2.6,200,0.17
2001,4,25,19,0,0,0,16,-6,20,813,5.7,170,0.17
2001,4,25,20,0,0,0,13,-7,23,812,4.6,130,0.17
2001,4,25,21,0,0,0,13,-8,21,812,4.1,130,0.17
2001,4,25,22,0,0,0,12,-7,24,811,3.6,130,0.17
2001,4,25,23,0,0,0,11,-7,26,811,2.1,160,0.17
2001,4,26,0,0,0,0,9,-7,29,809,3.1,120,0.17
2001,4,26,1,0,0,0,10,-6,30,810,2.1,130,0.17
2001,4,26,2,0,0,0,5,-7,39,807,2.1,340,0.17
2001,4,26,3,0,0,0,4,-7,42,807,2.6,10,0.17
2001,4,26,4,0,0,0,5,-6,42,807,2.6,10,0.17
2001,4,26,5,9,201,2,5,-4,50,808,2.1,350,0.17
2001,4,26,6,218,690,57,12,-1,40,812,2.1,300,0.17
2001,4,26,7,437,625,165,15,1,39,814,0,0,0.17
2001,4,26,8,289,110,221,17,2,36,815,2.6,320,0.17
2001,4,26,9,817,782,223,19,2,32,816,3.6,310,0.17
2001,4,26,10,946,983,96,21,2,28,816,5.7,270,0.17
2001,4,26,11,1014,854,228,22,1,25,816,4.6,240,0.17
2001,4,26,12,519,114,414,20,1,28,815,10.8,320,0.17
2001,4,26,13,445,36,414,19,-1,26,814,6.2,290,0.17
2001,4,26,14,407,48,370,23,-5,14,816,5.6,310,0.17
2001,4,26,15,383,148,291,23,-3,17,816,5.1,330,0.17
2001,4,26,16,453,698,140,23,-3,17,815,3.1,200,0.17
2001,4,26,17,211,668,44,22,-4,17,814,3.6,280,0.17
2001,4,26,18,20,256,8,17,-2,27,812,2.1,250,0.17
2001,4,26,19,0,0,0,17,-1,29,812,1.5,190,0.17
2001,4,26,20,0,0,0,17,0,32,812,2.1,160,0.17
2001,4,26,21,0,0,0,14,0,38,810,3.6,120,0.17
2001,4,26,22,0,0,0,14,0,38,810,5.1,140,0.17
2001,4,26,23,0,0,0,13,-1,38,810,4.1,130,0.17
2001,4,27,0,0,0,0,10,-2,42,809,1.5,330,0.17
2001,4,27,1,0,0,0,9,-2,45,808,1.5,310,0.17
2001,4,27,2,0,0,0,8,-2,48,807,0,0,0.17
2001,4,27,3,0,0,0,6,-2,55,806,1.5,20,0.17
2001,4,27,4,0,0,0,5,-2,59,806,2.6,10,0.17
2001,4,27,5,10,213,3,7,-1,56,807,3.1,10,0.17
2001,4,27,6,225,694,60,13,0,41,811,3.1,10,0.17
2001,4,27,7,450,831,87,16,0,34,813,0,0,0.17
2001,4,27,8,643,874,105,18,1,32,813,3.1,180,0.17
2001,4,27,9,830,927,123,20,1,28,814,3.9,160,0.17
2001,4,27,10,971,947,150,22,1,25,815,4.7,130,0.17
2001,4,27,11,989,829,224,23,0,22,814,5.6,110,0.17
2001,4,27,12,483,126,367,22.6,0.3,23,814,6.4,80,0.17
2001,4,27,13,182,6,176,22,1,25,814,7.2,60,0.17
2001,4,27,14,464,149,350,22,3,29,814,7.2,80,0.17
2001,4,27,15,623,573,263,22.3,2.1,26,814,7.7,140,0.17
2001,4,27,16,221,64,193,19.3,1.2,30,813,5.9,160,0.17
2001,4,27,17,74,0,74,17.9,1.3,33,812,4.1,180,0.17
2001,4,27,18,21,136,14,14.9,2.3,43,809,5.1,30,0.17
2001,4,27,19,0,0,0,12.9,2.4,49,808,4.1,90,0.17
2001,4,27,20,0,0,0,11.6,2.4,53,808,3.1,60,0.17
2001,4,27,21,0,0,0,10.3,2.4,58,807,0.6,340,0.17
2001,4,27,22,0,0,0,9.3,2.4,62,806,2.2,350,0.17
2001,4,27,23,0,0,0,8.5,2.4,65,806,0,0,0.17
2001,4,28,0,0,0,0,7.4,2.3,70,803,0,0,0.17
2001,4,28,1,0,0,0,6.6,2.3,74,802,2.8,10,0.17
2001,4,28,2,0,0,0,5.7,2.3,79,801,0,0,0.17
2001,4,28,3,0,0,0,4.9,1.2,77,800,0.9,10,0.17
2001,4,28,4,0,0,0,4.5,0.1,73,801,0.9,360,0.17
2001,4,28,5,12,226,3,2.6,1,89,800,0.5,360,0.17
2001,4,28,6,224,699,55,7.3,3,74,802,0,0,0.17
2001,4,28,7,449,843,78,9.4,3,64,804,0,0,0.17
2001,4,28,8,662,935,84,13,3,51,805,0,0,0.17
2001,4,28,9,836,975,89,16,3,42,806,4.1,210,0.17
2001,4,28,10,971,1001,100,18.6,3,35,806,4.8,220,0.17
2001,4,28,11,1044,1016,105,21,1,26,805,5.5,230,0.17
2001,4,28,12,1020,953,137,21,0,25,806,6.3,230,0.17
2001,4,28,13,920,831,193,20.7,1,27,806,7,240,0.17
2001,4,28,14,648,429,316,20,0,26,805,7.7,250,0.17
2001,4,28,15,278,47,248,20.1,-2,22,804,7.2,250,0.17
2001,4,28,16,137,0,137,17.1,-2,27,804,7.1,260,0.17
2001,4,28,17,222,509,92,16.2,-2,28,803,8.1,270,0.17
2001,4,28,18,24,280,9,14.3,-2,32,802,3.9,250,0.17
2001,4,28,19,0,0,0,13.3,1,43,802,3.4,230,0.17
2001,4,28,20,0,0,0,12.4,0,42,801,3.3,210,0.17
2001,4,28,21,0,0,0,9.4,-1,48,801,3.9,240,0.17
2001,4,28,22,0,0,0,8.5,-1,51,800,0,0,0.17
2001,4,28,23,0,0,0,6.6,-3,49,799,0.7,190,0.17
2001,4,29,0,0,0,0,5.6,-5,44,799,2.3,220,0.17
2001,4,29,1,0,0,0,5.7,-5,44,799,1.7,250,0.17
2001,4,29,2,0,0,0,8.8,0,54,799,4.2,220,0.17
2001,4,29,3,0,0,0,8.8,0,54,798,3.6,210,0.17
2001,4,29,4,0,0,0,7.9,-1,53,798,1.6,220,0.17
2001,4,29,5,14,235,4,7.8,-1,53,799,4.1,210,0.17
2001,4,29,6,239,697,69,11,-1,43,801,4.6,210,0.17
2001,4,29,7,455,830,87,14,-1.4,34,803,6.2,180,0.17
2001,4,29,8,616,758,145,16,-2,28,804,3.1,230,0.17
2001,4,29,9,835,884,156,18,-3,23,805,2.1,210,0.17
2001,4,29,10,964,995,97,20.4,-3,20,804,3.8,200,0.17
2001,4,29,11,1032,1004,102,21.7,-3,18,804,4,160,0.17
2001,4,29,12,1020,899,186,23.1,-4,15,804,3,150,0.17
2001,4,29,13,779,508,334,24.4,-3.9,14,804,2.6,150,0.17
2001,4,29,14,797,762,206,21.8,-4,17,803,2.2,140,0.17
2001,4,29,15,484,313,286,22.1,-4,16,801,3.4,130,0.17
2001,4,29,16,296,145,229,20.5,-5,17,801,5.6,120,0.17
2001,4,29,17,157,227,99,18.8,-3,22,800,1.6,100,0.17
2001,4,29,18,25,160,16,18.2,-4,21,800,4.8,100,0.17
2001,4,29,19,0,0,0,16.5,-4,23,801,6,100,0.17
2001,4,29,20,0,0,0,14.9,-3.1,28,803,0.8,220,0.17
2001,4,29,21,0,0,0,12.2,-4.2,30,801,0.7,240,0.17
2001,4,29,22,0,0,0,9.6,-5.3,33,800,0.6,250,0.17
2001,4,29,23,0,0,0,9.9,-5.4,32,801,0.6,270,0.17
2001,4,30,0,0,0,0,10.3,-6.5,28,800,0.5,290,0.17
2001,4,30,1,0,0,0,7.6,-5.6,37,800,0.3,290,0.17
2001,4,30,2,0,0,0,6,-6.7,37,800,0.2,310,0.17
2001,4,30,3,0,0,0,5.3,-6.8,39,800,0.1,330,0.17
2001,4,30,4,0,0,0,4.7,-6.9,40,800,0.1,340,0.17
2001,4,30,5,0,0,0,9,-7,29,801,0,0,0.17
2001,4,30,6,238,695,65,8,-6,34,803,2.6,20,0.17
2001,4,30,7,455,842,79,12,-6,26,805,0,0,0.17
2001,4,30,8,668,892,111,13.6,-6.4,23,806,0,0,0.17
2001,4,30,9,842,975,90,17.5,-7,17,806,0,0,0.17
2001,4,30,10,977,1007,97,19.3,-6,16,807,2.3,350,0.17
2001,4,30,11,1044,1016,101,20.4,-6,15,808,0,0,0.17
2001,4,30,12,1026,995,101,21,-8,12,807,2.8,270,0.17
2001,4,30,13,961,986,95,23.2,-9,10,808,2.6,260,0.17
2001,4,30,14,849,947,113,22.6,-8,11,807,4.4,290,0.17
2001,4,30,15,657,893,92,21,-7,14,808,4.7,300,0.17
2001,4,30,16,460,867,64,20,-8,13,809,2.8,270,0.17
2001,4,30,17,232,715,46,19.4,-8,14,808,3.1,270,0.17
2001,4,30,18,28,257,13,18.3,-6,18,808,2.3,270,0.17
2001,4,30,19,0,0,0,13.8,-4,28,807,2.1,300,0.17
2001,4,30,20,0,0,0,11.6,-3.1,35,806,4.6,260,0.17
2001,4,30,21,0,0,0,11,-3,37,806,4.5,0,0.17
2001,4,30,22,0,0,0,10.3,-2.9,41,806,4.3,50,0.17
2001,4,30,23,0,0,0,9.7,-2.9,42,807,4.2,110,0.17
2001,5,1,0,0,0,0,9.1,-2.8,48,806,4,80,0.16
2001,5,1,1,0,0,0,8.5,-2.8,49,806,3.9,350,0.16
2001,5,1,2,0,0,0,7.8,-2.7,51,806,3.7,30,0.16
2001,5,1,3,0,0,0,7.2,-2.8,48,806,3.6,10,0.16
2001,5,1,4,0,0,0,7.2,-3.9,43,807,1.5,80,0.16
2001,5,1,5,0,0,0,7.2,-2,51,809,2.6,30,0.16
2001,5,1,6,245,706,67,6.1,0,65,811,0,0,0.16
2001,5,1,7,461,842,83,2.2,0,85,813,2.1,310,0.16
2001,5,1,8,661,929,79,2.7,-2,70,814,3.1,270,0.16
2001,5,1,9,822,951,88,3.8,-1,70,815,4.1,220,0.16
2001,5,1,10,952,983,91,4.4,-1,67,816,6.7,260,0.16
2001,5,1,11,1019,992,97,3.8,-2,65,815,1.5,260,0.16
2001,5,1,12,1020,995,93,5.5,-2,57,816,4.1,260,0.16
2001,5,1,13,955,980,92,3.8,-1.2,69,817,6.7,340,0.16
2001,5,1,14,826,953,84,4.4,0,73,816,3.1,10,0.16
2001,5,1,15,674,905,99,5.5,1,73,816,5.7,280,0.16
2001,5,1,16,455,856,62,3.8,2,88,816,6.7,270,0.16
2001,5,1,17,223,694,42,4.4,3,91,815,8.7,310,0.16
2001,5,1,18,29,260,13,3.3,2.5,94,814,3.1,300,0.16
2001,5,1,19,0,0,0,2.2,2,99,814,3.1,310,0.16
2001,5,1,20,0,0,0,1.6,1.6,100,814,3.1,20,0.16
2001,5,1,21,0,0,0,1.3,1.3,100,813,2.1,360,0.16
2001,5,1,22,0,0,0,0.8,0.8,100,813,3.6,40,0.16
2001,5,1,23,0,0,0,0.6,0.6,100,813,1.5,300,0.16
