pdco,reason,name,paco,mppt_hi,pso,mppt_low,idcmax,vdco
32026.745240,Vdcmax <= 0 ,PV Powered: PVP30KW LV (480) 480V [CEC 2008],30000,480,332.992594,295,0,342.090741
4791.744423,Vdcmax <= 0 ,PV Powered: PVP4600 208V [CEC 2005],4600,400,50.978846,205,0,255.207222
4960.932584,Vdcmax <= 0 ,PV Powered: PVP4800 240V [CEC 2006],4800,400,74.683638,200,0,266.477778
5384.828287,Vdcmax <= 0 ,PV Powered: PVP5200 240V [CEC 2005],5200,400,57.555459,240,0,281.507778
78692.162390,Vdcmax <= 0 ,PV Powered: PVP75KW-208 208V [CEC 2008],75000,480,511.935575,295,0,341.728333
78323.869200,Vdcmax <= 0 ,PV Powered: PVP75KW-480 480V [CEC 2008],75000,480,549.263811,295,0,341.415000
213.834696,Vdcmax <= 0 ,Petra Solar: 103.10866.500X 120V [CEC 2012],200,0,2.509598,0,0,34.376762
578071.133400,MPPT_low > Vdco or MPPT_hi < Vdco,Power Electronics: FS0560CU 390V [CEC 2014],560000,820,795.555361,540,1000,400.466524
578071.133400,MPPT_low > Vdco or MPPT_hi < Vdco,Power Electronics: FS0560PU 390V [CEC 2014],560000,820,795.555361,540,1000,400.466524
4249.828476,MPPT_low <= 0 or MPPT_hi <=0,"Powercom Co., Ltd.: SLK-4000 (208) 208V [CEC 2008]",4010,0,36.813415,0,20,387.736333
4250.205366,Vdcmax <= 0 ,"Powercom Co., Ltd.: SLK-4000 (240) 240V [CEC 2009]",4010,0,36.332690,0,0,374.358970
4249.828476,MPPT_low <= 0 or MPPT_hi <=0,Renergy Inc.: RS-4000 (208) 208V [CEC 2009],4010,0,36.813415,0,20,387.736333
4250.205366,Vdcmax <= 0 ,Renergy Inc.: RS-4000 (240) 240V [CEC 2009],4010,0,36.332690,0,0,374.358970
1214.683619,Vdcmax <= 0 ,SMA America: SB1100U 240V [CEC 2005],1100,325,14.620665,125,0,199.333333
3498.689441,Vdcmax <= 0 ,SMA America: SB3300U 240V [CEC 2006],3300,400,24.850660,200,0,248.928571
5212.835069,Vdcmax <= 0 ,SMA America: SB5000US (208V) w- -11 or -12 208V [CEC 2012],5000,0,49.157147,0,0,309.913333
5204.604211,Vdcmax <= 0 ,SMA America: SB5000US (240V) w- -11 or -12 240V [CEC 2012],5000,0,51.407137,0,0,309.883333
5201.185305,Vdcmax <= 0 ,SMA America: SB5000US (277V) w- -11 or -12 277V [CEC 2012],5000,0,44.913819,0,0,309.903333
5212.835069,Vdcmax <= 0 ,SMA America: SB5000US 208V [CEC 2007],5000,480,49.157147,250,0,309.913333
5204.604211,Vdcmax <= 0 ,SMA America: SB5000US 240V [CEC 2007],5000,480,51.407137,250,0,309.883333
5201.185305,Vdcmax <= 0 ,SMA America: SB5000US 277V [CEC 2007],5000,480,44.913819,250,0,309.903333
5212.835069,Vdcmax <= 0 ,SMA America: SB5000US-11 208V [CEC 2007],5000,480,49.157147,250,0,309.913333
5204.604211,Vdcmax <= 0 ,SMA America: SB5000US-11 240V [CEC 2007],5000,480,51.407137,250,0,309.883333
5201.185305,Vdcmax <= 0 ,SMA America: SB5000US-11 277V [CEC 2007],5000,480,44.913819,250,0,309.903333
5535.254948,Vdcmax <= 0 ,SMA America: SB6000U 208V [CEC 2005],5200,480,36.943438,250,0,311.500000
6392.009685,Vdcmax <= 0 ,SMA America: SB6000U 240V [CEC 2005],6000,480,34.058859,260,0,311.500000
6369.027518,Vdcmax <= 0 ,SMA America: SB6000U 277V [CEC 2005],6000,480,36.697414,260,0,312.500000
6286.533498,Vdcmax <= 0 ,SMA America: SB6000US (208V) w- -11 or -12 208V [CEC 2012],6000,0,48.482417,0,0,309.933333
6271.263850,Vdcmax <= 0 ,SMA America: SB6000US (240V) w- -11 or -12 240V [CEC 2012],6000,0,49.135588,0,0,309.916667
6253.983544,Vdcmax <= 0 ,SMA America: SB6000US (277V) w- -11 or -12 277V [CEC 2012],6000,0,49.128318,0,0,309.946667
6286.533498,Vdcmax <= 0 ,SMA America: SB6000US 208V [CEC 2007],6000,480,48.482417,250,0,309.933333
6271.263850,Vdcmax <= 0 ,SMA America: SB6000US 240V [CEC 2007],6000,480,49.135588,250,0,309.916667
6253.983544,Vdcmax <= 0 ,SMA America: SB6000US 277V [CEC 2007],6000,480,49.128318,250,0,309.946667
6286.533498,Vdcmax <= 0 ,SMA America: SB6000US-11 208V [CEC 2007],6000,480,48.482417,250,0,309.933333
6271.263850,Vdcmax <= 0 ,SMA America: SB6000US-11 240V [CEC 2007],6000,480,49.135588,250,0,309.916667
6253.983544,Vdcmax <= 0 ,SMA America: SB6000US-11 277V [CEC 2007],6000,480,49.128318,250,0,309.946667
7366.092136,Vdcmax <= 0 ,SMA America: SB7000US (208V) w- -11 or -12 208V [CEC 2012],7000,0,43.925507,0,0,310.020000
7339.275150,Vdcmax <= 0 ,SMA America: SB7000US (240V) w- -11 or -12 240V [CEC 2012],7000,0,48.278758,0,0,309.953333
7335.425627,Vdcmax <= 0 ,SMA America: SB7000US (277V) w- -11 or -12 277V [CEC 2012],7000,0,47.902645,0,0,309.356667
7366.092136,Vdcmax <= 0 ,SMA America: SB7000US 208V [CEC 2007],7000,480,43.925507,250,0,310.020000
7339.275150,Vdcmax <= 0 ,SMA America: SB7000US 240V [CEC 2007],7000,480,48.278758,250,0,309.953333
7335.425627,Vdcmax <= 0 ,SMA America: SB7000US 277V [CEC 2007],7000,480,47.902645,250,0,309.356667
7366.092136,Vdcmax <= 0 ,SMA America: SB7000US-11 208V [CEC 2007],7000,480,43.925507,250,0,310.020000
7339.275150,Vdcmax <= 0 ,SMA America: SB7000US-11 240V [CEC 2007],7000,480,48.278758,250,0,309.953333
7335.425627,Vdcmax <= 0 ,SMA America: SB7000US-11 277V [CEC 2007],7000,480,47.902645,250,0,309.356667
134337.859000,Vdcmax <= 0 ,SMA America: SC125U 208V [CEC 2005],125000,480,795.697005,275,0,339.666667
133529.836800,Vdcmax <= 0 ,SMA America: SC125U 480V [CEC 2005],125000,480,787.716999,275,0,340.900000
52444064,Paco < 0.75 Pdco,SMA America: SC500U [480V] 480V [CEC 2018],506700,480,257185,330,141741,370
1983.174765,Vdcmax <= 0 ,SMA America: SWR1800U 120V [CEC 2005],1800,400,13.886241,156,0,200.533333
2261.565173,Vdcmax <= 0 ,SMA America: SWR2100U 208V [CEC 2006],2100,480,19.849789,250,0,302.021429
2293.700005,Vdcmax <= 0 ,SMA America: SWR2500U 208V [CEC 2005],2100,480,17.545919,250,0,298.366667
2694.336504,Vdcmax <= 0 ,SMA America: SWR2500U 240V [CEC 2005],2500,480,20.761977,250,0,302.233333
104411.820300,MPPT_low > Vdco or MPPT_hi < Vdco,SanRex: PV-100K-48T-13 400V [CEC 2012],99680,800,1245.627109,450,240,401.320667
264916.789300,MPPT_low > Vdco or MPPT_hi < Vdco,SanRex: PV-250K-48T-13 480V [CEC 2012],251400,800,2307.276630,450,600,399.599333
525076.211900,MPPT_low > Vdco or MPPT_hi < Vdco,SanRex: PV-500K-48T-13 480V [CEC 2012],501400,800,4075.985602,450,1200,400.497333
4941.160000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW+5548-NA [120V] 120V [CEC 2018],4500,58,23.874000,100,95.022300,52
6685.400000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW+6848-NA [120V] 120V [CEC 2018],6000,58,45.033300,100,128.565000,52
4488.380000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW4024-120/240-60 (120V) 240V [CEC 2016],4000,29,44.053300,100,0.137931,26
4643.240000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW4024-120/240-60 240V [CEC 2016],4090,29,36.152000,100,0.141379,26
4488.380000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW4024-120/240-60 [120V] 120V [CEC 2018],4000,29,44.053300,100,172.630000,26
4954.370000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW4548-120/240-60 (120V) 240V [CEC 2016],4500,58,57.961000,100,0.077586,53
4811.290000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW4548-120/240-60 240V [CEC 2016],4400,58,45.303300,100,0.075862,53
6385.900000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW6048-120-60 52V [CEC 2016],5760,58,47.794100,100,0.099310,52
6385.900000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW6048-120-60 [120V] 120V [CEC 2018],5760,58,47.794100,100,122.806000,52
6691.760000,MPPT_low > Vdco or MPPT_hi < Vdco,Schneider Electric Solar Inverters USA: XW6048-120/240 240V [CEC 2016],6000,58,51.729300,100,0.103448,52
3196.198653,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB3000US (208V) 208V [CEC 0],3000,400,13.664266,200,0,250.676667
3151.508922,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB3000US (240V) 240V [CEC 0],3000,400,17.843773,200,0,250.643333
3498.689441,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB3300U (240V) 240V [CEC 2006],3300,400,24.850660,200,0,248.928571
3770.537620,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB3800U (208V) 208V [CEC 2006],3500,400,19.427047,175,0,235.500000
4050.666169,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB3800U (240V) 240V [CEC 2006],3800,400,24.797358,200,0,251.500000
5212.835069,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB5000US (208V) 208V [CEC 0],5000,480,49.157147,250,0,309.913333
5204.604211,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB5000US (240V) 240V [CEC 0],5000,480,51.407137,250,0,309.883333
5201.185305,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB5000US (277V) 277V [CEC 0],5000,480,44.913819,250,0,309.903333
5535.254948,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB6000U (208V) 208V [CEC 2006],5200,480,36.943438,250,0,311.500000
6392.009685,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB6000U (240V) 240V [CEC 2006],6000,480,34.058859,260,0,311.500000
6369.027518,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB6000U (277V) 277V [CEC 2006],6000,480,36.697414,260,0,312.500000
6286.533498,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB6000US (208V) 208V [CEC 2006],6000,480,48.482417,250,0,309.933333
6271.263850,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB6000US (240V) 240V [CEC 2006],6000,480,49.135588,250,0,309.916667
6253.983544,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB6000US (277V) 277V [CEC 2006],6000,480,49.128318,250,0,309.946667
7366.092136,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB7000US (208V) 208V [CEC 2007],7000,480,43.925507,250,0,310.020000
7339.275150,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB7000US (240V) 240V [CEC 2007],7000,480,48.278758,250,0,309.953333
7335.425627,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SB7000US (277V) 277V [CEC 2007],7000,480,47.902645,250,0,309.356667
44196.552820,MPPT_low <= 0 or MPPT_hi <=0,Schuco USA L.P. (Original Mfg - SMA America): ST42 (208) 208V [CEC 2008],42000,0,263.553042,0,180,310.020000
44012.553760,MPPT_low <= 0 or MPPT_hi <=0,Schuco USA L.P. (Original Mfg - SMA America): ST42 (277) 277V [CEC 2008],42000,0,287.415870,0,180,309.356667
1983.174765,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SWR1800U-SBD 120V [CEC 2005],1800,400,13.886241,156,0,200.533333
2261.565173,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SWR2100U 240V [CEC 2006],2100,480,19.849789,250,0,302.021429
2293.700005,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SWR2500U (208V) 208V [CEC 2005],2100,480,17.545919,250,0,298.366667
2694.336504,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SWR2500U (240V) 240V [CEC 2006],2500,480,20.761977,250,0,302.233333
2293.700005,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SWR2500U-SBD (208V) 208V [CEC 2005],2100,480,17.545919,250,0,298.366667
2694.345833,Vdcmax <= 0 ,Schuco USA L.P. (Original Mfg - SMA America): SWR2500U-SBD (240V) 240V [CEC 2006],2500,480,20.758091,250,0,302.233333
3784.308664,Vdcmax <= 0 ,Sharp: JH3500U 240V [CEC 2005],3500,304,75.469563,215,0,276.589524
2935.233588,Vdcmax <= 0 ,Solar Liberty: SLX 3000 (208V) 208V [CEC 2012],2810,0,29.460129,0,0,275.077550
3133.636948,Vdcmax <= 0 ,Solar Liberty: SLX 3000 (240V) 240V [CEC 2012],3010,0,30.525529,0,0,275.013356
3684.816724,Vdcmax <= 0 ,Solar Liberty: SLX 4000 (208V) 208V [CEC 2012],3510,0,31.652732,0,0,275.046765
4215.851792,Vdcmax <= 0 ,Solar Liberty: SLX 4000 (240V) 240V [CEC 2012],4020,0,31.601342,0,0,275.081396
4599.720911,Vdcmax <= 0 ,Solar Liberty: SLX 5000 (208V) 208V [CEC 2012],4400,0,32.958207,0,0,274.609002
5240.017834,Vdcmax <= 0 ,Solar Liberty: SLX 5000 (240V) 240V [CEC 2012],5010,0,31.405751,0,0,274.966296
4829.422409,Vdcmax <= 0 ,Solar Liberty: SLX 5300 (208V) 208V [CEC 2012],4600,0,26.071506,0,0,275
5571.180956,Vdcmax <= 0 ,Solar Liberty: SLX 5300 (240V) 240V [CEC 2012],5300,0,28.519033,0,0,274.900000
6794.002299,Vdcmax <= 0 ,Solar Liberty: SLX 6500 (208V) 208V [CEC 2012],6430,0,38.693694,0,0,274.996763
6773.155901,Vdcmax <= 0 ,Solar Liberty: SLX 6500 (240V) 240V [CEC 2012],6450,0,37.325263,0,0,275.014696
6742.772642,Vdcmax <= 0 ,Solar Liberty: SLX 6500 (277V) 277V [CEC 2012],6450,0,37.198270,0,0,275.009454
7871.729128,Vdcmax <= 0 ,Solar Liberty: SLX 7500 (208V) 208V [CEC 2012],7430,0,37.254159,0,0,266.031371
7845.577809,Vdcmax <= 0 ,Solar Liberty: SLX 7500 (240V) 240V [CEC 2012],7450,0,37.076938,0,0,275.046452
7823.148255,Vdcmax <= 0 ,Solar Liberty: SLX 7500 (277V) 277V [CEC 2012],7460,0,38.080810,0,0,274.990152
252.383047,Vdco <= 0 ,SolarBridge Technologies: P250HV-208 208V [CEC 2012],240,50,1.491591,25,7.500000,-43.090667
252.383047,Vdco <= 0 ,SolarBridge Technologies: P250HV-208-240-xxx 208V [CEC 2013],240,50,1.491591,25,7.500000,-43.090667
253.176157,Vdco <= 0 ,SolarBridge Technologies: P250LV-208 208V [CEC 2012],240,37,1.513693,18,10,-23.853333
253.176157,Vdco <= 0 ,SolarBridge Technologies: P250LV-208-240-xxx 208V [CEC 2013],240,37,1.513693,18,10,-23.853333
3391.978366,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE3300-208V 208V [CEC 2010],3288,0,10.789470,0,13,409.292000
3339.970781,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE3300-240V 240V [CEC 2010],3250,0,13.101220,0,13,431.881333
4123.911112,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE4000-208V 208V [CEC 2010],3990,0,11.503008,0,16,409.627000
4086.711275,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE4000-240V 240V [CEC 2010],3974,0,11.078295,0,16,430.503000
5161.729754,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE5000-208V 208V [CEC 2010],4980,0,8.829426,0,20,409.106000
5115.606977,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE5000-240V 240V [CEC 2010],4975,0,8.639796,0,20,434.216667
5534.052137,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE6000-208V 208V [CEC 2010],5330,0,9.835840,0,23,409.595667
6182.880918,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies Inc.: SE6000-240V 240V [CEC 2010],5994,0,11.619576,0,23,433.589000
10248.546410,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 10000A-US (208V) 208V [CEC 2013],9930,0,16.065245,0,27,376.686000
10282.068600,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 10000A-US (240V) 240V [CEC 2013],10010,0,18.260855,0,27,401.491333
10209.522810,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 10000A-US (240V) 240V [CEC 2015],9940,0,18.260855,0,30.500000,200.745667
10194.523350,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 10000A-US (277V) 277V [CEC 2013],9950,0,19.176753,0,27,436.519000
11711.573660,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 11400A-US (240V) 240V [CEC 2013],11390,0,17.949611,0,30,401.536000
11629.248760,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 11400A-US (277V) 277V [CEC 2013],11340,0,19.644418,0,30,436.596333
7783.328662,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 7600A-US (208V) 208V [CEC 2013],7560,0,18.895815,0,18.500000,376.704000
7823.539101,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 7600A-US (240V) 240V [CEC 2013],7630,0,18.966984,0,18.500000,401.566667
7778.733860,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE 7600A-US (277V) 277V [CEC 2013],7600,0,20.486462,0,18.500000,436.613000
10056.019990,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE10K 480V [CEC 2013],9850,0,37.329855,0,13.500000,442.733117
20486.662060,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE20K 480V [CEC 2013],20050,0,46.097787,0,26.500000,442.874433
3863.184852,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE3800 (240V) w- -ER-US or A-US 240V [CEC 2013],3790,0,9.962429,0,12.500000,401.066667
5091.645880,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE5000 (240V) w- -ER-US or A-US 240V [CEC 2013],4990,0,11.312867,0,16,401.143667
7843.046183,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE7600 (240V) 240V [CEC 2014],7625,0,16.707591,0,23,200.535333
12150,Paco < 0.75 Pdco,SolarEdge Technologies: SE9K 208V MOD,8960,0,22.735059,0,26.500000,213.358850
9341.779211,MPPT_low <= 0 or MPPT_hi <=0,SolarEdge Technologies: SE9K 208V [CEC 2013],8960,0,22.735059,0,26.500000,213.358850
80005.483470,Vdcmax <= 0 ,Solarmax: SM75TS-A 480V [CEC 2014],75133,0,347.759789,0,0,451.405333
14381.608830,Vdcmax <= 0 ,Solectria: PVI 13 kW 208 V 208V [CEC 2007],13500,380,112.445878,225,0,269.916667
14236.994300,Vdcmax <= 0 ,Solectria: PVI 13 kW 480 V 480V [CEC 2007],13440,380,94.486194,225,0,269.738889
16253.102020,Vdcmax <= 0 ,Solectria: PVI 15 kW 208 V 208V [CEC 2007],15240,380,105.967231,225,0,269.880667
16017.913400,Vdcmax <= 0 ,Solectria: PVI 15 kW 480 V 480V [CEC 2007],15090,380,98.450526,225,0,269.704667
64031.983740,Vdcmax <= 0 ,Solectria: PVI 60kW 208V 208V [CEC 2007],61100,480,1089.379176,346,0,389.103333
62854.171480,Vdcmax <= 0 ,Solectria: PVI 60kW 480V 480V [CEC 2007],60670,480,824.133835,347,0,389.138333
87889.988550,Vdcmax <= 0 ,Solectria: PVI 77kW 208V 208V [CEC 2007],83300,480,854.160725,346,0,389.091667
85967.590150,Vdcmax <= 0 ,Solectria: PVI 77kW 480V 480V [CEC 2007],81990,480,970.014992,347,0,389.008333
87889.988550,Vdcmax <= 0 ,Solectria: PVI 82kW 208V 208V [CEC 2011],83300,480,854.160725,346,0,389.091667
85967.590150,Vdcmax <= 0 ,Solectria: PVI 82kW 480V 480V [CEC 2011],81990,480,970.014992,347,0,389.008333
101288.300200,Vdcmax <= 0 ,Solectria: PVI 90kW 208V 208V [CEC 2007],95470,480,751.032021,347,0,388.793333
100424.878900,Vdcmax <= 0 ,Solectria: PVI 90kW 480V 480V [CEC 2007],95320,480,1000.847923,347,0,388.906667
101288.300200,Vdcmax <= 0 ,Solectria: PVI 95kW 208V 208V [CEC 2011],95470,480,751.032021,347,0,388.793333
100424.878900,Vdcmax <= 0 ,Solectria: PVI 95kW 480V 480V [CEC 2011],95320,480,1000.847923,347,0,388.906667
2884.401456,Vdcmax <= 0 ,SunPower Corp ( Original Mfg - Xantrex): SPR-2800x (208V) 208V [CEC 0],2700,480,30.831536,195,0,265.991905
2979.735002,Vdcmax <= 0 ,SunPower Corp ( Original Mfg - Xantrex): SPR-2800x (240V) 240V [CEC 0],2800,480,31.212730,195,0,265.920000
4005.615544,Vdcmax <= 0 ,SunPower Corp ( Original Mfg - Xantrex): SPR-4000x (208V) 208V [CEC 2006],3800,480,28.091051,240,0,300.004286
2649.519662,Vdcmax <= 0 ,SunPower Corp (Original - Mfg Xantrex): SPR-2500x 240V [CEC 2007],2500,480,28.331215,195,0,266.254762
3526.692872,Vdcmax <= 0 ,SunPower Corp (Original - Mfg Xantrex): SPR-3300x-208 208V [CEC 2006],3300,480,30.940439,195,0,266.154762
3494.966781,Vdcmax <= 0 ,SunPower Corp (Original - Mfg Xantrex): SPR-3300x-240 240V [CEC 2006],3300,480,30.561868,195,0,266.088333
4198.049667,Vdcmax <= 0 ,SunPower Corp (Original - Mfg Xantrex): SPR-4000x 240V [CEC 2006],4000,480,27.589570,195,0,300.027857
5285.108257,Vdcmax <= 0 ,SunPower Corp (Original - Mfg Xantrex): SPR-5000x 240V [CEC 2007],5000,480,27.228419,240,0,299.721429
3485.093696,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-3300f (208) 208V [CEC 2008],3300,0,20.275795,0,18.500000,362.486667
3455.493773,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-3300f (240) 240V [CEC 2008],3300,0,20.742679,0,18.500000,386.514143
3443.724621,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-3300f (277) 277V [CEC 2008],3300,0,24.637224,0,18.500000,327.002762
4037.728434,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-4000f (208) 208V [CEC 2008],3800,0,22.165793,0,22.100000,362.579048
4206.979758,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-4000f (240) 240V [CEC 2008],4000,0,22.835435,0,22.100000,386.465095
4191.165987,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-4000f (277) 277V [CEC 2008],4000,0,26.188648,0,22.100000,327.010929
6873.631701,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-6500f (208V) 208V [CEC 2008],6500,0,35.493520,0,0,364.628333
6815.017639,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-6500f (240V) 240V [CEC 2008],6500,0,33.489802,0,0,388.548571
6778.476913,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-6500f (277V) 277V [CEC 2008],6500,0,25.438767,0,0,327.716619
8083.343223,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-8000f (208V) 208V [CEC 2008],7600,0,43.057367,0,0,364.647381
8420.018146,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-8000f (240V) 240V [CEC 2008],8000,0,34.851926,0,0,388.713810
8379.424145,Vdcmax <= 0 ,SunPower Corp (Original Mfg - Fronius Int. GmbH): SPR-8000f (277V) 277V [CEC 2008],8000,0,26.911633,0,0,327.883976
3637.575560,Vdcmax <= 0 ,SunPower Corp (Original Mfg - PV Powered): SPR-3500 240V [CEC 2006],3500,400,55.521595,200,0,265.136667
4791.744423,Vdcmax <= 0 ,SunPower Corp (Original Mfg - PV Powered): SPR-4600 208V [CEC 2005],4600,400,50.978846,205,0,255.207222
5384.828287,Vdcmax <= 0 ,SunPower Corp (Original Mfg - PV Powered): SPR-5200 240V [CEC 2005],5200,400,57.555459,240,0,281.507778
3196.198653,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-3000m (208V) 208V [CEC 2007],3000,400,13.664266,200,0,250.676667
3151.508922,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-3000m (240V) 240V [CEC 2007],3000,400,17.843773,200,0,250.643333
3700.166682,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-4000m (208V) 208V [CEC 2007],3500,480,17.367548,250,0,310.663333
4186.000808,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-4000m (240V) 240V [CEC 2007],4000,480,19.739120,250,0,310.670000
5212.835069,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-5000m (208V) 208V [CEC 2007],5000,480,49.157147,250,0,309.913333
5204.604211,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-5000m (240V) 240V [CEC 2007],5000,480,51.407137,250,0,309.883333
5201.185305,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-5000m (277V) 277V [CEC 2007],5000,480,44.913819,250,0,309.903333
6286.533498,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-6000m (208V) 208V [CEC 2007],6000,480,48.482417,250,0,309.933333
6271.263850,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-6000m (240V) 240V [CEC 2007],6000,480,49.135588,250,0,309.916667
6253.983544,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-6000m (277V) 277V [CEC 2007],6000,480,49.128318,250,0,309.946667
7366.092136,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-7000m (208V) 208V [CEC 2007],7000,480,43.925507,250,0,310.020000
7339.275150,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-7000m (240V) 240V [CEC 2007],7000,480,48.278758,250,0,309.953333
7335.425627,Vdcmax <= 0 ,SunPower Corp (Original Mfg - SMA America): SPR-7000m (277V) 277V [CEC 2007],7000,480,47.902645,250,0,309.356667
3856.219633,MPPT_low > Vdco or MPPT_hi < Vdco,Sunset: SUNstring 5000 240V [CEC 2007],3600,600,32.451975,340,43,178.627143
2540000,MPPT_low > Vdco or MPPT_hi < Vdco,TMEIC: PVH-L2500GR-EG 900V [CEC 2016],2500000,120,1997.860000,800,20.833300,900
264.605744,Vdcmax <= 0 ,Ubiquiti Networks International: SM-MI-250 240V [CEC 2015],251.500000,0,0.525179,0,0,29.910172
2649.526488,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: GT2.5-NA-DS-240-POS 240V [CEC 2005]",2500,480,28.334095,195,0,266.254762
