Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,
1998,3,10,11,807,1026,66,7.5,-5.7,36,823,2.2,260,0.19
1998,3,10,12,844,1034,70,10,-4.4,34,823,2.3,250,0.19
1998,3,10,13,802,1025,64,8.5,-4.9,37,823,2.4,240,0.19
1998,3,10,14,710,1002,69,8.3,-3.6,41,823,2.4,230,0.19
1998,3,10,15,567,967,70,8.1,-2.3,47,823,2.5,220,0.19
1998,3,10,16,373,911,55,9,-3,41,823,2.6,210,0.19
1998,3,10,17,213,798,87,7.1,-3,47,823,2.5,230,0.19
1998,3,10,18,0,0,0,5.2,-2.9,54,822,2.4,250,0.19
1998,3,10,19,0,0,0,3,-4.3,56,821,2.4,270,0.19
1998,3,10,20,0,0,0,2.2,-4.4,59,820,2.3,280,0.19
1998,3,10,21,0,0,0,1.5,-4.5,62,820,2.2,300,0.19
1998,3,10,22,0,0,0,1,-6,56,819,2.1,320,0.19
1998,3,10,23,0,0,0,0.9,-5.4,60,819,2.1,150,0.19
1998,3,11,0,0,0,0,0.7,-4.9,63,819,2.1,160,0.19
1998,3,11,1,0,0,0,0.6,-4.3,67,819,2.1,160,0.19
1998,3,11,2,0,0,0,0.4,-3.8,71,820,2,170,0.19
1998,3,11,3,0,0,0,0.2,-3.2,75,820,2,180,0.19
1998,3,11,4,0,0,0,0.2,-3.8,72,820,2,180,0.19
1998,3,11,5,0,0,0,1.4,-3,70,820,2,180,0.19
1998,3,11,6,0,0,0,2.6,-2.1,70,820,2.1,180,0.19
1998,3,11,7,132,650,19,3,-3,63,820,2.1,360,0.19
1998,3,11,8,352,852,42,5.9,-2.6,53,821,2.3,300,0.19
1998,3,11,9,545,946,48,8.8,-2.2,45,823,2.4,240,0.19
1998,3,11,10,707,998,58,9,-4,38,824,2.6,180,0.19
1998,3,11,11,813,1026,67,11.7,-3.1,34,824,2.6,170,0.19
1998,3,11,12,844,974,111,14.3,-2.1,31,824,2.6,150,0.19
1998,3,11,13,777,940,96,13,-3,32,824,2.6,140,0.19
1998,3,11,14,716,904,135,12,-2,37,823,2.6,160,0.19
1998,3,11,15,536,758,144,10.9,-1,43,822,2.6,180,0.19
1998,3,11,16,278,342,158,11,-2,39,822,2.6,200,0.19
1998,3,11,17,173,368,114,9.2,-1.5,46,821,2.4,230,0.19
1998,3,11,18,0,0,0,7.5,-0.9,55,821,2.2,250,0.19
1998,3,11,19,0,0,0,5.5,-1.8,58,820,2.1,280,0.19
1998,3,11,20,0,0,0,4.9,-1.4,63,819,1.9,300,0.19
1998,3,11,21,0,0,0,4.3,-1,68,818,1.7,330,0.19
1998,3,11,22,0,0,0,4,-2,64,818,1.5,350,0.19
1998,3,11,23,0,0,0,3.5,-1.6,68,817,1.5,330,0.19
1998,3,12,0,0,0,0,3,-1.3,72,817,1.5,320,0.19
1998,3,12,1,0,0,0,2.5,-0.9,78,817,1.5,300,0.19
1998,3,12,2,0,0,0,2,-0.5,83,816,1.5,280,0.19
1998,3,12,3,0,0,0,1.4,-0.2,89,816,1.5,270,0.19
1998,3,12,4,0,0,0,1,-1,86,815,1.5,250,0.19
1998,3,12,5,0,0,0,1.9,-0.7,82,816,1.5,250,0.19
1998,3,12,6,0,0,0,2.9,-0.5,78,817,1.5,250,0.19
1998,3,12,7,137,660,19,3,-2,68,818,1.5,250,0.19
1998,3,12,8,358,853,43,5.9,-1.3,59,819,1.7,210,0.19
1998,3,12,9,551,946,49,8.8,-0.5,52,820,1.9,180,0.19
1998,3,12,10,713,998,59,9,-2,45,821,2.1,140,0.19
1998,3,12,11,820,1026,68,11.5,-1.4,40,821,2.2,150,0.19
1998,3,12,12,851,1034,67,14,-0.7,36,821,2.3,160,0.19
1998,3,12,13,815,1025,68,12.5,-1.9,36,821,2.4,170,0.19
1998,3,12,14,716,1002,67,12.3,-1.3,38,821,2.4,180,0.19
1998,3,12,15,572,966,69,12.1,-0.6,41,821,2.5,190,0.19
1998,3,12,16,388,907,65,13,-2,35,821,2.6,200,0.19
1998,3,12,17,220,818,84,11.4,-1.5,40,820,2.2,260,0.19
1998,3,12,18,0,0,0,9.9,-1,46,819,1.9,310,0.19
1998,3,12,19,0,0,0,8,-2,48,818,1.5,10,0.19
1998,3,12,20,0,0,0,7.5,-1.4,52,818,1.4,40,0.19
1998,3,12,21,0,0,0,7.1,-0.8,57,818,1.4,80,0.19
1998,3,12,22,0,0,0,6.9,-1.7,53,818,1.3,110,0.19
1998,3,12,23,0,0,0,6.7,-1.4,55,818,1.5,120,0.19
1998,3,13,0,0,0,0,6.4,-1.2,58,818,1.7,120,0.19
1998,3,13,1,0,0,0,6.1,-1,60,818,1.9,130,0.19
1998,3,13,2,0,0,0,5.8,-0.8,62,818,2.1,130,0.19
1998,3,13,3,0,0,0,5.5,-0.6,64,818,2.3,140,0.19
1998,3,13,4,0,0,0,5.3,-1.6,60,818,2.5,140,0.19
1998,3,13,5,0,0,0,6.1,-1.4,58,818,2.5,160,0.19
1998,3,13,6,0,0,0,7,-1.4,54,818,2.6,360,0.19
1998,3,13,7,143,655,22,7,-3,48,818,2.6,10,0.19
1998,3,13,8,359,821,52,9.9,-2.3,41,819,2.6,70,0.19
1998,3,13,9,557,953,47,12.8,-1.5,37,821,2.6,120,0.19
1998,3,13,10,719,998,60,13,-3,32,822,2.6,180,0.19
1998,3,13,11,826,1026,69,14.7,-2.4,30,821,2.6,170,0.19
1998,3,13,12,857,1034,69,16.3,-1.7,29,820,2.6,170,0.19
1998,3,13,13,808,922,133,14,-2.9,30,820,2.6,160,0.19
1998,3,13,14,648,719,179,13,-2.3,34,819,2.6,150,0.19
1998,3,13,15,386,259,250,11.9,-1.6,38,818,2.6,150,0.19
1998,3,13,16,248,184,182,12,-3,34,818,2.6,140,0.19
1998,3,13,17,209,396,143,10.4,-1.8,42,817,2.4,170,0.19
1998,3,13,18,0,0,0,8.8,-0.6,51,817,2.2,200,0.19
1998,3,13,19,0,0,0,7,-0.8,57,816,2.1,230,0.19
1998,3,13,20,0,0,0,6.5,0.3,65,816,1.9,250,0.19
1998,3,13,21,0,0,0,6.1,1.4,72,816,1.7,280,0.19
1998,3,13,22,0,0,0,6,1,70,815,1.5,310,0.19
1998,3,13,23,0,0,0,5.8,1.4,73,815,1.6,320,0.19
1998,3,14,0,0,0,0,5.6,1.7,76,814,1.7,320,0.19
1998,3,14,1,0,0,0,5.5,2.1,79,814,1.8,330,0.19
1998,3,14,2,0,0,0,5.3,2.5,82,814,1.9,340,0.19
1998,3,14,3,0,0,0,5.1,2.8,85,813,2,340,0.19
1998,3,14,4,0,0,0,5,2,81,813,2.1,350,0.19
1998,3,14,5,0,0,0,5.6,2.3,79,814,1.9,360,0.19
1998,3,14,6,0,0,0,6.2,2.5,77,814,1.7,20,0.19
1998,3,14,7,149,435,66,6,1,70,815,1.5,30,0.19
1998,3,14,8,279,369,139,8.9,1.7,61,816,2,60,0.19
1998,3,14,9,414,378,209,11.8,2.5,53,817,2.6,100,0.19
1998,3,14,10,471,242,310,12,1,47,818,3.1,130,0.19
1998,3,14,11,727,698,209,14,1.9,44,818,2.9,170,0.19
1998,3,14,12,711,547,292,16,2.9,41,818,2.8,220,0.19
1998,3,14,13,382,85,319,14,2,44,818,2.6,260,0.19
1998,3,14,14,405,135,316,12.6,3.3,53,817,3.4,300,0.19
1998,3,14,15,370,214,257,11.2,4.7,64,816,4.3,340,0.19
1998,3,14,16,356,591,142,11,4,62,815,5.1,20,0.19
1998,3,14,17,200,462,121,9.4,4.5,71,815,4.3,350,0.19
1998,3,14,18,0,0,0,7.9,5,82,814,3.4,330,0.19
1998,3,14,19,0,0,0,6,4,87,814,2.6,300,0.19
1998,3,14,20,0,0,0,6.2,3.8,85,814,2.2,330,0.19
1998,3,14,21,0,0,0,6.5,3.7,82,814,1.9,10,0.19
1998,3,14,22,0,0,0,7,2,70,813,1.5,40,0.19
1998,3,14,23,0,0,0,7.2,1.7,68,813,1.9,60,0.19
1998,3,15,0,0,0,0,7.3,1.3,66,813,2.3,90,0.19
1998,3,15,1,0,0,0,7.5,1,63,813,2.7,110,0.19
1998,3,15,2,0,0,0,7.7,0.7,61,813,3.1,140,0.19
1998,3,15,3,0,0,0,7.8,0.3,59,813,3.5,340,0.19
1998,3,15,4,0,0,0,8,-1.2,52,813,3.9,10,0.19
1998,3,15,5,0,0,0,9,-1.2,48,814,4.3,190,0.19
1998,3,15,6,0,0,0,9.9,-1.2,45,814,4.7,30,0.19
1998,3,15,7,154,684,21,10,-3,39,813,5.1,30,0.19
1998,3,15,8,376,863,45,12.3,-1.9,36,814,5.1,30,0.19
1998,3,15,9,570,954,49,14.5,-0.9,34,815,5.1,40,0.19
1998,3,15,10,731,1005,59,14,-2,32,815,5.1,40,0.19
1998,3,15,11,838,1032,68,16.2,-2,28,815,5.1,30,0.19
1998,3,15,12,869,1034,72,18.3,-2.1,24,815,5.1,10,0.19
1998,3,15,13,827,1025,67,16.5,-3.9,24,814,5.1,360,0.19
1998,3,15,14,735,1007,70,16,-3.9,24,814,5.1,350,0.19
1998,3,15,15,584,970,68,15.4,-4,25,814,5.1,330,0.19
1998,3,15,16,391,915,56,16,-6,20,814,5.1,320,0.19
1998,3,15,17,216,742,86,13.8,-7.2,21,813,4.8,330,0.19
1998,3,15,18,0,0,0,11.5,-8.4,22,811,4.4,350,0.19
1998,3,15,19,0,0,0,9,-11,21,810,4.1,360,0.19
1998,3,15,20,0,0,0,8.2,-7.8,29,810,3.8,360,0.19
1998,3,15,21,0,0,0,7.5,-4.7,40,809,3.4,350,0.19
1998,3,15,22,0,0,0,7,-3,48,809,3.1,350,0.19
1998,3,15,23,0,0,0,6.5,-2.8,50,809,2.8,350,0.19
1998,3,16,0,0,0,0,6,-2.6,53,808,2.6,360,0.19
1998,3,16,1,0,0,0,5.5,-2.4,55,808,2.3,360,0.19
1998,3,16,2,0,0,0,5,-2.2,58,808,2,360,0.19
1998,3,16,3,0,0,0,4.4,-2,62,808,1.8,10,0.19
1998,3,16,4,0,0,0,4,-3,59,807,1.5,10,0.19
1998,3,16,5,0,0,0,4.3,-2.1,62,808,1.5,330,0.19
1998,3,16,6,1,121,0,4.6,-1.2,65,809,1.5,300,0.19
1998,3,16,7,160,693,21,4,-2,64,809,1.5,260,0.19
1998,3,16,8,382,870,44,7.2,-0.6,57,810,1.8,250,0.19
1998,3,16,9,576,954,50,10.3,0.8,52,810,2.2,240,0.19
1998,3,16,10,738,1005,60,10.6,0,48,810,2.5,230,0.19
1998,3,16,11,844,1032,69,13.4,0,40,811,3.1,230,0.19
1998,3,16,12,875,1034,74,16.2,-0.1,33,811,3.6,220,0.19
1998,3,16,13,827,970,104,15,-2,30,811,4.2,40,0.19
1998,3,16,14,694,860,124,15.3,-1.3,32,811,4.5,30,0.19
1998,3,16,15,509,649,162,15.5,-0.7,33,812,4.8,10,0.19
1998,3,16,16,398,771,113,17,-2,27,812,5.1,350,0.19
1998,3,16,17,208,668,88,14.1,-1.9,32,811,4.1,350,0.19
1998,3,16,18,0,0,0,11.2,-1.7,40,810,3.1,340,0.19
1998,3,16,19,0,0,0,8,-3,44,808,2.1,340,0.19
1998,3,16,20,0,0,0,6.9,-2.2,51,808,2.1,320,0.19
1998,3,16,21,0,0,0,5.8,-1.3,60,807,2.1,310,0.19
1998,3,16,22,0,0,0,5,-2,59,806,2.1,290,0.19
1998,3,16,23,0,0,0,5,-1.8,60,806,2.1,300,0.19
1998,3,17,0,0,0,0,5,-1.6,61,805,2.1,310,0.19
1998,3,17,1,0,0,0,5,-1.4,62,805,2.1,330,0.19
1998,3,17,2,0,0,0,5,-1.2,63,805,2.1,340,0.19
1998,3,17,3,0,0,0,4.9,-1,65,804,2.1,350,0.19
1998,3,17,4,0,0,0,5,-2,59,804,2.1,360,0.19
1998,3,17,5,0,0,0,5.9,-1.7,57,805,1.9,40,0.19
1998,3,17,6,1,8,1,6.9,-1.5,54,806,1.7,70,0.19
1998,3,17,7,125,334,57,7,-3,48,807,1.5,110,0.19
1998,3,17,8,277,309,155,9.6,-1.6,45,808,1.7,120,0.19
1998,3,17,9,577,809,127,12.2,-0.2,42,809,1.9,120,0.19
1998,3,17,10,738,851,160,12,-1,40,810,2.1,130,0.19
1998,3,17,11,594,328,346,14,-1.4,34,809,2.8,170,0.19
1998,3,17,12,432,90,361,16,-1.8,29,809,3.4,200,0.19
1998,3,17,13,496,176,364,14,-4,27,808,4.1,240,0.19
1998,3,17,14,498,276,314,13.7,-3,30,809,4.3,250,0.19
1998,3,17,15,420,390,210,13.4,-2,34,809,4.4,260,0.19
1998,3,17,16,306,500,120,14.3,-3,29,810,4.6,270,0.19
1998,3,17,17,222,438,142,12.6,-1.9,36,810,4.8,270,0.19
1998,3,17,18,0,0,0,11,-0.7,44,811,4.9,280,0.19
1998,3,17,19,0,0,0,9,-1,49,811,5.1,290,0.19
1998,3,17,20,0,0,0,7.2,0.8,64,808,4.1,270,0.19
1998,3,17,21,0,0,0,5.5,2.7,82,805,3.1,250,0.19
1998,3,17,22,0,0,0,4,3,93,802,2.1,230,0.19
1998,3,17,23,0,0,0,2.7,1.5,92,802,2.3,240,0.19
1998,3,18,0,0,0,0,1.3,0.1,92,802,2.4,250,0.19
1998,3,18,1,0,0,0,0,-1.4,89,801,2.6,270,0.19
1998,3,18,2,0,0,0,-1.4,-2.9,88,801,2.8,280,0.19
1998,3,18,3,0,0,0,-2.7,-4.3,87,801,2.9,290,0.19
1998,3,18,4,0,0,0,-4,-7,77,800,3.1,300,0.19
1998,3,18,5,0,0,0,-3.4,-7.7,69,801,3.3,310,0.19
1998,3,18,6,2,104,1,-2.8,-8.5,61,801,3.4,310,0.19
1998,3,18,7,144,516,35,-3,-11,50,801,3.6,320,0.19
1998,3,18,8,292,326,162,-0.7,-8.3,52,803,5,320,0.19
1998,3,18,9,250,52,220,1.5,-5.5,57,805,6.3,330,0.19
1998,3,18,10,583,449,276,1,-5,61,807,7.7,330,0.19
1998,3,18,11,670,555,248,2.7,-4.1,58,807,7.7,330,0.19
1998,3,18,12,778,668,255,4.3,-3.1,57,808,7.7,330,0.19
1998,3,18,13,286,42,254,2,-4,62,808,7.7,330,0.19
1998,3,18,14,498,313,288,1.6,-3.6,66,809,6.8,350,0.19
1998,3,18,15,243,75,202,1.3,-3.3,69,809,6.1,10,0.19
1998,3,18,16,385,593,162,2.1,-5,57,809,5.3,30,0.19
1998,3,18,17,214,618,100,0.4,-4.5,67,810,5,10,0.19
1998,3,18,18,0,0,0,-1.3,-4.1,79,810,4.7,350,0.19
1998,3,18,19,0,0,0,-3.3,-5,87,810,4.2,350,0.19
1998,3,18,20,0,0,0,-3.3,-4.8,88,810,3.6,200,0.19
1998,3,18,21,0,0,0,-3.3,-4.7,89,811,3.2,200,0.19
1998,3,18,22,0,0,0,-3,-6,77,811,2.6,200,0.19
1998,3,18,23,0,0,0,-3.2,-6,79,811,2.5,220,0.19
1998,3,19,0,0,0,0,-3.4,-5.9,81,811,2.4,230,0.19
1998,3,19,1,0,0,0,-3.5,-5.9,81,811,2.4,250,0.19
1998,3,19,2,0,0,0,-3.7,-5.9,83,811,2.3,270,0.19
1998,3,19,3,0,0,0,-3.9,-5.8,85,811,2.2,280,0.19
1998,3,19,4,0,0,0,-4,-7,77,811,2.1,300,0.19
1998,3,19,5,0,0,0,-3.1,-5.4,82,812,2.1,240,0.19
1998,3,19,6,4,174,1,-2.1,-3.8,87,813,2.1,180,0.19
1998,3,19,7,177,711,24,-2,-4,85,813,2.1,120,0.19
1998,3,19,8,400,879,45,1.6,-3.3,68,815,2.3,140,0.19
1998,3,19,9,599,961,55,5.2,-2.5,56,816,2.4,150,0.19
1998,3,19,10,756,1006,63,6,-4,47,818,2.6,170,0.19
1998,3,19,11,845,1021,65,9,-3.1,41,819,2.6,170,0.19
1998,3,19,12,870,932,135,12,-2.1,37,820,2.6,180,0.19
1998,3,19,13,763,758,189,11,-3,36,821,2.6,180,0.19
1998,3,19,14,525,338,297,10.4,-2.7,39,821,3.1,150,0.19
1998,3,19,15,529,654,172,9.7,-2.3,42,821,3.4,120,0.19
1998,3,19,16,401,854,77,10.3,-4,35,821,3.9,90,0.19
1998,3,19,17,207,637,87,8.3,-4.2,39,820,3.7,40,0.19
1998,3,19,18,0,0,0,6.3,-4.2,45,820,3.7,360,0.19
1998,3,19,19,0,0,0,4,-5.7,47,819,3.6,310,0.19
1998,3,19,20,0,0,0,3.2,-5.9,48,818,3.8,330,0.19
1998,3,19,21,0,0,0,2.3,-6.1,51,818,4.1,360,0.19
1998,3,19,22,0,0,0,1.8,-7.7,46,817,4.3,350,0.19
1998,3,19,23,0,0,0,1.8,-8,45,817,4.6,340,0.19
1998,3,20,0,0,0,0,1.7,-8.2,44,817,4.8,350,0.19
1998,3,20,1,0,0,0,1.7,-8.5,43,817,5.1,340,0.19
1998,3,20,2,0,0,0,1.7,-8,45,817,5.1,330,0.19
1998,3,20,3,0,0,0,1.6,-7.5,47,816,5.1,320,0.19
1998,3,20,4,0,0,0,1.7,-8.2,44,816,3.8,280,0.19
1998,3,20,5,0,0,0,2.7,-8.5,40,817,3.8,260,0.19
1998,3,20,6,6,198,2,3.7,-8.9,36,818,3.8,250,0.19
1998,3,20,7,186,720,28,3.9,-11,29,818,3.9,230,0.19
1998,3,20,8,406,880,46,6.7,-9.7,27,819,3.5,210,0.19
1998,3,20,9,605,915,83,9.4,-8.4,25,820,2.9,180,0.19
1998,3,20,10,729,958,64,9.4,-9.3,23,821,2.5,160,0.19
1998,3,20,11,822,937,101,11.7,-8.2,22,820,5.1,180,0.19
1998,3,20,12,791,752,195,13.9,-7,21,820,7.7,190,0.19
1998,3,20,13,788,885,115,12.2,-7.7,22,819,7.1,190,0.19
1998,3,20,14,713,816,159,11.8,-5.2,29,818,6.4,190,0.19
1998,3,20,15,477,465,222,11.4,-2.6,37,817,5.8,180,0.19
1998,3,20,16,400,752,111,12.2,-2.1,36,816,5.1,180,0.19
1998,3,20,17,221,638,98,10.3,-2.1,41,815,4.7,170,0.19
1998,3,20,18,0,0,0,8.4,-2.2,46,814,4.2,150,0.19
1998,3,20,19,0,0,0,6.3,-3.6,47,813,3.8,140,0.19
1998,3,20,20,0,0,0,5.5,-3.7,50,812,3.4,120,0.19
1998,3,20,21,0,0,0,4.8,-3.9,51,810,2.9,110,0.19
1998,3,20,22,0,0,0,4.4,-5.5,46,809,2.5,90,0.19
1998,3,20,23,0,0,0,4.2,-5.3,47,809,2.8,130,0.19
1998,3,21,0,0,0,0,4,-5.1,49,809,3.3,160,0.19
1998,3,21,1,0,0,0,3.8,-4.9,51,808,3.6,200,0.19
1998,3,21,2,0,0,0,3.6,-4.7,52,808,4,230,0.19
1998,3,21,3,0,0,0,3.4,-4.5,54,807,4.4,270,0.19
1998,3,21,4,0,0,0,3.3,-5.5,50,807,4.8,300,0.19
1998,3,21,5,0,0,0,3.9,-3.6,56,807,5.5,300,0.19
1998,3,21,6,8,224,2,4.6,-1.7,63,808,6.2,300,0.19
1998,3,21,7,192,729,28,4.4,-1.6,64,808,6.9,300,0.19
1998,3,21,8,413,881,47,6.5,-0.7,60,808,7.7,10,0.19
1998,3,21,9,612,962,57,8.5,0.1,55,809,8.3,80,0.19
1998,3,21,10,768,1012,62,7.8,-1.2,52,809,9.1,150,0.19
1998,3,21,11,869,1033,70,9.5,-0.7,49,810,9.4,180,0.19
1998,3,21,12,900,1040,72,11.2,-0.2,45,810,9.9,200,0.19
1998,3,21,13,852,1025,68,8.9,-1.6,47,810,10.2,230,0.19
1998,3,21,14,753,1000,71,8.5,-0.1,55,810,10.2,240,0.19
1998,3,21,15,594,923,83,8.1,1.5,63,810,10.2,250,0.19
1998,3,21,16,416,858,84,8.9,1,58,810,10.2,260,0.19
1998,3,21,17,194,517,94,7.3,1.5,67,809,10.2,250,0.19
1998,3,21,18,0,0,0,5.7,1.9,77,809,10.2,240,0.19
1998,3,21,19,0,0,0,3.9,1,81,809,10.2,230,0.19
1998,3,21,20,0,0,0,3.2,1.2,87,808,10.2,210,0.19
1998,3,21,21,0,0,0,2.5,1.3,92,808,10.2,200,0.19
1998,3,21,22,0,0,0,2.2,0,85,808,10.2,190,0.19
1998,3,21,23,0,0,0,2,-0.1,86,808,9.7,230,0.19
1998,3,22,0,0,0,0,1.8,-0.1,87,809,9.3,280,0.19
1998,3,22,1,0,0,0,1.6,-0.1,88,809,8.8,320,0.19
1998,3,22,2,0,0,0,1.3,-0.1,90,810,8.3,10,0.19
1998,3,22,3,0,0,0,1.1,-0.2,91,810,7.8,40,0.19
1998,3,22,4,0,0,0,1.7,-1.6,77,812,7.3,100,0.19
1998,3,22,5,0,0,0,3.4,-0.5,75,813,6.2,190,0.19
1998,3,22,6,10,243,3,5.2,0.7,73,814,5.1,290,0.19
1998,3,22,7,195,727,27,6.1,0.2,66,815,4.5,310,0.19
1998,3,22,8,419,888,46,9.2,0.6,55,816,4.6,300,0.19
1998,3,22,9,618,963,59,12.3,1.2,47,818,4.6,290,0.19
1998,3,22,10,775,1012,63,12.6,-0.5,40,820,4.7,290,0.19
1998,3,22,11,875,1033,72,15.5,-0.2,34,820,4.8,290,0.19
1998,3,22,12,888,974,108,18.4,-0.1,29,820,4.8,270,0.19
1998,3,22,13,833,909,133,17.3,-1.7,27,821,4.9,270,0.19
1998,3,22,14,665,669,206,17.5,-1.4,27,821,5,260,0.19
1998,3,22,15,461,370,255,17.7,-1.2,27,822,5,230,0.19
1998,3,22,16,414,769,114,19,-3,22,822,5.1,220,0.19
1998,3,22,17,227,732,82,16.8,-2.5,26,821,3.9,260,0.19
1998,3,22,18,0,109,0,14.5,-2,31,820,2.7,290,0.19
1998,3,22,19,0,0,0,12,-3,34,819,1.5,330,0.19
1998,3,22,20,0,0,0,11.6,-3.2,34,819,1.5,350,0.19
1998,3,22,21,0,0,0,11.1,-3.3,35,818,1.5,20,0.19
1998,3,22,22,0,0,0,11,-5,31,818,1.5,40,0.19
1998,3,22,23,0,0,0,10.5,-4.3,34,818,1.5,40,0.19
1998,3,23,0,0,0,0,10,-3.6,37,817,1.5,40,0.19
1998,3,23,1,0,0,0,9.5,-2.9,40,817,1.5,40,0.19
1998,3,23,2,0,0,0,9,-2.2,44,816,1.5,40,0.19
1998,3,23,3,0,0,0,8.4,-1.5,49,816,1.5,40,0.19
1998,3,23,4,0,0,0,8,-2,48,816,1.5,40,0.19
1998,3,23,5,0,0,0,9.1,-1.6,46,817,1.6,60,0.19
1998,3,23,6,12,251,3,10.2,-1.2,44,818,1.7,70,0.19
1998,3,23,7,200,730,28,10.5,-2.5,39,819,1.8,90,0.19
1998,3,23,8,425,889,47,13.6,-2,33,820,1.9,100,0.19
1998,3,23,9,619,957,58,16.7,-1.4,29,821,2,120,0.19
1998,3,23,10,775,1006,63,17,-3,25,822,2.1,130,0.19
1998,3,23,11,870,1027,67,19.7,-2.4,22,822,2.6,150,0.19
1998,3,23,12,888,1016,71,22.3,-1.7,20,822,3.1,170,0.19
1998,3,23,13,832,946,102,21,-2.9,19,822,3.6,190,0.19
1998,3,23,14,759,957,99,21,-2.3,20,822,4.1,210,0.19
1998,3,23,15,600,948,69,20.9,-1.6,22,822,4.6,230,0.19
1998,3,23,16,412,908,55,22,-3,18,822,5.1,250,0.19
1998,3,23,17,220,687,82,19.4,-3.9,20,820,3.9,260,0.19
1998,3,23,18,1,110,0,16.9,-4.7,21,819,2.7,270,0.19
1998,3,23,19,0,0,0,14,-7,21,818,1.5,280,0.19
1998,3,23,20,0,0,0,12.9,-5.2,27,817,1.5,280,0.19
1998,3,23,21,0,0,0,11.8,-3.3,34,816,1.5,270,0.19
1998,3,23,22,0,0,0,11,-3,36,816,1.5,270,0.19
1998,3,23,23,0,0,0,11.4,-2.3,37,816,1.7,250,0.19
1998,3,24,0,0,0,0,11.8,-1.7,38,816,1.9,210,0.19
1998,3,24,1,0,0,0,12.2,-1,40,816,2.1,190,0.19
1998,3,24,2,0,0,0,12.6,-0.3,41,816,2.3,160,0.19
1998,3,24,3,0,0,0,12.9,0.3,42,817,2.6,130,0.19
1998,3,24,4,0,0,0,13.4,-0.2,39,817,2.7,100,0.19
1998,3,24,5,0,0,0,14.1,-0.1,38,817,2.9,130,0.19
1998,3,24,6,7,42,5,14.8,-0.1,36,817,3.2,150,0.19
1998,3,24,7,206,548,74,14.6,-1.8,32,817,3.4,180,0.19
1998,3,24,8,407,765,78,16.6,0.4,33,818,3.9,180,0.19
1998,3,24,9,614,905,80,18.6,2.6,34,818,4.4,190,0.19
1998,3,24,10,731,888,99,17.8,2.6,36,818,5,190,0.19
1998,3,24,11,788,776,178,20.2,1.7,29,818,5.1,190,0.19
1998,3,24,12,888,932,135,22.6,0.7,23,818,5,180,0.19
1998,3,24,13,839,909,133,21,-2,21,819,5.1,180,0.19
1998,3,24,14,658,693,178,20.6,-2,21,818,5.1,200,0.19
1998,3,24,15,511,546,204,20.2,-2,22,817,5.1,230,0.19
1998,3,24,16,280,273,171,21,-4,18,817,5.1,250,0.19
1998,3,24,17,197,308,134,19.4,-2.9,21,816,4.3,230,0.19
1998,3,24,18,1,53,1,17.9,-1.7,26,815,3.4,210,0.19
1998,3,24,19,0,0,0,16,-2,28,814,2.6,190,0.19
1998,3,24,20,0,0,0,14.6,-1.2,33,813,2.2,200,0.19
1998,3,24,21,0,0,0,13.1,-0.3,40,812,1.9,210,0.19
1998,3,24,22,0,0,0,12,-1,40,811,1.5,220,0.19
1998,3,24,23,0,0,0,11.3,-1,42,811,1.6,250,0.19
1998,3,25,0,0,0,0,10.6,-0.9,44,811,1.6,280,0.19
1998,3,25,1,0,0,0,9.8,-1,46,812,1.7,320,0.19
1998,3,25,2,0,0,0,9.1,-1,49,812,1.7,350,0.19
1998,3,25,3,0,0,0,8.3,-0.9,52,812,1.8,20,0.19
1998,3,25,4,0,0,0,7.7,-2.1,49,812,1.8,50,0.19
1998,3,25,5,0,0,0,9,-1.2,48,812,1.9,310,0.19
1998,3,25,6,17,301,4,10.5,-0.3,47,812,2,20,0.19
1998,3,25,7,212,742,30,11,-1,43,812,2.1,90,0.19
1998,3,25,8,437,897,47,13.5,-1.4,35,812,3.4,110,0.19
1998,3,25,9,626,958,55,15.8,-1.6,30,812,4.8,150,0.19
1998,3,25,10,782,1007,60,15.4,-4.2,25,812,6.1,170,0.19
1998,3,25,11,876,1021,69,18.3,-5.4,18,812,6.7,180,0.19
1998,3,25,12,901,1022,70,21,-6.7,14,812,7.3,180,0.19
1998,3,25,13,845,994,69,19.8,-9.7,12,812,7.9,190,0.19
1998,3,25,14,765,956,99,19.2,-10.5,11,812,7.8,190,0.19
1998,3,25,15,598,909,83,18.5,-11.2,11,812,7.8,200,0.19
1998,3,25,16,426,859,83,19,-14,8,812,7.7,210,0.19
1998,3,25,17,209,600,85,16.9,-11.8,11,812,7.3,200,0.19
1998,3,25,18,2,111,1,14.8,-9.7,16,811,6.9,180,0.19
1998,3,25,19,0,0,0,12.4,-8.9,20,811,6.6,170,0.19
1998,3,25,20,0,0,0,11.5,-6.9,25,810,6.2,160,0.19
1998,3,25,21,0,0,0,10.6,-4.8,32,809,5.8,140,0.19
1998,3,25,22,0,0,0,9.9,-4.3,35,809,5.4,130,0.19
1998,3,25,23,0,0,0,9.3,-2.5,42,808,5,120,0.19
1998,3,26,0,0,0,0,8.6,-0.8,51,807,4.6,100,0.19
1998,3,26,1,0,0,0,7.9,1,62,807,4.3,90,0.19
1998,3,26,2,0,0,0,7.3,2.7,73,806,3.9,80,0.19
1998,3,26,3,0,0,0,6.6,4.5,86,805,3.5,60,0.19
1998,3,26,4,0,0,0,6,5,93,805,3.1,50,0.19
1998,3,26,5,0,0,0,6.6,5.9,95,805,2.9,50,0.19
