Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,702005,Saint Mary`s (awos),AK,USA,62.067000,-163.300000,-9,95
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Twet,RH,Pres,Wspd,Wdir,Albedo
1997,1,4,10,0,0,0,1.1,0.5,96,1002,5.1,60,0.56
1997,1,4,11,1,0,1,1.1,0.5,96,1002,3.1,70,0.56
1997,1,4,12,43,146,34,1.1,0.5,96,1002,2.6,50,0.56
1997,1,4,13,37,114,27,1.1,0.5,96,1002,3.1,40,0.56
1997,1,4,14,49,24,47,1.1,0,92,1002,3.6,30,0.56
1997,1,4,15,38,395,14,0.5,0,96,1002,4.1,50,0.56
1997,1,4,16,1,0,1,0.5,0,96,1002,4.6,70,0.56
1997,1,4,17,0,0,0,0.5,0,96,1002,3.6,90,0.56
1997,1,4,18,0,0,0,0.5,-0.6,92,1002,4.1,90,0.56
1997,1,4,19,0,0,0,0.5,0,96,1002,7.2,80,0.56
1997,1,4,20,0,0,0,0.5,0,96,1002,3.6,30,0.56
1997,1,4,21,0,0,0,0.5,0,96,1002,5.7,90,0.56
1997,1,4,22,0,0,0,0.5,0,96,1002,4.6,50,0.56
1997,1,4,23,0,0,0,0.5,-0.6,92,1002,2.6,70,0.56
1997,1,5,0,0,0,0,0.5,-0.6,92,1002,4.6,80,0.56
1997,1,5,1,0,0,0,0.5,-0.6,92,1002,3.1,40,0.56
1997,1,5,2,0,0,0,0.5,-0.6,92,1002,5.1,30,0.56
1997,1,5,3,0,0,0,0,-0.6,95,1002,6.7,60,0.56
1997,1,5,4,0,0,0,0,-1.2,91,1002,8.2,80,0.56
1997,1,5,5,0,0,0,0,-1.2,91,1002,8.2,80,0.56
1997,1,5,6,0,0,0,0,-1.2,91,1002,4.1,70,0.56
1997,1,5,7,0,0,0,0,-1.2,91,1002,7.2,80,0.56
1997,1,5,8,0,0,0,0,-0.6,95,1002,7.7,80,0.56
1997,1,5,9,0,0,0,0,-1.2,91,1002,8.2,80,0.56
1997,1,5,10,0,0,0,-0.6,-1.7,91,1002,9,80,0.56
1997,1,5,11,6,168,3,-0.6,-0.6,100,1002,9.8,80,0.56
1997,1,5,12,40,278,22,0,-0.6,95,1002,6.2,80,0.56
1997,1,5,13,35,66,29,0,-0.6,95,1002,8.2,90,0.56
1997,1,5,14,62,430,22,0,-0.6,95,1002,10.3,70,0.56
1997,1,5,15,38,341,16,0,-0.6,95,1002,6.7,80,0.56
1997,1,5,16,6,28,6,0,-0.6,95,1002,8.5,70,0.56
1997,1,5,17,0,0,0,0,-0.6,95,1002,7.9,60,0.56
1997,1,5,18,0,0,0,0,-0.6,95,1002,7.2,70,0.56
1997,1,5,19,0,0,0,0,-0.6,95,1002,6.6,60,0.56
1997,1,5,20,0,0,0,0,-0.6,95,1002,1.8,40,0.56
1997,1,5,21,0,0,0,0,-0.6,95,1002,8.9,50,0.56
1997,1,5,22,0,0,0,0,-0.6,95,1002,6.1,40,0.56
1997,1,5,23,0,0,0,0,-0.6,95,1002,8.1,40,0.56
1997,1,6,0,0,0,0,-0.6,-2.3,87,1002,6.8,40,0.56
1997,1,6,1,0,0,0,-1.2,-1.7,96,1002,4.2,40,0.56
1997,1,6,2,0,0,0,0,-1.2,91,1002,6,20,0.56
1997,1,6,3,0,0,0,0.5,-1.2,87,1002,4.9,20,0.56
1997,1,6,4,0,0,0,0,-0.6,95,1002,3.1,10,0.56
1997,1,6,5,0,0,0,0,-0.6,95,1002,5.2,20,0.56
1997,1,6,6,0,0,0,0,-0.6,95,1002,7.4,30,0.56
1997,1,6,7,0,0,0,0,-1.7,87,1002,5.8,20,0.56
1997,1,6,8,0,0,0,-0.6,-1.2,95,1002,6.8,40,0.56
1997,1,6,9,0,0,0,0,-1.2,91,1002,5.9,50,0.56
1997,1,6,10,0,0,0,-0.6,-1.2,95,1002,6.9,40,0.56
1997,1,6,11,1,0,1,-0.6,-1.7,91,1002,9.1,60,0.56
1997,1,6,12,40,333,17,-2.3,-2.8,96,1002,8.6,70,0.56
1997,1,6,13,64,421,24,-3.4,-3.9,96,1002,11.2,50,0.56
1997,1,6,14,64,422,24,-2.8,-3.4,95,1002,11.8,70,0.56
1997,1,6,15,39,330,17,-2.3,-3.4,91,1002,9.7,70,0.56
1997,1,6,16,6,158,3,-2.3,-3.4,91,1002,9.2,70,0.56
1997,1,6,17,0,0,0,-1.7,-2.3,95,1002,6.7,70,0.56
1997,1,6,18,0,0,0,-1.2,-1.7,96,1002,10.3,70,0.56
1997,1,6,19,0,0,0,0,-0.6,95,1002,7.8,70,0.56
1997,1,6,20,0,0,0,-2.2,-3.1,93,1002,10.9,80,0.56
1997,1,6,21,0,0,0,-4.4,-5.7,89,1002,10.9,90,0.56
1997,1,6,22,0,0,0,-6.6,-8.2,87,1002,10.4,80,0.56
1997,1,6,23,0,0,0,-7.7,-10.8,76,1002,7.4,100,0.56
1997,1,7,0,0,0,0,-10.5,-13.3,78,1002,5.9,90,0.56
1997,1,7,1,0,0,0,-12.1,-16.4,67,1002,5.5,90,0.56
1997,1,7,2,0,0,0,-14.2,-19,64,1002,6,100,0.56
1997,1,7,3,0,0,0,-16.4,-21.5,62,1002,4.5,100,0.56
1997,1,7,4,0,0,0,-19.2,-22.8,71,1002,5.6,110,0.56
1997,1,7,5,0,0,0,-21.4,-25.4,67,1002,5.6,100,0.56
1997,1,7,6,0,0,0,-23.6,-27.9,65,1002,6.1,100,0.56
1997,1,7,7,0,0,0,-25.8,-31.1,58,1002,4.7,100,0.56
1997,1,7,8,0,0,0,-28,-33,59,1002,3.6,90,0.56
1997,1,7,9,0,0,0,-27.2,-32.9,55,1002,2.3,90,0.56
1997,1,7,10,0,0,0,-26.4,-31.6,58,1002,2,70,0.56
1997,1,7,11,8,149,5,-26.1,-30.9,61,1002,4.4,100,0.56
1997,1,7,12,37,169,26,-25.3,-30.8,57,1002,4.8,80,0.56
1997,1,7,13,52,48,47,-24.4,-30.1,56,1002,5.2,80,0.56
1997,1,7,14,59,152,44,-23.6,-29.4,56,1002,5.7,60,0.56
1997,1,7,15,26,5,26,-22.8,-28.7,55,1002,4.9,60,0.56
1997,1,7,16,3,0,3,-22,-28,55,1002,4.1,40,0.56
1997,1,7,17,0,0,0,-22.2,-29.1,50,1002,4.3,40,0.56
1997,1,7,18,0,0,0,-22.4,-30.5,44,1002,4.4,40,0.56
1997,1,7,19,0,0,0,-22,-31,40,1002,4.6,40,0.56
1997,1,7,20,0,0,0,-21.8,-30.7,41,1002,4.9,40,0.56
1997,1,7,21,0,0,0,-21.5,-30.4,41,1002,5.1,40,0.56
1997,1,7,22,0,0,0,-21.3,-29.4,44,1002,5.3,40,0.56
1997,1,7,23,0,0,0,-21.6,-29.7,44,1002,5.5,40,0.56
1997,1,8,0,0,0,0,-21.4,-29.9,43,1002,5.8,40,0.56
1997,1,8,1,0,0,0,-21.1,-29.6,43,1002,6,40,0.56
1997,1,8,2,0,0,0,-20.3,-29.8,39,1002,6.2,40,0.56
1997,1,8,3,0,0,0,-21.1,-28.9,46,1002,6.4,50,0.56
1997,1,8,4,0,0,0,-21.5,-30.3,41,1002,6.7,50,0.56
1997,1,8,5,0,0,0,-21.7,-30.5,41,1002,5.9,50,0.56
1997,1,8,6,0,0,0,-22.6,-31.2,42,1002,6.2,50,0.56
1997,1,8,7,0,0,0,-23.4,-31.5,44,1002,6.4,50,0.56
1997,1,8,8,0,0,0,-23.2,-31.2,44,1002,6.5,60,0.56
1997,1,8,9,0,0,0,-22.9,-32,40,1002,6.6,60,0.56
1997,1,8,10,0,0,0,-22.7,-31.6,40,1002,6.5,60,0.56
1997,1,8,11,13,245,7,-23,-30.8,45,1002,6.6,60,0.56
1997,1,8,12,43,307,22,-23.4,-31.6,43,1002,6.6,70,0.56
1997,1,8,13,81,355,46,-22.6,-30.7,44,1002,6.8,70,0.56
1997,1,8,14,70,146,56,-21.7,-29.3,47,1002,7,80,0.56
1997,1,8,15,46,225,30,-22.1,-30.6,42,1002,7,80,0.56
1997,1,8,16,7,44,6,-21.2,-28.6,48,1002,7.2,80,0.56
1997,1,8,17,0,0,0,-21,-28.3,48,1002,7.8,90,0.56
1997,1,8,18,0,0,0,-19.6,-27.4,46,1002,8.2,90,0.56
1997,1,8,19,0,0,0,-18.3,-24.8,53,1002,8,80,0.56
1997,1,8,20,0,0,0,-18,-27.3,40,1002,8.2,90,0.56
1997,1,8,21,0,0,0,-20,-27,50,1002,8.3,80,0.56
1997,1,8,22,0,0,0,-18.6,-25,54,1002,8.4,80,0.56
1997,1,8,23,0,0,0,-17.9,-24.6,52,1002,8.4,80,0.56
1997,1,9,0,0,0,0,-18.1,-24.9,52,1002,8.5,70,0.56
1997,1,9,1,0,0,0,-17.9,-24.6,52,1002,8.6,60,0.56
1997,1,9,2,0,0,0,-17.6,-24.3,52,1002,9.8,60,0.56
1997,1,9,3,0,0,0,-16.3,-22.8,54,1002,10.9,80,0.56
1997,1,9,4,0,0,0,-17.7,-24.7,51,1002,11.9,90,0.56
1997,1,9,5,0,0,0,-18,-25,51,1002,12.9,90,0.56
1997,1,9,6,0,0,0,-17.9,-27.6,39,1002,12.4,80,0.56
1997,1,9,7,0,0,0,-17.8,-24.2,54,1002,12.5,90,0.56
1997,1,9,8,0,0,0,-17.7,-21.8,68,1002,12,80,0.56
1997,1,9,9,0,0,0,-16.6,-23.4,52,1002,10.9,100,0.56
1997,1,9,10,0,0,0,-16.5,-21,65,1002,9.3,80,0.56
1997,1,9,11,4,5,4,-15.4,-19.6,67,1002,8.3,70,0.56
1997,1,9,12,27,42,24,-15.8,-20.4,65,1002,8.8,60,0.56
1997,1,9,13,65,42,60,-15.2,-19.8,65,1002,8.3,60,0.56
1997,1,9,14,37,28,34,-15.1,-19.4,67,1002,7.8,50,0.56
1997,1,9,15,16,0,16,-16,-19,75,1002,7.2,60,0.56
1997,1,9,16,3,0,3,-15,-17.9,76,1002,7.3,60,0.56
1997,1,9,17,0,0,0,-15,-17.9,76,1002,7.4,60,0.56
1997,1,9,18,0,0,0,-15.1,-18.1,76,1002,7.5,70,0.56
1997,1,9,19,0,0,0,-14.5,-17.5,76,1002,7.6,70,0.56
1997,1,9,20,0,0,0,-13.9,-16.4,79,1002,7.8,70,0.56
1997,1,9,21,0,0,0,-14,-16.6,79,1002,7.9,70,0.56
1997,1,9,22,0,0,0,-13.3,-15.9,79,1002,8,70,0.56
1997,1,9,23,0,0,0,-12.9,-15.9,76,1002,8.1,80,0.56
1997,1,10,0,0,0,0,-12.6,-15.3,78,1002,8.2,80,0.56
1997,1,10,1,0,0,0,-11.9,-14.5,79,1002,8.3,80,0.56
1997,1,10,2,0,0,0,-11.5,-14.3,78,1002,8.4,80,0.56
1997,1,10,3,0,0,0,-11.6,-14.1,80,1002,8.5,90,0.56
1997,1,10,4,0,0,0,-10.7,-13.1,81,1002,8.6,90,0.56
1997,1,10,5,0,0,0,-10.5,-13,80,1002,8.7,90,0.56
1997,1,10,6,0,0,0,-10.1,-12.5,81,1002,8.9,90,0.56
1997,1,10,7,0,0,0,-9.5,-11.4,84,1002,9,90,0.56
1997,1,10,8,0,0,0,-8.9,-11.4,80,1002,9.1,100,0.56
1997,1,10,9,0,0,0,-9.3,-11.6,81,1002,9.2,100,0.56
1997,1,10,10,0,0,0,-8,-10,84,1002,9.3,100,0.56
1997,1,10,11,3,0,3,-7.8,-8.8,92,1002,9.9,110,0.56
1997,1,10,12,45,135,35,-7.6,-8.5,92,1002,10.9,110,0.56
1997,1,10,13,62,36,59,-7.4,-10.3,77,1002,12.1,110,0.56
1997,1,10,14,53,29,50,-7.2,-9.1,85,1002,9.6,130,0.56
1997,1,10,15,24,12,23,-6.9,-8.8,85,1002,9.6,150,0.56
1997,1,10,16,4,4,4,-6.7,-7.6,92,1002,11.2,160,0.56
1997,1,10,17,0,0,0,-6.5,-7.3,93,1002,10.8,150,0.56
1997,1,10,18,0,0,0,-6.3,-8.1,86,1002,10.8,150,0.56
1997,1,10,19,0,0,0,-6.1,-8.9,78,1002,12,180,0.56
1997,1,10,20,0,0,0,-5.9,-8.6,79,1002,11.5,190,0.56
1997,1,10,21,0,0,0,-5.7,-8.4,79,1002,11.5,200,0.56
1997,1,10,22,0,0,0,-5.5,-8.2,79,1002,10.1,220,0.56
1997,1,10,23,0,0,0,-4.3,-7.9,73,1002,9.2,250,0.56
1997,1,11,0,0,0,0,-4.1,-7.7,73,1002,9.7,270,0.56
1997,1,11,1,0,0,0,-3.8,-6.4,80,1002,10.8,240,0.56
1997,1,11,2,0,0,0,-3.6,-6.2,80,1002,10.9,280,0.56
1997,1,11,3,0,0,0,-3.4,-6,80,1002,8.3,260,0.56
1997,1,11,4,0,0,0,-2.2,-4.7,81,1002,10,290,0.56
1997,1,11,5,0,0,0,-2,-3.5,88,1002,11,280,0.56
1997,1,11,6,0,0,0,-1.8,-3.3,88,1002,7,290,0.56
1997,1,11,7,0,0,0,-0.6,-2,89,1002,7.1,300,0.56
1997,1,11,8,0,0,0,-1.4,-3.8,82,1002,9.2,290,0.56
1997,1,11,9,0,0,0,-2.2,-4.6,82,1002,11.3,280,0.56
1997,1,11,10,0,0,0,-2.9,-4.3,89,1002,15,300,0.56
1997,1,11,11,8,101,5,-2.7,-4.1,89,1002,12.4,310,0.56
1997,1,11,12,43,257,23,-2.5,-3.8,90,1002,13.1,330,0.56
1997,1,11,13,67,342,31,-1.3,-3.6,82,1002,12.1,310,0.56
1997,1,11,14,68,344,31,-1.1,-3.4,82,1002,12.6,350,0.56
1997,1,11,15,45,263,24,-0.9,-3.1,83,1002,11.7,320,0.56
1997,1,11,16,9,111,6,-0.7,-2.9,83,1002,11.3,340,0.56
1997,1,11,17,0,0,0,-0.5,-1.7,91,1002,11.3,350,0.56
1997,1,11,18,0,0,0,0.7,-2.4,78,1002,10.4,30,0.56
1997,1,11,19,0,0,0,0.9,-2.2,78,1002,10.5,10,0.56
1997,1,11,20,0,0,0,1.2,-1.9,78,1002,10.5,340,0.56
1997,1,11,21,0,0,0,1.4,1.3,99,1002,10.1,10,0.56
1997,1,11,22,0,0,0,2.6,-1.5,73,1002,8.1,80,0.56
1997,1,11,23,0,0,0,1.8,-2.2,73,1002,8.1,90,0.56
1997,1,12,0,0,0,0,2,-2,73,1002,8.2,100,0.56
1997,1,12,1,0,0,0,2.7,-0.6,78,1002,10.6,100,0.56
1997,1,12,2,0,0,0,2.8,-0.4,79,1002,9.5,100,0.56
1997,1,12,3,0,0,0,2,-1.2,78,1002,9,80,0.56
1997,1,12,4,0,0,0,3.3,0.1,80,1002,11,90,0.56
1997,1,12,5,0,0,0,2.9,-0.2,80,1002,10.9,90,0.56
1997,1,12,6,0,0,0,4.1,-1,69,1002,13.3,90,0.56
1997,1,12,7,0,0,0,3.2,-2.4,65,1002,12.7,100,0.56
1997,1,12,8,0,0,0,2.9,-2.7,65,1002,14.8,100,0.56
1997,1,12,9,0,0,0,3,-3.6,60,1002,13.6,100,0.56
1997,1,12,10,0,0,0,3.2,-2.8,63,1002,15.6,100,0.56
1997,1,12,11,13,267,5,2.8,-1.4,73,1002,15.5,100,0.56
1997,1,12,12,26,33,24,2.9,0.5,84,1002,16.9,110,0.56
1997,1,12,13,29,40,25,3.7,1.3,84,1002,15.4,110,0.56
1997,1,12,14,41,54,35,3.9,2.1,88,1002,14.8,120,0.56
1997,1,12,15,54,432,18,4.1,2.4,89,1002,15.7,130,0.56
1997,1,12,16,20,24,20,3.7,1.5,86,1002,14.6,130,0.56
1997,1,12,17,0,0,0,3.3,1.8,90,1002,12.9,140,0.56
1997,1,12,18,0,0,0,2.9,1.5,90,1002,10.8,140,0.56
1997,1,12,19,0,0,0,2.6,0.6,87,1002,11.3,140,0.56
1997,1,12,20,0,0,0,2.2,-0.2,84,1002,11.2,140,0.56
1997,1,12,21,0,0,0,1.8,0,88,1002,11.1,140,0.56
1997,1,12,22,0,0,0,1.4,-0.8,85,1002,10.5,140,0.56
1997,1,12,23,0,0,0,1,-1.1,85,1002,9.9,140,0.56
1997,1,13,0,0,0,0,0.7,-1.4,85,1002,8.3,140,0.56
1997,1,13,1,0,0,0,0.3,-1.7,85,1002,7.2,130,0.56
1997,1,13,2,0,0,0,-0.7,-1.5,94,1002,7.1,130,0.56
1997,1,13,3,0,0,0,-1.1,-1.8,94,1002,4.9,110,0.56
1997,1,13,4,0,0,0,-1.5,-2.1,95,1002,4.8,110,0.56
1997,1,13,5,0,0,0,-1.8,-2.4,95,1002,6.4,100,0.56
1997,1,13,6,0,0,0,-1.6,-2.7,91,1002,7.3,100,0.56
1997,1,13,7,0,0,0,-2,-3,92,1002,8.2,110,0.56
1997,1,13,8,0,0,0,-1.7,-2.7,92,1002,10.5,110,0.56
1997,1,13,9,0,0,0,-1.4,-1.8,97,1002,9.7,120,0.56
1997,1,13,10,0,0,0,-1.1,-1.4,98,1002,10.9,120,0.56
1997,1,13,11,12,173,7,-0.3,-1.1,94,1002,13.2,130,0.56
1997,1,13,12,50,311,25,0,-0.2,98,1002,12.8,130,0.56
1997,1,13,13,76,409,30,0.9,0.1,94,1002,12,130,0.56
1997,1,13,14,76,388,32,1.2,0.4,94,1002,14.3,140,0.56
1997,1,13,15,53,333,25,0.9,0.8,99,1002,11.9,140,0.56
1997,1,13,16,15,184,9,0.7,0.5,99,1002,10,190,0.56
1997,1,13,17,0,0,0,-1.3,-2.5,90,1002,16,250,0.56
1997,1,13,18,0,0,0,-3.7,-5,90,1002,13.6,230,0.56
1997,1,13,19,0,0,0,-4.6,-6.4,86,1002,14.9,230,0.56
1997,1,13,20,0,0,0,-4.8,-8.2,75,1002,11.5,220,0.56
1997,1,13,21,0,0,0,-5.6,-7.3,86,1002,8.1,210,0.56
1997,1,13,22,0,0,0,-5.3,-6.5,90,1002,6.2,190,0.56
1997,1,13,23,0,0,0,-4.5,-5.6,91,1002,6.4,180,0.56
1997,1,14,0,0,0,0,-3.1,-4.2,91,1002,6.1,170,0.56
1997,1,14,1,0,0,0,-2.2,-3.3,91,1002,7.8,140,0.56
1997,1,14,2,0,0,0,-1.3,-1.9,95,1002,7.5,140,0.56
1997,1,14,3,0,0,0,-1,-1,100,1002,7.2,120,0.56
1997,1,14,4,0,0,0,1,-1,86,1002,6.7,120,0.56
1997,1,14,5,0,0,0,1,-1,86,1002,6.7,120,0.56
1997,1,14,6,0,0,0,0.9,-1.3,84,1002,6.8,110,0.56
1997,1,14,7,0,0,0,1,-1,86,1002,6.9,100,0.56
1997,1,14,8,0,0,0,1.1,-1.8,80,1002,7,100,0.56
1997,1,14,9,0,0,0,0.2,-2.8,78,1002,7.1,90,0.56
1997,1,14,10,0,0,0,1,-2,79,1002,7.2,80,0.56
1997,1,14,11,8,36,7,1.5,-2,76,1002,8,80,0.56
1997,1,14,12,43,152,30,1.5,-3.1,69,1002,8.8,80,0.56
1997,1,14,13,66,228,40,2.5,-2.9,66,1002,9.7,80,0.56
1997,1,14,14,67,232,40,3,-3.2,62,1002,10.5,80,0.56
1997,1,14,15,46,162,31,3,-4,58,1002,11.3,80,0.56
1997,1,14,16,11,45,9,2,-4,62,1002,9.3,80,0.56
1997,1,14,17,0,0,0,1.2,-4.7,62,1002,9.5,80,0.56
1997,1,14,18,0,0,0,0.3,-5.6,61,1002,9.6,80,0.56
1997,1,14,19,0,0,0,0.1,-5.6,62,1002,9.8,80,0.56
1997,1,14,20,0,0,0,-0.1,-5.2,65,1002,10,80,0.56
1997,1,14,21,0,0,0,-0.9,-6.1,64,1002,10.1,80,0.56
1997,1,14,22,0,0,0,-1,-6,66,1002,10.3,80,0.56
1997,1,14,23,0,0,0,-2,-8.8,56,1002,9.9,80,0.56
1997,1,15,0,0,0,0,-0.8,-8.9,50,1002,9.4,80,0.56
1997,1,15,1,0,0,0,-0.7,-7.4,57,1002,12,140,0.56
1997,1,15,2,0,0,0,-1.2,-6.9,62,1002,12.2,140,0.56
1997,1,15,3,0,0,0,-0.4,-5.3,66,1002,9.7,130,0.56
1997,1,15,4,0,0,0,-0.9,-7.6,57,1002,10.7,110,0.56
1997,1,15,5,0,0,0,-0.2,-4.3,71,1002,13.4,130,0.56
1997,1,15,6,0,0,0,-0.1,-4.3,70,1002,13,130,0.56
1997,1,15,7,0,0,0,0.5,-2.3,80,1002,13.7,150,0.56
1997,1,15,8,0,0,0,1.2,-2.9,72,1002,11.1,110,0.56
1997,1,15,9,0,0,0,1.3,-1.8,78,1002,12.2,110,0.56
1997,1,15,10,0,0,0,1.4,-0.2,89,1002,12.9,120,0.56
1997,1,15,11,8,12,8,2.1,0.3,88,1002,13.4,130,0.56
1997,1,15,12,37,63,32,2.8,0.8,87,1002,13,120,0.56
1997,1,15,13,80,131,65,1.8,0.1,88,1002,12.6,120,0.56
1997,1,15,14,47,42,42,1.9,1.1,94,1002,10.7,120,0.56
1997,1,15,15,33,1,33,1.4,1.4,100,1002,11.2,120,0.56
1997,1,15,16,7,0,7,1,1,100,1002,10.3,130,0.56
1997,1,15,17,0,0,0,0.4,0.4,100,1002,9.7,120,0.56
