date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-11-07 00:00:00,1.1,66.67,4.1,170.0,0.0,0.0,0.0
2018-11-07 01:00:00,1.1,73.15,5.7,140.0,0.0,0.0,0.0
2018-11-07 02:00:00,-0.6,87.53,4.6,150.0,0.0,0.0,0.0
2018-11-07 03:00:00,-1.1,86.76,0.0,222.67,0.0,0.0,0.0
2018-11-07 04:00:00,-3.3,78.76,3.1,290.0,0.0,0.0,0.0
2018-11-07 05:00:00,-3.3,82.22,2.1,290.0,0.0,0.0,0.0
2018-11-07 06:00:00,-3.9,86.5,1.5,250.0,0.0,0.0,0.0
2018-11-07 07:00:00,-3.9,95.84,2.6,305.0,0.5,0.0,0.5
2018-11-07 08:00:00,-4.15,95.84,0.0,224.67,32.5,0.0,32.5
2018-11-07 09:00:00,-2.2,86.66,0.0,100.0,148.5,169.0,96.0
2018-11-07 10:00:00,-1.95,75.85,1.5,115.0,435.0,920.5,57.5
2018-11-07 11:00:00,2.2,61.61,2.6,107.83,553.5,973.5,62.5
2018-11-07 12:00:00,4.4,55.48,2.6,138.83,612.5,989.0,66.0
2018-11-07 13:00:00,4.4,57.86,4.1,20.0,531.5,716.5,137.0
2018-11-07 14:00:00,6.1,54.06,5.7,10.0,537.5,937.0,69.5
2018-11-07 15:00:00,5.0,58.35,4.1,30.0,252.5,296.0,131.5
2018-11-07 16:00:00,3.9,69.08,3.1,60.0,198.5,466.5,76.5
2018-11-07 17:00:00,2.2,81.22,3.6,100.0,39.5,112.5,29.5
2018-11-07 18:00:00,2.2,85.35,2.1,60.0,0.0,0.0,0.0
2018-11-07 19:00:00,1.7,84.18,0.0,78.83,0.0,0.0,0.0
2018-11-07 20:00:00,0.73,91.12,3.27,330.0,0.0,0.0,0.0
2018-11-07 21:00:00,0.6,91.12,2.1,320.0,0.0,0.0,0.0
2018-11-07 22:00:00,0.6,91.12,2.6,360.0,0.0,0.0,0.0
2018-11-07 23:00:00,-0.3,95.94,2.55,340.0,0.0,0.0,0.0
2018-11-08 00:00:00,0.0,86.86,2.85,185.0,0.0,0.0,0.0
2018-11-08 01:00:00,-0.6,95.94,2.6,350.0,0.0,0.0,0.0
2018-11-08 02:00:00,-1.1,95.13,2.85,195.0,0.0,0.0,0.0
2018-11-08 03:00:00,-1.7,95.91,3.1,10.0,0.0,0.0,0.0
2018-11-08 04:00:00,-1.1,91.24,2.6,20.0,0.0,0.0,0.0
2018-11-08 05:00:00,-1.1,86.76,1.5,340.0,0.0,0.0,0.0
2018-11-08 06:00:00,-1.05,86.76,0.0,307.17,0.0,0.0,0.0
2018-11-08 07:00:00,-2.23,91.13,2.4,253.33,1.0,12.5,1.5
2018-11-08 08:00:00,-0.6,79.8,0.0,250.33,59.5,248.5,32.5
2018-11-08 09:00:00,-1.4,86.76,3.35,50.0,157.5,252.0,93.5
2018-11-08 10:00:00,-1.4,87.44,4.1,25.0,71.0,32.0,59.0
2018-11-08 11:00:00,-1.87,79.66,3.1,20.0,77.5,0.0,77.5
2018-11-08 12:00:00,-1.7,75.68,2.1,340.0,155.5,8.0,151.0
2018-11-08 13:00:00,-1.07,72.0,1.9,150.0,388.5,368.5,189.0
2018-11-08 14:00:00,0.0,62.44,0.0,93.17,548.0,986.5,59.5
2018-11-08 15:00:00,1.7,52.91,1.5,75.83,426.0,928.5,56.0
2018-11-08 16:00:00,1.7,52.91,1.5,80.0,260.0,809.5,47.0
2018-11-08 17:00:00,0.0,54.38,2.1,120.0,80.5,482.5,28.5
2018-11-08 18:00:00,-0.6,59.68,2.6,160.0,0.0,0.0,0.0
2018-11-08 19:00:00,-2.2,65.28,3.1,160.0,0.0,0.0,0.0
2018-11-08 20:00:00,-3.9,75.33,3.6,180.0,0.0,0.0,0.0
2018-11-08 21:00:00,-4.4,71.41,3.1,200.0,0.0,0.0,0.0
2018-11-08 22:00:00,-4.4,71.41,2.6,190.0,0.0,0.0,0.0
2018-11-08 23:00:00,-5.0,68.22,2.6,170.0,0.0,0.0,0.0
2018-11-09 00:00:00,-4.4,55.72,2.6,230.0,0.0,0.0,0.0
2018-11-09 01:00:00,-5.0,55.57,3.1,200.0,0.0,0.0,0.0
2018-11-09 02:00:00,-6.1,61.08,0.0,247.83,0.0,0.0,0.0
2018-11-09 03:00:00,-7.2,70.89,2.6,120.0,0.0,0.0,0.0
2018-11-09 04:00:00,-4.4,47.81,0.0,158.0,0.0,0.0,0.0
2018-11-09 05:00:00,-5.6,52.97,3.1,170.0,0.0,0.0,0.0
2018-11-09 06:00:00,-7.2,60.82,1.5,120.0,0.0,0.0,0.0
2018-11-09 07:00:00,-7.2,64.22,2.6,180.0,0.0,0.0,0.0
2018-11-09 08:00:00,-2.2,51.05,0.0,195.0,69.5,282.0,34.5
2018-11-09 09:00:00,-2.2,51.05,0.0,182.5,270.0,816.5,50.0
2018-11-09 10:00:00,1.1,39.27,0.0,248.83,435.0,930.5,61.0
2018-11-09 11:00:00,2.8,32.97,0.0,299.2,554.0,983.5,66.0
2018-11-09 12:00:00,6.1,21.47,1.5,272.0,616.0,1005.0,69.5
2018-11-09 13:00:00,7.8,17.28,2.1,40.0,612.0,1003.0,68.0
2018-11-09 14:00:00,8.3,15.95,1.5,80.0,541.5,970.0,65.0
2018-11-09 15:00:00,8.3,21.52,4.6,160.0,420.0,916.5,58.5
2018-11-09 16:00:00,6.7,27.92,5.7,170.0,255.0,801.0,47.5
2018-11-09 17:00:00,3.3,36.99,2.6,190.0,78.0,472.5,28.0
2018-11-09 18:00:00,0.6,49.42,3.6,180.0,0.0,0.0,0.0
2018-11-09 19:00:00,0.0,56.79,4.1,150.0,0.0,0.0,0.0
2018-11-09 20:00:00,-0.6,59.68,4.1,160.0,0.0,0.0,0.0
2018-11-09 21:00:00,-1.1,59.56,5.7,160.0,0.0,0.0,0.0
2018-11-09 22:00:00,-2.2,61.96,4.1,200.0,0.0,0.0,0.0
2018-11-09 23:00:00,-3.9,64.92,3.6,180.0,0.0,0.0,0.0
2018-11-10 00:00:00,-3.3,65.05,4.1,130.0,0.0,0.0,0.0
2018-11-10 01:00:00,-1.7,51.63,4.1,150.0,0.0,0.0,0.0
2018-11-10 02:00:00,-2.2,48.39,2.1,150.0,0.0,0.0,0.0
2018-11-10 03:00:00,-2.2,46.28,3.1,180.0,0.0,0.0,0.0
2018-11-10 04:00:00,0.0,28.58,3.6,210.0,0.0,0.0,0.0
2018-11-10 05:00:00,-0.6,28.42,2.6,180.0,0.0,0.0,0.0
2018-11-10 06:00:00,0.0,25.59,2.1,190.0,0.0,0.0,0.0
2018-11-10 07:00:00,-0.6,28.42,0.0,139.67,0.0,0.0,0.0
2018-11-10 08:00:00,2.8,17.03,2.6,170.0,40.0,140.0,23.0
2018-11-10 09:00:00,7.2,14.7,2.1,190.0,246.0,692.0,58.0
2018-11-10 10:00:00,9.4,13.26,0.0,252.33,427.0,929.0,57.5
2018-11-10 11:00:00,11.1,9.19,2.6,70.0,545.0,983.0,61.5
2018-11-10 12:00:00,12.2,8.07,4.1,20.0,605.5,1003.0,64.0
2018-11-10 13:00:00,12.2,8.96,4.6,350.0,599.0,993.0,64.0
2018-11-10 14:00:00,12.2,8.96,5.7,30.0,532.5,964.5,62.5
2018-11-10 15:00:00,11.1,9.19,3.6,50.0,385.5,786.5,76.5
2018-11-10 16:00:00,10.6,10.54,2.1,70.0,148.0,202.5,94.0
2018-11-10 17:00:00,6.1,22.66,5.1,70.0,25.5,88.0,16.0
2018-11-10 18:00:00,4.4,25.51,5.1,80.0,0.0,0.0,0.0
2018-11-10 19:00:00,3.9,27.64,3.1,20.0,0.0,0.0,0.0
2018-11-10 20:00:00,3.3,30.43,2.6,10.0,0.0,0.0,0.0
2018-11-10 21:00:00,2.2,36.29,5.1,20.0,0.0,0.0,0.0
2018-11-10 22:00:00,1.1,47.66,2.6,40.0,0.0,0.0,0.0
2018-11-10 23:00:00,0.6,57.27,2.6,50.0,0.0,0.0,0.0
2018-11-11 00:00:00,0.0,62.44,2.1,30.0,0.0,0.0,0.0
2018-11-11 01:00:00,-0.6,65.61,4.1,40.0,0.0,0.0,0.0
2018-11-11 02:00:00,-1.7,71.89,3.1,80.0,0.0,0.0,0.0
2018-11-11 03:00:00,-2.2,71.8,4.1,90.0,0.0,0.0,0.0
2018-11-11 04:00:00,-2.2,71.8,4.1,90.0,0.0,0.0,0.0
2018-11-11 05:00:00,-2.8,78.83,2.6,60.0,0.0,0.0,0.0
2018-11-11 06:00:00,-3.3,86.55,2.6,40.0,0.0,0.0,0.0
2018-11-11 07:00:00,-3.78,91.06,3.35,22.5,0.0,0.0,0.0
2018-11-11 08:00:00,-3.92,91.06,4.1,20.0,20.0,4.0,20.0
2018-11-11 09:00:00,-4.4,90.25,5.1,40.0,47.5,0.5,47.5
2018-11-11 10:00:00,-3.9,78.67,4.35,65.0,149.5,37.5,134.0
2018-11-11 11:00:00,-3.9,82.86,4.6,80.0,315.0,204.0,215.5
2018-11-11 12:00:00,-3.9,86.5,4.85,40.0,126.0,14.0,118.5
2018-11-11 13:00:00,-3.6,82.22,4.1,40.0,200.0,74.0,160.5
2018-11-11 14:00:00,-3.9,86.5,4.43,36.67,246.0,80.5,206.5
2018-11-11 15:00:00,-4.07,86.45,4.6,43.33,209.0,128.5,160.5
2018-11-11 16:00:00,-5.0,86.39,5.1,40.0,171.5,340.5,86.0
2018-11-11 17:00:00,-5.0,86.39,4.77,23.33,49.0,173.0,31.0
2018-11-11 18:00:00,-5.6,90.95,4.1,10.0,0.0,0.0,0.0
2018-11-11 19:00:00,-5.6,90.95,4.6,350.0,0.0,0.0,0.0
2018-11-11 20:00:00,-6.1,94.95,4.1,350.0,0.0,0.0,0.0
2018-11-11 21:00:00,-6.1,90.92,4.85,345.0,0.0,0.0,0.0
2018-11-11 22:00:00,-6.1,94.95,5.1,350.0,0.0,0.0,0.0
2018-11-11 23:00:00,-6.1,90.92,4.6,340.0,0.0,0.0,0.0
2018-11-12 00:00:00,-6.85,95.76,4.1,340.0,0.0,0.0,0.0
2018-11-12 01:00:00,-6.85,95.76,4.6,330.0,0.0,0.0,0.0
2018-11-12 02:00:00,-6.7,95.76,5.8,340.0,0.0,0.0,0.0
2018-11-12 03:00:00,-6.7,90.88,5.1,20.0,0.0,0.0,0.0
2018-11-12 04:00:00,-7.2,94.91,5.4,350.0,0.0,0.0,0.0
2018-11-12 05:00:00,-7.2,90.85,4.85,350.0,0.0,0.0,0.0
2018-11-12 06:00:00,-7.9,95.72,4.1,350.0,0.0,0.0,0.0
2018-11-12 07:00:00,-7.2,90.85,3.35,345.0,0.0,0.0,0.0
2018-11-12 08:00:00,-7.55,86.89,5.28,185.0,35.0,18.5,32.5
2018-11-12 09:00:00,-7.59,74.13,3.96,31.43,155.0,211.5,96.5
2018-11-12 10:00:00,-6.97,61.49,2.77,46.67,304.5,495.5,106.0
2018-11-12 11:00:00,-6.95,70.89,2.1,110.0,321.0,285.0,183.5
2018-11-12 12:00:00,-6.85,70.99,2.1,120.0,542.5,794.0,119.0
2018-11-12 13:00:00,-6.1,67.4,0.0,130.67,602.5,965.5,90.0
2018-11-12 14:00:00,-5.0,58.65,2.6,110.0,541.0,958.0,81.0
2018-11-12 15:00:00,-3.3,50.76,0.0,64.83,408.0,881.0,69.5
2018-11-12 16:00:00,-3.9,55.85,0.0,75.67,235.0,736.0,50.5
2018-11-12 17:00:00,-7.2,64.22,0.0,114.83,64.5,367.5,27.5
2018-11-12 18:00:00,-6.7,64.33,2.1,180.0,0.0,0.0,0.0
2018-11-12 19:00:00,-7.8,70.78,2.6,190.0,0.0,0.0,0.0
2018-11-12 20:00:00,-10.6,82.05,4.1,180.0,0.0,0.0,0.0
2018-11-12 21:00:00,-8.9,74.51,3.6,170.0,0.0,0.0,0.0
2018-11-12 22:00:00,-7.8,64.09,5.7,200.0,0.0,0.0,0.0
2018-11-12 23:00:00,-9.4,70.48,4.1,170.0,0.0,0.0,0.0
2018-11-13 00:00:00,-9.4,70.48,2.6,160.0,0.0,0.0,0.0
2018-11-13 01:00:00,-7.2,64.22,2.6,190.0,0.0,0.0,0.0
2018-11-13 02:00:00,-7.2,70.89,1.5,120.0,0.0,0.0,0.0
2018-11-13 03:00:00,-7.2,74.13,2.1,110.0,0.0,0.0,0.0
2018-11-13 04:00:00,-5.0,61.33,2.1,210.0,0.0,0.0,0.0
2018-11-13 05:00:00,-3.9,53.41,2.6,190.0,0.0,0.0,0.0
2018-11-13 06:00:00,-5.6,58.51,2.6,160.0,0.0,0.0,0.0
2018-11-13 07:00:00,-3.9,62.12,2.1,190.0,0.0,0.0,0.0
2018-11-13 08:00:00,-2.2,59.31,2.6,190.0,58.5,277.5,28.5
2018-11-13 09:00:00,0.0,49.4,0.0,220.17,229.5,704.0,49.0
2018-11-13 10:00:00,1.7,43.7,3.6,240.0,352.0,690.5,88.5
2018-11-13 11:00:00,2.8,42.21,2.1,230.0,436.0,626.0,133.5
2018-11-13 12:00:00,4.4,39.72,1.5,120.0,587.0,986.5,66.5
2018-11-13 13:00:00,5.6,38.15,0.0,110.17,586.5,986.5,67.0
2018-11-13 14:00:00,6.7,35.36,2.6,310.0,520.5,957.0,64.5
2018-11-13 15:00:00,6.7,38.88,0.0,232.5,401.0,894.0,60.5
2018-11-13 16:00:00,6.7,38.88,0.0,213.0,238.5,776.0,47.0
2018-11-13 17:00:00,5.0,43.74,1.5,60.0,66.5,430.5,25.0
2018-11-13 18:00:00,2.8,51.06,1.5,190.0,0.0,0.0,0.0
2018-11-13 19:00:00,0.0,62.44,2.1,190.0,0.0,0.0,0.0
2018-11-13 20:00:00,0.0,65.74,3.6,180.0,0.0,0.0,0.0
2018-11-13 21:00:00,-0.6,69.07,3.1,160.0,0.0,0.0,0.0
2018-11-13 22:00:00,-2.8,78.83,2.6,140.0,0.0,0.0,0.0
2018-11-13 23:00:00,-2.8,75.51,2.1,150.0,0.0,0.0,0.0
2018-11-14 00:00:00,-2.8,75.51,2.6,120.0,0.0,0.0,0.0
2018-11-14 01:00:00,-2.8,71.69,2.1,170.0,0.0,0.0,0.0
2018-11-14 02:00:00,-1.1,62.2,1.5,190.0,0.0,0.0,0.0
2018-11-14 03:00:00,-2.2,68.17,1.5,170.0,0.0,0.0,0.0
2018-11-14 04:00:00,-1.7,65.39,2.1,190.0,0.0,0.0,0.0
2018-11-14 05:00:00,1.7,48.1,1.5,207.5,0.0,0.0,0.0
2018-11-14 06:00:00,-2.2,65.28,1.5,200.0,0.0,0.0,0.0
2018-11-14 07:00:00,-0.6,57.14,1.5,200.0,0.0,0.0,0.0
2018-11-14 08:00:00,3.9,45.25,2.6,210.0,63.0,354.5,26.0
2018-11-14 09:00:00,6.1,40.52,3.6,240.0,235.0,763.5,45.0
2018-11-14 10:00:00,7.8,37.96,2.1,220.0,406.5,933.0,50.0
2018-11-14 11:00:00,10.6,33.08,2.1,210.0,525.0,983.5,57.0
2018-11-14 12:00:00,12.2,28.26,2.6,180.0,586.5,1003.0,61.0
2018-11-14 13:00:00,13.3,26.3,3.1,180.0,585.5,1002.0,61.5
2018-11-14 14:00:00,14.4,22.28,1.5,190.0,521.5,979.5,58.5
2018-11-14 15:00:00,15.0,19.48,0.0,190.17,401.5,926.0,52.0
2018-11-14 16:00:00,13.9,23.01,0.0,151.17,238.5,806.5,42.0
2018-11-14 17:00:00,10.6,27.15,0.0,60.5,65.5,451.5,23.5
2018-11-14 18:00:00,7.2,37.57,3.1,190.0,0.0,0.0,0.0
2018-11-14 19:00:00,5.0,48.46,2.6,190.0,0.0,0.0,0.0
2018-11-14 20:00:00,3.3,59.95,3.1,200.0,0.0,0.0,0.0
2018-11-14 21:00:00,1.1,66.67,0.0,220.33,0.0,0.0,0.0
2018-11-14 22:00:00,3.9,42.97,3.1,220.0,0.0,0.0,0.0
2018-11-14 23:00:00,2.2,48.47,2.6,200.0,0.0,0.0,0.0
2018-11-15 00:00:00,2.8,46.44,1.5,210.17,0.0,0.0,0.0
2018-11-15 01:00:00,4.4,36.09,2.6,220.0,0.0,0.0,0.0
2018-11-15 02:00:00,3.9,39.05,4.1,240.0,0.0,0.0,0.0
2018-11-15 03:00:00,4.4,36.09,3.1,230.0,0.0,0.0,0.0
2018-11-15 04:00:00,3.9,39.05,5.1,230.0,0.0,0.0,0.0
2018-11-15 05:00:00,3.9,37.38,1.5,170.0,0.0,0.0,0.0
2018-11-15 06:00:00,0.6,52.07,2.1,130.0,0.0,0.0,0.0
2018-11-15 07:00:00,5.0,34.61,2.1,220.0,0.0,0.0,0.0
2018-11-15 08:00:00,2.2,53.29,4.1,100.0,67.0,440.5,24.0
2018-11-15 09:00:00,7.8,43.85,1.5,90.0,233.5,766.5,45.5
2018-11-15 10:00:00,11.1,25.15,1.5,360.0,389.0,876.5,57.0
2018-11-15 11:00:00,12.2,24.42,2.1,80.0,505.5,935.5,64.5
2018-11-15 12:00:00,13.3,23.93,2.6,110.0,571.5,985.5,59.0
2018-11-15 13:00:00,12.8,24.72,4.1,110.0,568.5,980.5,59.5
2018-11-15 14:00:00,12.8,22.48,3.1,80.0,501.0,938.0,60.5
2018-11-15 15:00:00,12.2,26.85,5.7,100.0,367.5,817.0,63.0
2018-11-15 16:00:00,11.7,26.58,3.6,120.0,210.0,654.0,50.0
2018-11-15 17:00:00,8.9,30.43,2.6,150.0,46.0,284.0,21.0
2018-11-15 18:00:00,6.1,38.82,2.6,160.0,0.0,0.0,0.0
2018-11-15 19:00:00,4.4,48.02,3.6,180.0,0.0,0.0,0.0
2018-11-15 20:00:00,3.3,54.61,4.1,110.0,0.0,0.0,0.0
2018-11-15 21:00:00,0.0,69.19,3.6,170.0,0.0,0.0,0.0
2018-11-15 22:00:00,2.2,56.1,3.1,180.0,0.0,0.0,0.0
2018-11-15 23:00:00,1.1,60.71,3.6,140.0,0.0,0.0,0.0
2018-11-16 00:00:00,2.2,53.29,3.6,160.0,0.0,0.0,0.0
2018-11-16 01:00:00,2.8,53.76,4.6,170.0,0.0,0.0,0.0
2018-11-16 02:00:00,2.2,53.29,3.6,140.0,0.0,0.0,0.0
2018-11-16 03:00:00,1.7,52.91,3.6,140.0,0.0,0.0,0.0
2018-11-16 04:00:00,2.8,46.44,4.1,160.0,0.0,0.0,0.0
2018-11-16 05:00:00,0.6,57.27,3.1,180.0,0.0,0.0,0.0
2018-11-16 06:00:00,0.6,54.37,3.1,150.0,0.0,0.0,0.0
2018-11-16 07:00:00,1.7,50.23,2.1,140.0,0.0,0.0,0.0
2018-11-16 08:00:00,2.8,48.91,2.6,140.0,4.5,0.0,4.5
2018-11-16 09:00:00,6.1,32.06,2.1,220.0,9.5,0.0,9.5
2018-11-16 10:00:00,8.3,26.16,5.7,220.0,27.5,0.0,27.5
2018-11-16 11:00:00,10.0,22.32,5.7,230.0,28.5,0.0,28.5
2018-11-16 12:00:00,10.0,22.32,5.1,230.0,26.0,0.0,26.0
2018-11-16 13:00:00,10.6,20.33,2.1,250.0,75.0,0.0,75.0
2018-11-16 14:00:00,8.9,38.68,0.0,193.2,161.0,15.0,154.0
2018-11-16 15:00:00,9.4,34.06,2.6,150.0,87.5,3.0,86.5
2018-11-16 16:00:00,10.0,32.71,3.1,170.0,60.5,1.0,60.0
2018-11-16 17:00:00,8.3,34.85,0.0,111.0,16.5,0.0,16.5
2018-11-16 18:00:00,5.6,44.16,2.1,110.0,0.0,0.0,0.0
2018-11-16 19:00:00,5.0,46.05,3.1,110.0,0.0,0.0,0.0
2018-11-16 20:00:00,6.1,42.66,2.1,70.0,0.0,0.0,0.0
2018-11-16 21:00:00,5.6,46.48,4.6,60.0,0.0,0.0,0.0
2018-11-16 22:00:00,3.9,59.93,3.6,30.0,0.0,0.0,0.0
2018-11-16 23:00:00,1.7,70.07,0.0,133.33,0.0,0.0,0.0
2018-11-17 00:00:00,2.2,71.1,3.6,30.0,0.0,0.0,0.0
2018-11-17 01:00:00,1.1,76.93,4.1,40.0,0.0,0.0,0.0
2018-11-17 02:00:00,0.6,79.76,3.1,30.0,0.0,0.0,0.0
2018-11-17 03:00:00,0.6,79.76,2.35,55.0,0.0,0.0,0.0
2018-11-17 04:00:00,0.6,83.16,0.0,30.83,0.0,0.0,0.0
2018-11-17 05:00:00,0.0,86.86,1.5,30.0,0.0,0.0,0.0
2018-11-17 06:00:00,0.0,86.86,2.1,80.0,0.0,0.0,0.0
2018-11-17 07:00:00,0.0,91.31,2.1,110.0,0.0,0.0,0.0
2018-11-17 08:00:00,0.0,91.31,2.35,100.0,5.0,0.0,5.0
2018-11-17 09:00:00,0.0,91.31,3.27,80.0,18.0,0.0,18.0
2018-11-17 10:00:00,-0.6,95.94,3.48,85.0,29.0,0.0,29.0
2018-11-17 11:00:00,-1.95,95.88,4.35,80.0,48.5,0.0,48.5
2018-11-17 12:00:00,-2.8,95.88,4.35,205.0,73.0,0.0,73.0
2018-11-17 13:00:00,-3.7,95.84,6.0,10.0,60.0,0.0,60.0
2018-11-17 14:00:00,-5.0,94.99,4.1,20.0,54.5,0.0,54.5
2018-11-17 15:00:00,-5.6,95.79,3.85,35.0,51.0,2.0,50.0
2018-11-17 16:00:00,-6.1,94.95,3.1,50.0,17.0,0.0,17.0
2018-11-17 17:00:00,-6.1,94.95,2.1,90.0,4.0,0.0,4.0
2018-11-17 18:00:00,-6.1,94.95,1.5,50.0,0.0,0.0,0.0
2018-11-17 19:00:00,-6.7,100.0,2.1,40.0,0.0,0.0,0.0
2018-11-17 20:00:00,-6.7,100.0,2.6,60.0,0.0,0.0,0.0
2018-11-17 21:00:00,-6.7,93.0,1.5,75.0,0.0,0.0,0.0
2018-11-17 22:00:00,-6.1,94.95,1.5,50.0,0.0,0.0,0.0
2018-11-17 23:00:00,-6.1,94.95,0.0,44.67,0.0,0.0,0.0
2018-11-18 00:00:00,-6.1,94.95,0.0,170.2,0.0,0.0,0.0
2018-11-18 01:00:00,-6.1,90.92,0.0,289.33,0.0,0.0,0.0
2018-11-18 02:00:00,-6.1,94.95,0.0,304.0,0.0,0.0,0.0
2018-11-18 03:00:00,-6.1,94.95,0.0,213.0,0.0,0.0,0.0
2018-11-18 04:00:00,-5.6,90.95,2.6,220.0,0.0,0.0,0.0
2018-11-18 05:00:00,-6.7,90.88,1.5,200.0,0.0,0.0,0.0
2018-11-18 06:00:00,-6.1,86.29,2.6,150.0,0.0,0.0,0.0
2018-11-18 07:00:00,-6.7,86.99,0.0,132.17,0.0,0.0,0.0
2018-11-18 08:00:00,-5.0,86.39,3.1,140.0,27.5,127.5,13.0
2018-11-18 09:00:00,-1.7,83.11,1.5,120.0,173.5,567.0,33.5
2018-11-18 10:00:00,1.1,70.14,2.6,190.0,391.0,925.0,51.5
2018-11-18 11:00:00,2.8,56.58,5.1,200.0,515.0,999.5,54.5
2018-11-18 12:00:00,5.0,50.57,3.6,160.0,576.5,1026.5,54.5
2018-11-18 13:00:00,8.3,30.35,0.0,221.83,575.5,1030.0,52.0
2018-11-18 14:00:00,8.9,19.58,1.5,310.0,512.5,1010.5,48.0
2018-11-18 15:00:00,8.9,14.49,1.5,260.0,393.0,958.5,43.5
2018-11-18 16:00:00,8.3,15.95,0.0,105.0,231.5,843.0,35.5
2018-11-18 17:00:00,5.0,20.02,1.5,150.0,60.0,459.5,20.0
2018-11-18 18:00:00,2.2,25.54,1.5,130.0,0.0,0.0,0.0
2018-11-18 19:00:00,0.0,34.92,2.6,190.0,0.0,0.0,0.0
2018-11-18 20:00:00,-1.1,44.15,2.6,190.0,0.0,0.0,0.0
2018-11-18 21:00:00,-0.6,49.25,3.6,180.0,0.0,0.0,0.0
2018-11-18 22:00:00,-2.2,53.83,3.6,170.0,0.0,0.0,0.0
2018-11-18 23:00:00,-3.3,59.05,2.1,110.0,0.0,0.0,0.0
2018-11-19 00:00:00,-3.9,58.91,1.5,250.0,0.0,0.0,0.0
2018-11-19 01:00:00,-3.3,55.99,0.0,221.67,0.0,0.0,0.0
2018-11-19 02:00:00,-3.9,58.91,1.5,190.0,0.0,0.0,0.0
2018-11-19 03:00:00,-6.1,71.1,2.6,190.0,0.0,0.0,0.0
2018-11-19 04:00:00,-5.0,61.33,2.1,170.0,0.0,0.0,0.0
2018-11-19 05:00:00,-4.4,52.8,2.1,160.0,0.0,0.0,0.0
2018-11-19 06:00:00,-2.8,48.67,4.6,170.0,0.0,0.0,0.0
2018-11-19 07:00:00,-3.3,50.76,3.6,170.0,0.0,0.0,0.0
2018-11-19 08:00:00,-0.6,40.51,5.1,150.0,37.0,215.5,14.0
2018-11-19 09:00:00,2.2,36.29,5.1,170.0,223.0,798.0,38.0
2018-11-19 10:00:00,5.6,25.9,3.1,190.0,381.0,919.5,47.5
2018-11-19 11:00:00,7.2,21.01,2.1,100.0,497.5,974.0,52.5
2018-11-19 12:00:00,7.8,17.28,2.6,100.0,555.5,991.5,54.0
2018-11-19 13:00:00,8.9,17.73,2.6,140.0,553.0,986.0,55.0
2018-11-19 14:00:00,8.3,22.5,1.5,120.0,492.0,961.5,53.5
2018-11-19 15:00:00,7.8,24.56,4.1,110.0,376.0,907.0,47.5
2018-11-19 16:00:00,6.7,26.48,4.6,110.0,219.0,782.0,39.0
2018-11-19 17:00:00,2.8,36.67,3.6,110.0,55.5,399.5,21.5
2018-11-19 18:00:00,0.6,47.3,3.6,130.0,0.0,0.0,0.0
2018-11-19 19:00:00,1.1,43.28,5.7,160.0,0.0,0.0,0.0
2018-11-19 20:00:00,0.6,44.87,5.7,150.0,0.0,0.0,0.0
2018-11-19 21:00:00,-0.6,54.23,4.1,160.0,0.0,0.0,0.0
2018-11-19 22:00:00,-0.6,51.91,4.1,180.0,0.0,0.0,0.0
2018-11-19 23:00:00,0.0,49.4,3.1,220.0,0.0,0.0,0.0
2018-11-20 00:00:00,-1.1,51.33,0.0,298.4,0.0,0.0,0.0
2018-11-20 01:00:00,-3.3,61.71,0.0,245.83,0.0,0.0,0.0
2018-11-20 02:00:00,-2.8,59.17,2.1,200.0,0.0,0.0,0.0
2018-11-20 03:00:00,-2.2,59.31,2.1,220.0,0.0,0.0,0.0
2018-11-20 04:00:00,-3.9,64.92,3.1,180.0,0.0,0.0,0.0
2018-11-20 05:00:00,-3.3,65.05,3.6,180.0,0.0,0.0,0.0
2018-11-20 06:00:00,-2.8,62.37,4.1,170.0,0.0,0.0,0.0
2018-11-20 07:00:00,-3.3,65.05,2.1,160.0,0.0,0.0,0.0
2018-11-20 08:00:00,-0.6,59.68,1.5,140.0,33.0,108.5,22.0
2018-11-20 09:00:00,5.0,39.78,2.6,150.0,212.5,752.0,39.0
2018-11-20 10:00:00,8.9,29.14,0.0,178.75,377.0,927.5,43.5
2018-11-20 11:00:00,10.6,21.44,3.1,160.0,492.5,982.0,47.5
2018-11-20 12:00:00,12.2,19.28,2.6,110.0,553.0,1005.5,48.5
2018-11-20 13:00:00,12.8,16.66,4.1,100.0,553.0,1003.5,49.0
2018-11-20 14:00:00,12.8,15.94,2.6,67.5,488.5,971.5,48.0
2018-11-20 15:00:00,12.8,16.66,3.1,60.0,373.0,908.0,46.5
2018-11-20 16:00:00,11.7,18.9,3.6,80.0,216.5,780.0,38.5
2018-11-20 17:00:00,8.9,25.12,2.6,90.0,54.0,392.5,21.0
2018-11-20 18:00:00,7.2,28.2,3.1,130.0,0.0,0.0,0.0
2018-11-20 19:00:00,3.9,41.14,4.1,170.0,0.0,0.0,0.0
2018-11-20 20:00:00,4.4,37.7,4.1,160.0,0.0,0.0,0.0
2018-11-20 21:00:00,2.2,44.05,4.1,170.0,0.0,0.0,0.0
