climate.location,file_name
nOt A sAmsIm vArIAblE,sh_eps_HCE3
nOt A sAmsIm vArIAblE,sh_eps_HCE4
nOt A sAmsIm vArIAblE,alpha_env
nOt A sAmsIm vArIAblE,EPSILON_4
nOt A sAmsIm vArIAblE,Tau_envelope
nOt A sAmsIm vArIAblE,GlazingIntactIn
nOt A sAmsIm vArIAblE,AnnulusGas
nOt A sAmsIm vArIAblE,P_a
nOt A sAmsIm vArIAblE,Design_loss
nOt A sAmsIm vArIAblE,Shadowing
nOt A sAmsIm vArIAblE,Dirt_HCE
nOt A sAmsIm vArIAblE,b_OpticalTable
nOt A sAmsIm vArIAblE,sh_OpticalTable
nOt A sAmsIm vArIAblE,dnifc
nOt A sAmsIm vArIAblE,I_bn
nOt A sAmsIm vArIAblE,T_db
nOt A sAmsIm vArIAblE,T_dp
nOt A sAmsIm vArIAblE,P_amb
nOt A sAmsIm vArIAblE,V_wind
nOt A sAmsIm vArIAblE,m_dot_htf_ref
nOt A sAmsIm vArIAblE,m_pb_demand
nOt A sAmsIm vArIAblE,shift
nOt A sAmsIm vArIAblE,SolarAz_init
nOt A sAmsIm vArIAblE,SolarZen
nOt A sAmsIm vArIAblE,T_pb_out_init
csp.pbns.design_gross_output,P_ref
csp.pbns.eff_design,eta_ref
csp.lf.sf.field_outlet_temp,T_hot_ref
csp.lf.sf.field_inlet_temp,T_cold_ref
csp.pbns.ref_condenser_dt,dT_cw_ref
csp.pbns.design_ambient_temp,T_amb_des
csp.pbns.f_standby,q_sby_frac
csp.pbns.p_hp_in,P_boil_des
nOt A sAmsIm vArIAblE,is_rh
nOt A sAmsIm vArIAblE,P_rh_ref
nOt A sAmsIm vArIAblE,T_rh_hot_ref
nOt A sAmsIm vArIAblE,rh_frac_ref
nOt A sAmsIm vArIAblE,CT
csp.pbns.startup_time,startup_time
csp.pbns.startup_frac,startup_frac
nOt A sAmsIm vArIAblE,tech_type
csp.pbns.approach_temp,T_approach
csp.pbns.itd_design,T_ITD_des
csp.pbns.condenser_pressure_ratio,P_cond_ratio
csp.pbns.pb_bd_frac,pb_bd_frac
csp.pbns.min_condenser_pressure,P_cond_min
csp.pbns.hr_pl_nlev,n_pl_inc
nOt A sAmsIm vArIAblE,F_wc
nOt A sAmsIm vArIAblE,mode
csp.lf.sf.field_outlet_temp,T_hot
nOt A sAmsIm vArIAblE,m_dot_st
nOt A sAmsIm vArIAblE,T_wb
csp.pbns.design_gross_output,demand_var
nOt A sAmsIm vArIAblE,standby_control
nOt A sAmsIm vArIAblE,T_db_pwb
nOt A sAmsIm vArIAblE,P_amb_pwb
nOt A sAmsIm vArIAblE,relhum
nOt A sAmsIm vArIAblE,f_recSU
nOt A sAmsIm vArIAblE,dp_b
nOt A sAmsIm vArIAblE,dp_sh
nOt A sAmsIm vArIAblE,dp_rh
