Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
 Go Electric Inc : 250-480-60-HLT [480V],480,7101.25,259200,274787,700,-1.40173e-07,6.42573e-05,0.000805098,-0.00100803,748.7,780,392.552,540,780,5/23/2022,N
 GoodWe Technologies Co - Ltd : GEC11.4-1U-US20 [240V],240,39.3275,11391.9,11908.6,300,-1.56872e-06,-3.10692e-05,-0.00439271,-0.00569959,5.61,495,39.6954,235,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC5.0-1U-US10 [240V],240,31.6275,5031,5198.53,350,-2.1286e-06,-2.08949e-05,0.000437235,-0.000410676,11.16,495,14.8529,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC5.0-1U-US20 [240V],240,21.4902,4982.8,5201.83,300,-3.38564e-06,-5.11115e-05,-0.00207779,-0.00448311,5.6,495,17.3394,105,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC6.0-1U-US10 [240V],240,29.8727,6030,6241.04,350,-2.04722e-06,-2.37299e-05,-0.000156299,-0.00111257,11.3,495,17.8316,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC6.0-1U-US20 [240V],240,22.0414,6009.7,6273.96,300,-2.65546e-06,-4.88359e-05,-0.00427322,-0.00481942,5.6,495,20.9132,125,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC7.0-1U-US10 [240V],240,30.9599,7059,7315.56,350,-1.8714e-06,-2.23441e-05,0.00108225,-0.00040447,9.48,495,20.9016,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC7.6-1U-US10 [240V],240,29.9914,7648,7937.29,350,-1.80177e-06,-2.43109e-05,0.00102836,-0.000548668,9.48,495,22.678,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC7.6-1U-US20 [240V],240,30.8182,7585.5,7917.16,300,-2.03742e-06,-1.63256e-05,-0.00209605,-0.00328808,5.61,495,26.3905,158,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC8.6-1U-US10 [240V],240,27.7456,8680,9015.71,350,-1.62276e-06,-3.03918e-05,0.000685613,-0.00150843,9.47,495,25.7592,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC9.6-1U-US10 [240V],240,28.2373,9616,10008,350,-1.70726e-06,-3.60836e-05,0.00043158,-0.00185521,9.5,495,28.5943,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEC9.6-1U-US20 [240V],240,39.6612,9603.1,10008.6,300,-1.56627e-06,-3.78155e-05,-0.00401473,-0.00696904,5.61,495,33.3619,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GEH11.4-1U-US20 [240V],240,27.6819,11379.3,11768.2,390,-1.32518e-06,1.45298e-05,-0.000465738,0.00281517,5.62,500,30.1748,270,500,n/a,Y
 GoodWe Technologies Co - Ltd : GEH5.0-1U-US10 [240V],240,22.5196,5067.5,5202.22,400,-2.09219e-06,-2.37074e-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GEH5.0-1U-US20 [240V],240,20.3305,5004.7,5146.9,390,-2.17512e-06,-1.41151e-05,-0.00124994,-0.000962698,5.62,500,13.1972,235,500,n/a,Y
 GoodWe Technologies Co - Ltd : GEH6.0-1U-US10 [240V],240,20.7795,6109,6280.59,400,-1.98576e-06,-1.01674e-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GEH6.0-1U-US20 [240V],240,22.7117,5997.3,6171.43,390,-1.36512e-06,-2.20269e-05,0.00061826,0.000117383,5.62,500,15.8242,285,500,n/a,Y
 GoodWe Technologies Co - Ltd : GEH7.0-1U-US10 [240V],240,25.4624,7057,7267.2,400,-1.92279e-06,-4.89749e-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GEH7.6-1U-US10 [240V],240,23.6388,7644,7879.28,400,-1.80292e-06,-4.54886e-05,3.02347e-06,-0.000274452,9.44,480,19.6982,230,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GEH7.6-1U-US20 [240V],240,25.3689,7588.2,7834.69,390,-2.09688e-06,-2.97007e-05,-0.00179294,-0.00199465,5.62,500,20.089,180,500,n/a,Y
 GoodWe Technologies Co - Ltd : GEH8.6-1U-US10 [240V],240,23.3258,8614,8891.7,400,-1.76225e-06,-3.6493e-05,2.61125e-05,-0.000109434,9.54,480,22.2292,260,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GEH9.6-1U-US10 [240V],240,22.5217,9628,9953.88,400,-1.73591e-06,-3.05626e-05,5.56071e-05,-0.000191057,9.4,480,24.8847,300,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GEH9.6-1U-US20 [240V],240,28.6476,9586.2,9912.27,390,-1.80565e-06,-1.28054e-05,-0.00126885,-0.000404746,5.62,500,25.4161,225,500,n/a,Y
 GoodWe Technologies Co - Ltd : GW11K4-ES-US20 [240V],240,27.6819,11379.3,11768.2,390,-1.32518e-06,1.45298e-05,-0.000465738,0.00281517,5.62,500,30.1748,270,500,n/a,Y
 GoodWe Technologies Co - Ltd : GW11K4-SBP-US20 [240V],240,39.3275,11391.9,11908.6,300,-1.56872e-06,-3.10692e-05,-0.00439271,-0.00569959,5.61,495,39.6954,235,495,n/a,N
 GoodWe Technologies Co - Ltd : GW5000-ES-US20 [240V],240,20.3305,5004.7,5146.9,390,-2.17512e-06,-1.41151e-05,-0.00124994,-0.000962698,5.62,500,13.1972,235,500,n/a,Y
 GoodWe Technologies Co - Ltd : GW5000-SBP-US20 [240V],240,21.4902,4982.8,5201.83,300,-3.38564e-06,-5.11115e-05,-0.00207779,-0.00448311,5.6,495,17.3394,105,495,n/a,N
 GoodWe Technologies Co - Ltd : GW5000A-BP [240V],240,31.6275,5031,5198.53,350,-2.1286e-06,-2.08949e-05,0.000437235,-0.000410676,11.16,495,14.8529,200,495,11/12/2021,N
 GoodWe Technologies Co - Ltd : GW5000A-ES [240V],240,22.5196,5067.5,5202.22,400,-2.09219e-06,-2.37074e-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW5000H-ES [240V],240,62.6439,4989,5201.24,400,-3.80258e-06,-2.07039e-05,-0.000297805,-0.000631388,47.36,480,13.0031,300,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW6000-ES-US20 [240V],240,22.7117,5997.3,6171.43,390,-1.36512e-06,-2.20269e-05,0.00061826,0.000117383,5.62,500,15.8242,285,500,n/a,Y
 GoodWe Technologies Co - Ltd : GW6000-SBP-US20 [240V],240,22.0414,6009.7,6273.96,300,-2.65546e-06,-4.88359e-05,-0.00427322,-0.00481942,5.6,495,20.9132,125,495,n/a,N
 GoodWe Technologies Co - Ltd : GW6000A-BP [240V],240,29.8727,6030,6241.04,350,-2.04722e-06,-2.37299e-05,-0.000156299,-0.00111257,11.3,495,17.8316,200,495,11/12/2021,N
 GoodWe Technologies Co - Ltd : GW6000A-ES [240V],240,20.7795,6109,6280.59,400,-1.98576e-06,-1.01674e-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW7000A-BP [240V],240,30.9599,7059,7315.56,350,-1.8714e-06,-2.23441e-05,0.00108225,-0.00040447,9.48,495,20.9016,200,495,11/12/2021,N
 GoodWe Technologies Co - Ltd : GW7000A-ES [240V],240,25.4624,7057,7267.2,400,-1.92279e-06,-4.89749e-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW7600-ES-US20 [240V],240,25.3689,7588.2,7834.69,390,-2.09688e-06,-2.97007e-05,-0.00179294,-0.00199465,5.62,500,20.089,180,500,n/a,Y
 GoodWe Technologies Co - Ltd : GW7600-SBP-US20 [240V],240,30.8182,7585.5,7917.16,300,-2.03742e-06,-1.63256e-05,-0.00209605,-0.00328808,5.61,495,26.3905,158,495,n/a,N
 GoodWe Technologies Co - Ltd : GW7600A-BP [240V],240,29.9914,7648,7937.29,350,-1.80177e-06,-2.43109e-05,0.00102836,-0.000548668,9.48,495,22.678,200,495,11/12/2021,N
 GoodWe Technologies Co - Ltd : GW7600A-ES [240V],240,23.6388,7644,7879.28,400,-1.80292e-06,-4.54886e-05,3.02347e-06,-0.000274452,9.44,480,19.6982,230,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW8600A-BP [240V],240,27.7456,8680,9015.71,350,-1.62276e-06,-3.03918e-05,0.000685613,-0.00150843,9.47,495,25.7592,200,495,11/12/2021,N
 GoodWe Technologies Co - Ltd : GW8600A-ES [240V],240,23.3258,8614,8891.7,400,-1.76225e-06,-3.6493e-05,2.61125e-05,-0.000109434,9.54,480,22.2292,260,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW9600-ES-US20 [240V],240,28.6476,9586.2,9912.27,390,-1.80565e-06,-1.28054e-05,-0.00126885,-0.000404746,5.62,500,25.4161,225,500,n/a,Y
 GoodWe Technologies Co - Ltd : GW9600-SBP-US20 [240V],240,39.6612,9603.1,10008.6,300,-1.56627e-06,-3.78155e-05,-0.00401473,-0.00696904,5.61,495,33.3619,200,495,n/a,N
 GoodWe Technologies Co - Ltd : GW9600A-BP [240V],240,28.2373,9616,10008,350,-1.70726e-06,-3.60836e-05,0.00043158,-0.00185521,9.5,495,28.5943,200,495,11/12/2021,N
 GoodWe Technologies Co - Ltd : GW9600A-ES [240V],240,22.5217,9628,9953.88,400,-1.73591e-06,-3.05626e-05,5.56071e-05,-0.000191057,9.4,480,24.8847,300,480,2/13/2023,Y
 GoodWe Technologies Co - Ltd : GW9600H-ES [240V],240,58.5977,9628,10145.8,400,-3.08591e-06,-2.7977e-05,4.45589e-05,3.60736e-06,45.22,480,25.3644,300,480,2/13/2023,Y
 Guangzhou Sanjing Electric Co - Ltd : H2-10K-S4-US [208V],208,72.1324,8798,9055.78,380,-1.58728e-06,-1.76273e-05,0.000853915,-0.000727403,2.9,550,23.831,200,550,n/a,Y
 Guangzhou Sanjing Electric Co - Ltd : H2-10K-S4-US [240V],240,68.2025,10089,10375.8,380,-9.31068e-07,-2.25657e-05,0.000599408,-0.00122226,3,550,27.3048,200,550,n/a,Y
 Guangzhou Sanjing Electric Co - Ltd : H2-12K-S4-US [208V],208,75.1051,10417,10777.1,380,-2.1479e-06,-8.60447e-06,0.00161756,0.00138672,2.8,550,28.3607,200,550,n/a,Y
 Guangzhou Sanjing Electric Co - Ltd : H2-12K-S4-US [240V],240,76.7173,12034,12423.7,380,-1.38558e-06,-2.73826e-05,0.00071282,-0.000830239,3.2,550,32.6941,200,550,n/a,Y
 Guangzhou Sanjing Electric Co - Ltd : H2-7.6K-S3-US [208V],208,58.6832,6605,6795.02,380,-2.51473e-06,-1.57962e-05,-0.000127619,-0.00209779,3.1,550,17.8816,200,550,n/a,Y
 Guangzhou Sanjing Electric Co - Ltd : H2-7.6K-S3-US [240V],240,64.1404,7606,7816.27,380,-1.72715e-06,-1.68571e-05,0.00082446,-0.000596217,3.1,550,20.5691,200,550,n/a,Y
 Hanwha Q CELLS America Inc : Q.HOME+ AC-G1-6.0 [240V],240,77.7696,5732,6025.25,430,-2.60948e-06,-1.16235e-05,-0.000183989,-0.00125974,25,500,14.0122,360,500,n/a,N
 Hanwha Q CELLS America Inc : Q.HOME+ AC-G1-7.0 [240V],240,86.2952,6680,7047.85,390,-5.25849e-06,-1.08839e-05,0.000700888,-0.00052983,25,500,18.0714,280,500,n/a,N
 Hanwha Q CELLS America Inc : Q.HOME+ AC-G1-7.6 [240V],240,48.8966,7832,8223.37,375,-2.98068e-06,-4.56176e-05,-0.00242049,-0.00359598,49.5,430,21.929,320,430,12/11/2020,N
 Hanwha Q CELLS America Inc : Q.HOME+ AC-G1-8.6 [240V],240,47.4759,8613,9035.99,396.5,-2.61282e-06,-4.21776e-05,0.00177193,-0.00158556,42,430,22.7894,363,430,12/11/2020,N
 Hanwha Q CELLS America Inc : Q.HOME+ HYB-G1-6.0 [240V],240,76.4939,5570,5867.43,335,-2.70981e-06,-4.25927e-05,0.000676665,-0.00229771,25,425,17.5147,240,425,n/a,Y
 Hanwha Q CELLS America Inc : Q.HOME+ HYB-G1-7.0 [240V],240,76.9232,6666,7018.43,360,-2.61451e-06,-4.12138e-05,0.00105761,-0.00230985,25,425,19.4956,290,425,n/a,Y
 Hanwha Q CELLS America Inc : Q.HOME+ HYB-G1-7.6 [240V],240,49.2438,7642,7986.08,402,-2.27199e-06,-4.04422e-05,-0.00127208,-0.000949816,44,500,19.8659,304,500,12/11/2020,Y
 Hanwha Q CELLS America Inc : Q.HOME+ HYB-G1-8.6 [240V],240,47.3466,8604,9013.82,379,-2.55859e-06,-4.0658e-05,-0.000601147,-0.000323469,40,500,23.7832,258,500,12/11/2020,Y
 Hanwha Q CELLS America Inc : Q.VOLT A3.8SX [240V],240,40.8341,3810,3980.85,262.8,-4.72445e-06,-0.000100415,0.00125403,-0.00149334,1.2,450,15.1478,75.6,450,5/11/2023,N
 Hanwha Q CELLS America Inc : Q.VOLT A5.0SX [240V],240,38.6311,5030,5231.34,275.5,-2.90079e-06,-7.56354e-05,0.00116534,-0.00160808,1.2,449.9,18.9885,100.4,449.9,5/11/2023,N
 Hanwha Q CELLS America Inc : Q.VOLT A6.0SX [240V],240,37.0267,6035,6267.02,285.1,-2.2864e-06,-6.63378e-05,0.000968099,-0.00215827,1.2,449.9,21.9818,121.1,449.9,5/11/2023,N
 Hanwha Q CELLS America Inc : Q.VOLT A7.6SX [240V],240,34.2555,7601,7887.41,300.1,-1.82032e-06,-5.83933e-05,0.000378564,-0.00227531,1.2,449.8,26.2826,149.7,449.8,5/11/2023,N
 Hanwha Q CELLS America Inc : Q.VOLT H3.8SX [240V],240,23.0534,3805,3915.44,337.9,-2.81602e-06,-3.68728e-05,0.00102784,0.000449963,1.2,499.5,11.5876,175.4,499.5,5/11/2023,Y
 Hanwha Q CELLS America Inc : Q.VOLT H5.0SX [240V],240,17.7094,5003,5138.33,363.7,-1.73316e-06,-2.94408e-05,2.08649e-05,-0.000721875,1.2,499.9,14.1279,229.9,499.9,5/11/2023,Y
 Hanwha Q CELLS America Inc : Q.VOLT H6.0SX [240V],240,20.099,6017,6177.57,388.3,-1.77531e-06,-2.62162e-05,0.00103226,-0.000265801,1.2,498.7,15.9093,277,498.7,5/11/2023,Y
 Hanwha Q CELLS America Inc : Q.VOLT H7.6SX [240V],240,20.2157,7593,7806,365.5,-1.71961e-06,-3.5814e-05,-0.000137719,-0.00170275,1.2,498.4,21.357,234.1,498.4,5/11/2023,Y
 Holu Hou Energy LLC: HH9600H-HI [240V],240,22.5217,9628,9953.88,400,-1.73591e-06,-3.05626e-05,5.56071e-05,-0.000191057,9.4,480,24.8847,300,480,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1000TL U B360 [360V],360,3055.18,1000000,1.02952e+06,632,-2.42207e-08,1.61353e-05,0.00175646,0.000655446,80,740,1629,524,740,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1110TL U B400 [400V],400,3330.12,1110000,1.14019e+06,660,-1.94564e-08,4.58937e-06,9.02638e-05,-0.000974507,80,740,1727.57,580,740,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1140TL U B410 [410V],410,3944.94,1027752,1.05576e+06,668,-1.68859e-08,9.15741e-06,0.000906329,0.000181111,2550.2775,800,1580.48,595,800,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1165TL U B420 [420V],420,3313.4,1165000,1.19508e+06,675,-1.67424e-08,4.93974e-06,0.00099685,-0.000564912,80,740,1770.48,610,740,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1190TL U B430 [430V],430,3836.03,1048594,1.07642e+06,682,-1.58856e-08,6.62807e-06,0.000797973,-0.000169892,2550.2775,800,1578.34,624,800,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1220TL U B440 [440V],440,4084.07,1099306,1.12815e+06,689,-1.53926e-08,7.2535e-06,0.000771096,-2.17364e-05,2550.2775,800,1637.37,638,800,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1245TL U B480 [480V],480,2515.66,1042220,1.07626e+06,949,-1.70408e-08,1.23664e-05,0.0005613,0.000413354,459.0724167,1200,1134.09,697,1200,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1250TL U B450 [450V],450,3971.42,1114104,1.14275e+06,696,-1.42253e-08,6.75845e-06,0.00101053,0.000244572,2550.2775,800,1641.89,652,800,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1275TL U B460 [460V],460,3899.45,1128476,1.15649e+06,703,-1.27866e-08,9.83512e-06,0.0014183,0.00113901,2550.2775,800,1645.07,666,800,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1665TL U B640 [640V],640,4143.08,1367076,1.40669e+06,1060,-1.08544e-08,1.01584e-05,0.000560051,0.000166979,459.0724167,1200,1327.06,919,1200,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1690TL U B650 [650V],650,4207.38,1375282,1.4144e+06,1067,-1.12499e-08,1.05104e-05,0.000581217,0.000394024,459.0724167,1200,1325.59,933,1200,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1715TL U B660 [660V],660,4586.19,1390614,1.43035e+06,1074,-1.08453e-08,1.0272e-05,0.000831419,0.000492463,459.0724167,1200,1331.79,948,1200,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1740TL U B670 [670V],670,4199.51,1272412,1.30853e+06,1081,-1.15784e-08,8.94726e-06,0.000372172,-5.71367e-05,459.0724167,1200,1210.48,962,1200,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 1800TL U B690 [690V],690,3366.82,1300644,1.33621e+06,1081,-1.13927e-08,6.44885e-06,3.12974e-05,-0.000175287,459.0724167,1200,1236.09,962,1200,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 610TL U B220 [220V],220,2503.73,610000,630094,590,-4.96833e-08,1.85548e-05,0.00191909,0.000881007,80,740,1067.96,440,740,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 830TL U B300 [300V],300,2560.86,830000,855294,590,-2.75352e-08,1.04866e-05,0.00118074,-0.000175057,80,740,1449.65,440,740,n/a,Y
 INGETEAM POWER TECHNOLOGY S A : INGECON SUN 915TL U B330 [330V],330,2906.41,915000,941368,613,-2.43505e-08,4.99294e-06,0.000656289,-0.000909466,80,740,1535.67,485,740,n/a,Y
 Jiangsu RCT Power Energy Technology Co - Ltd: Power Storage DC US-8.0 [208V],208,41.229,7014.6,7244.54,360,-2.6948e-06,-4.13342e-05,-0.000193356,-0.000562439,0.3,420,20.1237,220,420,n/a,Y
 Jiangsu RCT Power Energy Technology Co - Ltd: Power Storage DC US-8.0 [240V],240,38.6265,8032,8267.05,360,-2.14409e-06,-4.11324e-05,-0.00015354,-0.00107544,0.4025,420,22.964,220,420,n/a,Y
 LG Electronics Inc : A005KEEN261 [208V],208,20.2513,5000,5122.61,400,-3.30815e-06,1.85139e-05,0.00309169,-0.000388877,1.85,450,12.8065,350,450,5/11/2020,N
 LG Electronics Inc : A005KEEN261 [240V],240,22.3745,5000,5099.83,400,-2.99967e-06,-8.75854e-06,0.00205564,-0.00246704,2.05,450,12.7496,350,450,5/11/2020,N
 LG Electronics Inc : D007KEEN261 [208V],208,29.7963,6656,6853.49,380,-2.88247e-06,-1.27884e-05,-0.000878464,0.000458779,1.15,450,18.0355,270,450,5/11/2020,Y
 LG Electronics Inc : D007KEEN261 [240V],240,29.0144,7680,7888.01,380,-2.27532e-06,-1.77519e-05,-0.00171207,-0.000313839,1.19,450,20.7579,270,450,5/11/2020,Y
 LG Electronics Inc : P250KH53231 [480V],480,807.91,250425,258041,881,-1.79916e-08,1.93898e-05,0.00117843,0.00119695,4.21,1000,292.895,750,1000,n/a,N
 LS Energy Solutions LLC: PBE-5140-R61-1A0-1000 [480V],480,350.19,140485,143375,935,-5.82868e-08,1.67581e-05,0.00186472,0.00109507,1.5,1150,153.342,720,1150,8/2/2021,N
 LS Energy Solutions LLC: PBE-6140-R61-1A0-1000 [600V],600,350.048,139449,141900,1125,-4.74743e-08,1.17789e-05,0.00094976,-3.77728e-05,1.58,1350,126.133,900,1350,8/2/2021,N
 Lion Energy: #50170167 Sanctuary 8K [208V],208,45.8909,7827,8307.53,370,-3.75867e-06,-3.72495e-05,0.000660313,2.00467e-05,14.2,425,22.4528,240,425,4/3/2023,Y
 Lion Energy: #50170167 Sanctuary 8K [240V],240,47.1481,7898,8340.57,370,-3.21789e-06,-4.45834e-05,0.000557685,-0.00053097,18.8,425,22.5421,240,425,4/3/2023,Y
 Lion Energy: #50170168 [240V],240,65.6455,8084,8326.69,360,-2.93482e-06,-6.00256e-06,-0.000923484,-0.00173197,17.4,430,23.1297,250,430,n/a,Y
 NEXTRACKER LLC: NXPCS1670K-HUD [800V],800,3676.36,1673400,1.70565e+06,1350,-6.0944e-09,2.1882e-06,0.000375316,0.000123176,223.1,1500,1263.45,1200,1500,n/a,Y
 NEXTRACKER LLC: NXPCS3340K-HUD [800V],800,7431.25,3347800,3.40899e+06,1350,-3.23937e-09,1.91598e-06,0.000220482,-7.56066e-05,443.65,1500,2525.18,1200,1500,n/a,Y
 NEXTRACKER LLC: NXPCS5000K-HUD [800V],800,11405.7,5004900,5.0946e+06,1350,-2.26284e-09,1.88118e-06,0.000202147,-9.82938e-05,638.04,1500,3773.78,1200,1500,n/a,Y
 NEXTRACKER LLC: NXPCS800K-HUD [800V],800,2132.44,801420,818063,1350,-1.55416e-08,1.9047e-06,0.000277812,9.90805e-06,222.84,1500,605.973,1200,1500,n/a,Y
 NeoVolta Inc : NV7600 [208V],208,69.2487,7447.3,7678.92,370,-2.32486e-06,-7.3553e-06,-0.00100081,-0.00253431,13.4,425,20.7538,240,425,12/1/2022,Y
 NeoVolta Inc : NV7600 [240V],240,74.7491,7657,7885.28,370,-2.613e-06,1.42064e-06,0.00134226,0.00420471,13.4,425,21.3116,240,425,12/1/2022,Y
 OutBack Power: FXR3048A [120V],120,61.762,2560,2809.78,52,-1.95124e-05,0.000461825,0.0178642,-0.0207189,0.768,60,54.0342,40,60,10/15/2018,N
 OutBack Power: GS4048A [240V],240,63.1602,3600,3846.93,48,-9.45827e-06,0.0018166,0.000159818,-0.0295234,0.1,56,80.1444,44,56,12/1/2020,N
 OutBack Power: GS8048A [240V],240,57.4763,7200,8840.85,48,-2.10264e-05,-0.00181655,0.0240829,-0.016929,0.1,56,184.184,44,56,12/1/2020,N
 OutBack Power: OGHI8048A [240V],240,114.374,7638,8448.26,48,-1.26428e-05,-0.00368536,-0.0070402,-0.0553994,146.4,52,176.005,44,52,10/11/2023,N
 OutBack Power: SBX5048-120/240 [240V],240,67.803,4985,5278.14,420,-5.33954e-06,-3.22034e-05,0.000168778,-0.000980088,24.85,550,12.567,250,550,3/11/2021,Y
 OutBack Power: VFXR3524A [120V],120,45.6609,2960,3343,24,-2.94955e-05,0.00161938,0.0706647,-0.0327723,0.888,28,139.292,22,28,10/15/2018,N
 OutBack Power: VFXR3648A [120V],120,63.1471,3037,3385,51.2,-2.41793e-05,0.00153134,0.0274379,0.000288753,0.9111,60,66.1133,40,60,10/15/2018,N
 Oztek Corp : OZPCS-RS40-Bxx [208V],208,357.943,17516,18604.3,700,-2.07155e-06,-3.58802e-05,-0.00162412,-0.000874907,191.36,820,26.5776,550,820,10/11/2021,N
 Oztek Corp : OZPCS-RS40-Bxx [480V],480,371.098,39913,41119.4,700,-4.29755e-07,-3.09941e-05,-0.00148289,-0.00152964,1066.26,820,58.742,550,820,10/11/2021,N
 Oztek Corp : OZPCS-RS40-Fxx [208V],208,336.097,17515,18660.2,700,-1.73142e-06,-3.36704e-05,-0.00183411,-0.000948352,202.52,820,26.6574,550,820,10/11/2021,N
 Oztek Corp : OZPCS-RS40-Fxx [480V],480,397.566,39894,41252.2,700,-4.41728e-07,-3.19482e-05,-0.0010877,-0.000685146,1105.1,820,58.9317,550,820,10/11/2021,N
 PANASONIC CORPORATION OF NORTH AMERICA: EVHB-I7 [240V],240,20.2157,7593,7806,365.5,-1.71961e-06,-3.5814e-05,-0.000137719,-0.00170275,1.2,498.4,21.357,234.1,498.4,n/a,Y
 PHASEGREEN TECHNOLOGY INC : PhG-P10K0LNA-M [240V],240,51.9471,10177,10475.8,360,-1.26047e-06,-2.00269e-05,-4.72679e-05,-0.000721726,33.64,430,29.0994,280,430,n/a,Y
 PHASEGREEN TECHNOLOGY INC : PhG-P5K0LNA-M [240V],240,29.3587,5089.7,5247.58,360,-3.6512e-06,-1.512e-05,0.000125826,0.000551922,22.6,430,14.5766,180,430,n/a,Y
 PHASEGREEN TECHNOLOGY INC : PhG-P6K0LNA-M [240V],240,33.668,6117,6297.73,360,-2.58712e-06,-2.03092e-05,0.000191477,-0.000256399,22.99,430,17.4937,200,430,n/a,Y
 PHASEGREEN TECHNOLOGY INC : PhG-P7K6LNA-M [240V],240,37.4865,7765,7993.33,360,-1.60481e-06,-2.20802e-05,-0.000935126,-0.00139183,30.71,430,22.2037,220,430,n/a,Y
 PHASEGREEN TECHNOLOGY INC : PhG-P8K0LNA-M [240V],240,65.6455,8084,8326.69,360,-2.93482e-06,-6.00256e-06,-0.000923484,-0.00173197,17.4,430,23.1297,250,430,n/a,Y
 POMCube Inc : PNZ-10K1N2-NA0 [240V],240,4.71706,9923,10512.5,360,7.69275e-07,-4.6489e-05,-0.0267637,0.00781545,21.92,530,29.2015,250,530,10/11/2023,Y
 POWER ELECTRONICS: FP3151K [660V],660,11195.9,3145170,3.18984e+06,1024,-3.40802e-09,2.13445e-06,0.0005655,0.000601808,685,1200,3115.08,849,1200,n/a,N
 Pika Energy: X11402 [208V],208,20.5129,11187,11534.1,400,-1.22287e-06,6.87907e-05,0.0175372,0.00197184,0.13,420,28.8353,390,420,n/a,Y
 Pika Energy: X7602 [240V],240,66.92,7587,7823.26,400,-2.67644e-06,4.66929e-05,0.00321561,-0.00397886,1.29,420,19.5582,390,420,n/a,Y
 Power Center: Max Hybrid 15 [208V],208,70.9245,13010,13511.4,320,-1.95422e-06,-2.30337e-07,-5.48816e-05,9.23267e-05,21.2,425,42.223,200,425,n/a,Y
 Power Center: Max Hybrid 15 [240V],240,83.1383,15040,15606.1,320,-1.70709e-06,2.22468e-07,8.144e-05,0.000201634,21.2,425,48.769,200,425,n/a,Y
 Power Electronics: FP3000K3 [600V],600,11759.9,3116969,3.181e+06,940,-4.40082e-09,2.28821e-06,4.39282e-05,5.3316e-05,442.59,1200,3384.04,849,1200,n/a,N
 Power Electronics: FP3510M2 [34500V],34500,16667.5,3662494,3.76449e+06,1000,-4.59413e-09,1.17168e-06,-0.000296244,-0.000344235,7640,1200,3764.49,934,1200,n/a,N
 Power Electronics: FP3510M3 [34500V],34500,21560.3,3630064,3.74285e+06,1000,-7.66039e-09,-2.70799e-06,-0.000294193,-0.000613191,7640,1200,3742.85,934,1200,n/a,N
 Power Electronics: FP4200M [34500V],34500,28398.8,4198710,4.28755e+06,1067,-3.40344e-09,5.13391e-06,-6.68832e-05,-0.000824794,7033,1200,4018.33,934,1200,n/a,N
