Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type
Canadian Solar Inc : CS6P-250M-EA,0,1.700584,240,249.670797,29,-0.000048,-0.000278,0.024265,-0.117027,0.072000,35,8.609338,24,35,10/3/2017,Utility Interactive
Canadian Solar Inc : CS6P-250P-EA,0,1.700584,240,249.670797,29,-0.000048,-0.000278,0.024265,-0.117027,0.072000,35,8.609338,24,35,10/3/2017,Utility Interactive
Canadian Solar Inc : CS6P-255M-EA,0,1.700584,240,249.670797,29,-0.000048,-0.000278,0.024265,-0.117027,0.072000,35,8.609338,24,35,10/3/2017,Utility Interactive
Canadian Solar Inc : CS6P-255P-EA,0,1.700584,240,249.670797,29,-0.000048,-0.000278,0.024265,-0.117027,0.072000,35,8.609338,24,35,10/3/2017,Utility Interactive
Canadian Solar Inc : CS6P-260M-EA,0,1.700584,240,249.670797,29,-0.000048,-0.000278,0.024265,-0.117027,0.072000,35,8.609338,24,35,10/3/2017,Utility Interactive
Canadian Solar Inc : CS6P-260P-EA,0,1.700584,240,249.670797,29,-0.000048,-0.000278,0.024265,-0.117027,0.072000,35,8.609338,24,35,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-125KTL-GS-E [600V],600,38.615248,125000,126731.781461,950,-0.000000,0.000012,0.005115,0.003178,37.500000,1250,133.401875,860,1250,11/15/2019,Grid Support
Canadian Solar Inc : CSI-23KTL-CT [480V],480,56.789051,23000,23426.161332,720,-0.000000,-0.000035,0.000128,0.000391,6.900000,800,32.536335,480,800,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-25KTL-GS-FL [480V],480,65.335171,25000,25581.942661,650,-0.000000,0.000014,0.000622,0.002894,7.500000,780,39.356835,580,780,11/15/2019,Grid Support
Canadian Solar Inc : CSI-25KTL-GS-FLB [480V],480,68.717446,25000,25567.172718,650,-0.000000,0.000017,-0.000795,0.001223,7.500000,770,39.334112,580,770,n/a,Grid Support
Canadian Solar Inc : CSI-28KTL-CT [480V],480,55.856806,28000,28571.374103,725,-0.000000,-0.000034,-0.000268,0.000098,8.400000,800,39.408792,500,800,11/1/2018,Utility Interactive
Canadian Solar Inc : CSI-3000TL-CT [208V],208,20.484907,2860,2969.611927,390,-0.000008,-0.000044,-0.000663,-0.000688,0.858000,470,7.614390,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-3000TL-CT [240V],240,18.944594,3000,3097.049247,390,-0.000006,-0.000043,-0.000795,-0.000770,0.900000,470,7.941152,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-30KTL-GS-FL [480V],480,41.287647,30000,30664.344551,650,-0.000000,0.000001,0.005983,0.005415,9,780,47.175915,580,780,11/15/2019,Grid Support
Canadian Solar Inc : CSI-30KTL-GS-FLB [480V],480,52.623728,30000,30650.038024,650,-0.000000,0.000005,0.001397,0.001804,9,780,47.153905,580,780,n/a,Grid Support
Canadian Solar Inc : CSI-36KTL-CT,0,80.102421,36000,36701.729714,730,-0.000000,-0.000039,-0.002729,-0.001194,10.800000,800,50.276342,540,800,11/1/2018,Utility Interactive
Canadian Solar Inc : CSI-36KTL-CT [480V],480,80.102421,36000,36701.729714,730,-0.000000,-0.000039,-0.002729,-0.001194,10.800000,800,50.276342,540,800,11/01/2018,Grid Support
Canadian Solar Inc : CSI-36KTL-GS-FL [480V],480,26.765619,36000,36714.198123,650,-0.000000,-0.000005,0.009517,0.006248,10.800000,780,56.483382,580,780,11/15/2019,Grid Support
Canadian Solar Inc : CSI-36KTL-GS-FLB [480V],480,44.836157,36000,36691.681755,650,-0.000000,0.000003,0.002413,0.003173,10.800000,780,56.448741,580,780,n/a,Grid Support
Canadian Solar Inc : CSI-4000TL-CT [208V],208,26.323186,3810,3947.897099,390,-0.000006,-0.000044,-0.000679,-0.001016,1.143000,470,10.122813,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-4000TL-CT [240V],240,25.989559,4020.000000,4141.663662,390,-0.000005,-0.000043,-0.000336,-0.000730,1.206000,470,10.619650,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-40KTL-GS [480V],480,78.354155,40000,40816.867147,650,-0.000000,-0.000010,-0.000030,-0.000797,12.000000,780,62.795180,580,780,11/15/2019,Grid Support
Canadian Solar Inc : CSI-40KTL-GS-B [480V],480,60.874450,40000,40736.244686,650,-0.000000,-0.000009,0.000691,0.000032,12.000000,780,62.671146,580,780,n/a,Grid Support
Canadian Solar Inc : CSI-40KTL-GS-FL [480V],480,62.921961,40000,40750.096106,650,-0.000000,-0.000008,-0.000161,-0.000723,12.000000,780,62.692456,580,780,11/15/2019,Grid Support
Canadian Solar Inc : CSI-40KTL-GS-FLB [480V],480,62.374122,40000,40735.579088,650,-0.000000,-0.000008,0.000331,-0.000399,12.000000,780,62.670122,580,780,n/a,Grid Support
Canadian Solar Inc : CSI-5000TL-CT [208V],208,25.123528,4610,4784.182173,390,-0.000006,-0.000047,-0.000504,-0.000598,1.383000,470,12.267134,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-5000TL-CT [240V],240,23.541646,5000,5160.899360,390,-0.000004,-0.000051,-0.000994,-0.001577,1.500000,470,13.233075,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-50KTL-CT [480V],480,95.185011,50000,50835.100245,730,-0.000000,-0.000024,-0.003635,-0.001197,15.000000,850,69.637124,480,850,11/1/2018,Utility Interactive
Canadian Solar Inc : CSI-50KTL-GS [480V]??,480,70.453592,50000,50800.138686,650,-0.000000,-0.000007,-0.000077,0.001391,15.000000,720,78.154060,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-50KTL-GS-B [480V],480,68.599774,50000,50814.954820,650,-0.000000,-0.000008,0.000501,0.001275,15.000000,720,78.176854,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-50KTL-GS-FL [480V]?,480,42.453952,50000,50777.876148,650,-0.000000,-0.000002,0.004611,0.011896,15.000000,720,78.119809,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-50KTL-GS-FLB [480V],480,43.941347,50000,50786.140064,650,-0.000000,-0.000005,0.003151,0.008438,15.000000,720,78.132523,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-6000TL-CT [208V],208,36.708912,5500,5698.248024,380,-0.000004,-0.000035,-0.000349,-0.000584,1.650000,470,14.995390,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-6000TL-CT [240V],240,36.087966,6000,6182.442054,380,-0.000003,-0.000040,-0.000593,-0.001379,1.800000,470,16.269584,100,470,10/3/2017,Utility Interactive
Canadian Solar Inc : CSI-60KTL-CT [480V],480,95.171419,60000,61072.834908,730,-0.000000,-0.000022,-0.003360,-0.001127,18,850,83.661418,540,850,11/1/2018,Utility Interactive
Canadian Solar Inc : CSI-60KTL-GS [480V],480,92.993709,60000,61015.653012,650,-0.000000,-0.000021,-0.002340,-0.003523,18,720,93.870235,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-60KTL-GS-B [480V],480,87.081745,60000,61018.543008,650,-0.000000,-0.000016,-0.000987,-0.001535,18,720,93.874682,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-66KTL-GS [480V],480,97.385990,66000,67081.557214,650,-0.000000,-0.000014,-0.000497,-0.000065,19.800000,720,103.202396,580,720,11/15/2019,Grid Support
Canadian Solar Inc : CSI-66KTL-GS-B [480V],480,95.580732,66000,67082.683071,650,-0.000000,-0.000012,-0.000935,-0.000265,19.800000,720,103.204128,580,720,11/15/2019,Grid Support
Carlo Gavazzi: ISGA 1 22 [240V],240,42.197602,2110,2193.396843,375,-0.000012,-0.000065,0.001026,0.000536,0.633000,400,5.849058,100,400,n/a,Utility Interactive
Carlo Gavazzi: ISGA 1 33 [240V],240,36.033348,3180,3315.653602,375,-0.000008,-0.000075,0.000544,-0.000338,0.954000,400,8.841743,100,400,n/a,Utility Interactive
Carlo Gavazzi: ISGA 1 42 [240V],240,32.599652,4160,4340.861283,380,-0.000005,-0.000062,0.000324,-0.000880,1.248000,400,11.423319,100,400,n/a,Utility Interactive
Carlo Gavazzi: ISGA 1 53 [240V],240,32.085271,5240,5489.155773,380,-0.000004,-0.000074,-0.000083,-0.001604,1.572000,400,14.445147,100,400,n/a,Utility Interactive
Chiconypower: MU300SAP2 [240V],240,2.269624,290,301.426621,31,-0.000040,-0.000037,0.022241,0.041851,0.087000,43,9.723439,26,43,n/a,Utility Interactive
Chilicon Power - LLC: CP-250-60-208/240-MC4 [208V],208,17.936074,220,239.954424,28,-0.000013,0.004103,0.062148,-0.013478,0.066000,35,8.569801,24,35,2/1/2019,Utility Interactive
Chilicon Power - LLC: CP-250-60-208/240-MC4 [240V],240,17.827923,220,239.632660,28,-0.000012,0.004026,0.064442,-0.009700,0.066000,35,8.558309,24,35,2/1/2019,Utility Interactive
Chilicon Power - LLC: CP-250E-60/72-208/240-MC4 [208V],208,2.494643,277,291.337446,30,-0.000123,-0.000737,0.053564,-0.018164,0.083100,32,9.711248,28,32,2/1/2019,Utility Interactive
Chilicon Power - LLC: CP-250E-60/72-208/240-MC4 [240V],240,2.442658,289,302.901053,30,-0.000113,-0.001000,0.047463,-0.021951,0.086700,32,10.096702,28,32,2/1/2019,Utility Interactive
Chilicon Power - LLC: CP-720-60/72/96-208/240-MC4 [208V],208,5.220273,725,764.555562,65,-0.000055,0.000194,0.027708,0.014085,0.217500,70,11.762393,60,70,04/02/2019,Grid Support
Chilicon Power - LLC: CP-720-60/72/96-208/240-MC4 [240V],240,5.720609,721,756.142851,65,-0.000054,0.000277,0.024451,0.013015,0.216300,70,11.632967,60,70,04/02/2019,Grid Support
Chint Power Systems America: CPS ECB30KTL-O/US [480V],480,98.185306,30260,31103.432161,660,-0.000000,-0.000034,-0.000150,0.001375,9.078000,800,47.126412,450,800,n/a,Grid Support
Chint Power Systems America: CPS SC100KT-O/xx-480 [480V],480,611.147204,100000,104271.346806,430,-0.000000,0.000031,0.002026,0.000774,30.000000,500,242.491504,330,500,n/a,Utility Interactive
Chint Power Systems America: CPS SC14KTL-DO/xx-208 [208V],208,38.141372,14000,14675.088403,385,-0.000001,-0.000030,0.001393,-0.000424,4.200000,540,38.117113,300,540,n/a,Utility Interactive
Chint Power Systems America: CPS SC20KTL-DO/xx-480 [480V],480,65.545654,20000,20657.530400,480,-0.000001,-0.000063,-0.000735,-0.004243,6.000000,550,43.036522,300,550,n/a,Utility Interactive
Chint Power Systems America: CPS SCA23KTL-DO/US-480 [480V],480,56.789051,23000,23426.161332,720,-0.000000,-0.000035,0.000128,0.000391,6.900000,800,32.536335,480,800,n/a,Utility Interactive
Chint Power Systems America: CPS SCA28KTL-DO/US-480 [480V],480,55.856806,28000,28571.374103,725,-0.000000,-0.000034,-0.000268,0.000098,8.400000,800,39.408792,500,800,n/a,Utility Interactive
Chint Power Systems America: CPS SCA36KTL-DO/US [480V],480,80.102421,36000,36701.729714,730,-0.000000,-0.000039,-0.002729,-0.001194,10.800000,800,50.276342,540,800,10/15/2018,Utility Interactive
Chint Power Systems America: CPS SCA3KTL-O/US [208V],208,20.484907,2860,2969.611927,390,-0.000008,-0.000044,-0.000663,-0.000688,0.858000,470,7.614390,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA3KTL-O/US [240V],240,19.059749,3000,3096.936928,390,-0.000006,-0.000043,-0.000797,-0.000770,0.900000,470,7.940864,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA4KTL-O/US [208V],208,26.323186,3810,3947.897099,390,-0.000006,-0.000044,-0.000679,-0.001016,1.143000,470,10.122813,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA4KTL-O/US [240V],240,25.989559,4020.000000,4141.663662,390,-0.000005,-0.000043,-0.000336,-0.000730,1.206000,470,10.619650,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA50KTL-DO/US-480 [480V],480,96.145815,50000,50831.467828,730,-0.000000,-0.000024,-0.003612,-0.001289,15.000000,850,69.632148,480,850,10/15/2018,Utility Interactive
Chint Power Systems America: CPS SCA5KTL-O US [208V],208,25.123528,4610,4784.182173,390,-0.000006,-0.000047,-0.000504,-0.000598,1.383000,470,12.267134,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA5KTL-O US [240V],240,23.541646,5000,5160.899360,390,-0.000004,-0.000051,-0.000994,-0.001577,1.500000,470,13.233075,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA60KTL-DO/US-480 [480V],480,96.230316,60000,61067.698427,730,-0.000000,-0.000025,-0.003714,-0.001741,18,850,83.654381,540,850,10/15/2018,Utility Interactive
Chint Power Systems America: CPS SCA6KTL-O US [208V],208,36.708912,5500,5698.248024,380,-0.000004,-0.000035,-0.000349,-0.000584,1.650000,470,14.995390,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCA6KTL-O US [240V],240,36.087966,6000,6182.442054,380,-0.000003,-0.000040,-0.000593,-0.001379,1.800000,470,16.269584,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCE4KTL-O US [208V],208,22.069911,3690,3792.551260,360,-0.000004,0.000005,0.000792,-0.000436,1.107000,470,10.534865,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCE4KTL-O US [240V],240,22.326894,3980,4083.114082,360,-0.000002,-0.000022,-0.000994,-0.003559,1.194000,450,11.341984,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE4KTL-O US [277V],277,30.959645,3980,4076.238805,360,-0.000003,-0.000026,-0.000826,-0.000306,1.194000,450,11.322886,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE5KTL-O US [208V],208,26.907986,4470,4597.430262,360,-0.000003,0.000007,0.000903,-0.000546,1.341000,470,12.770640,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCE5KTL-O US [240V],240,24.674128,4830,4958.936111,360,-0.000002,-0.000023,-0.000346,-0.001171,1.449000,450,13.774823,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE5KTL-O US [277V],277,28.931818,4830,4947.909747,360,-0.000002,-0.000029,-0.001690,-0.000533,1.449000,450,13.744194,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE6KTL-O US [208V],208,28.735271,5680,5857.652776,360,-0.000003,0.000005,0.001737,0.000292,1.704000,470,16.271258,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCE6KTL-O US [240V],240,35.395628,6000,6158.379678,360,-0.000002,-0.000026,-0.001179,0.000466,1.800000,450,17.106610,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE6KTL-O US [277V],277,28.494158,6010,6184.179297,360,-0.000002,-0.000021,0.000301,0.000471,1.803000,450,17.178276,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE7KTL-O US [208V],208,26.027058,6950,7203.129932,360,-0.000003,0.000002,0.001461,-0.000509,2.085000,470,20.008694,100,470,n/a,Utility Interactive
Chint Power Systems America: CPS SCE7KTL-O US [240V],240,29.438594,6920,7126.238934,360,-0.000002,-0.000026,0.000266,-0.001157,2.076000,450,19.795108,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCE7KTL-O US [277V],277,29.997050,7010,7219.106830,360,-0.000002,-0.000029,-0.000721,-0.000752,2.103000,450,20.053075,100,450,n/a,Utility Interactive
Chint Power Systems America: CPS SCH100KTL-AIO/US-600 [600V],600,135.765961,100560,102153.869956,1000,-0.000000,0.000019,0.001438,0.000340,30.168000,1300,102.153870,870,1300,n/a,Grid Support
Chint Power Systems America: CPS SCH100KTL-DO/US-600 [600V],600,114.843536,100000,101610.372705,1000,-0.000000,0.000018,0.001877,0.000293,30.000000,1300,101.610373,870,1300,10/15/2018,Utility Interactive
Chint Power Systems America: CPS SCH125KTL-AIO/US-600 [600V],600,148.707442,125546,127855.283756,1000,-0.000000,0.000021,0.001673,0.000650,37.663800,1300,127.855284,870,1300,n/a,Grid Support
Chint Power Systems America: CPS SCH125KTL-DO/US-600 [600V],600,143.124916,125000,127275.275854,1000,-0.000000,0.000019,0.001614,0.000381,37.500000,1300,127.275276,870,1300,10/15/2018,Utility Interactive
Chint Solar Zhejiang: CHPI 23KTL-US,0,56.789051,23000,23426.161332,720,-0.000000,-0.000035,0.000128,0.000391,6.900000,800,32.536335,480,800,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI 28KTL-US,0,55.856806,28000,28571.374103,725,-0.000000,-0.000034,-0.000268,0.000098,8.400000,800,39.408792,500,800,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI 6KTL-US [208V],208,36.708912,5500,5698.248024,380,-0.000004,-0.000035,-0.000349,-0.000584,1.650000,470,14.995390,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI 6KTL-US [240V],240,36.087966,6000,6182.442054,380,-0.000003,-0.000040,-0.000593,-0.001379,1.800000,470,16.269584,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI14KTL-US,0,38.141372,14000,14675.088403,385,-0.000001,-0.000030,0.001393,-0.000424,4.200000,540,38.117113,300,540,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI20KTL-US,0,65.545654,20000,20657.530400,480,-0.000001,-0.000063,-0.000735,-0.004243,6.000000,550,43.036522,300,550,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI3KTL-US [208V],208,20.484907,2860,2969.611927,390,-0.000008,-0.000044,-0.000663,-0.000688,0.858000,470,7.614390,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI3KTL-US [240V],240,19.059749,3000,3096.936928,390,-0.000006,-0.000043,-0.000797,-0.000770,0.900000,470,7.940864,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI4KTL-US [208V],208,26.323186,3810,3947.897099,390,-0.000006,-0.000044,-0.000679,-0.001016,1.143000,470,10.122813,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI4KTL-US [240V],240,25.989559,4020.000000,4141.663662,390,-0.000005,-0.000043,-0.000336,-0.000730,1.206000,470,10.619650,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI5KTL-US [208V],208,25.123528,4610,4784.182173,390,-0.000006,-0.000047,-0.000504,-0.000598,1.383000,470,12.267134,100,470,n/a,Utility Interactive
Chint Solar Zhejiang: CHPI5KTL-US [240V],240,23.541646,5000,5160.899360,390,-0.000004,-0.000051,-0.000994,-0.001577,1.500000,470,13.233075,100,470,n/a,Utility Interactive
Concept by US: Power Station PS247-05-180 [120V],120,2.648612,5020,5413.991667,310,-0.000006,-0.000024,0.064573,0.004548,1.506000,420,17.464489,210,420,n/a,Utility Interactive
Concept by US: Power Station PS247-10-180 [120V],120,0.890178,10080,10909.479889,310,-0.000003,-0.000081,0.262803,0.000742,3.024000,420,35.191871,210,420,n/a,Utility Interactive
Connect Renewable Energy: CE 4000 [240V],240,50.184511,3000,3223.896388,62,-0.000016,0.000044,0.011093,-0.014612,7,77,51.998329,54,77,n/a,Utility Interactive
DASS tech: DSP-M33250KUS,0,1508.137321,250000,264486.964715,378,-0.000000,0.000003,-0.000071,-0.001619,75,480,699.700965,330,480,n/a,Utility Interactive
DYNAPOWER COMPANY LLC: MPS-100 [480],480,2873.540196,98861,103552.390483,475,-0.000000,0.000070,0.001881,0.000972,29.658300,600,218.005033,350,600,n/a,Grid Support
DYNAPOWER COMPANY LLC: MPS-250 [480V],480,3385.965903,248910,261339.581514,475,-0.000000,0.000049,0.001367,0.000618,74.673000,600,550.188593,350,600,10/15/2018,Grid Support
DYNAPOWER COMPANY LLC: MPS-250HV [480V],480,3359.429187,249619,259473.334493,705,-0.000000,0.000025,0.000544,-0.002222,74.885700,830,368.047283,580,830,n/a,Grid Support
Danfoss Solar: DLX 2.0 UL [208V],208,15.238192,2010.000000,2080.984614,365,-0.000006,-0.000009,0.000089,-0.001756,0.603000,490,5.701328,100,490,n/a,Utility Interactive
Danfoss Solar: DLX 2.0 UL [240V],240,16.074894,2010.000000,2071.666194,375,-0.000005,-0.000012,0.000398,-0.002024,0.603000,490,5.524443,100,490,n/a,Utility Interactive
Danfoss Solar: DLX 2.9 UL [208V],208,17.432265,2910,3026.308062,365,-0.000007,-0.000019,0.000416,-0.001461,0.873000,490,8.291255,100,490,n/a,Utility Interactive
Danfoss Solar: DLX 2.9 UL [240V],240,18.237190,2900,2996.627583,375,-0.000005,-0.000024,0.000383,-0.001797,0.870000,490,7.991007,100,490,n/a,Utility Interactive
Danfoss Solar: DLX 3.8 UL [208V],208,18.205798,3810,3956.841548,360,-0.000005,-0.000025,0.000628,-0.001681,1.143000,500,10.991227,100,500,n/a,Utility Interactive
Danfoss Solar: DLX 3.8 UL [240V],240,19.368857,3810,3940.766146,370,-0.000005,-0.000025,0.000884,-0.001460,1.143000,500,10.650719,100,500,n/a,Utility Interactive
Danfoss Solar: DLX 4.4 UL [208V],208,18.369798,4400,4584.159416,360,-0.000005,-0.000031,0.000800,-0.001581,1.320000,500,12.733776,100,500,n/a,Utility Interactive
Danfoss Solar: DLX 4.4 UL [240V],240,19.117028,4400,4560.443545,370,-0.000004,-0.000030,0.000557,-0.001959,1.320000,500,12.325523,100,500,n/a,Utility Interactive
Danfoss Solar: MLX 400V [400V],400,97.221798,59860,61130.772914,630,-0.000000,0.000027,0.002608,0.000501,17.958000,800,97.032973,570,800,n/a,Utility Interactive
Danfoss: MLX 480V [480V],480,116.996300,60000,60974.641046,710,-0.000000,0.000035,0.002808,0.002061,18,800,85.879776,685,800,n/a,Utility Interactive
Darfon Electronics Corp : G32xxxxxx [208V],208,2.355312,303,320.147172,27.500000,-0.000133,0.000172,0.015498,-0.003359,0.090900,37,11.641715,24,37,n/a,Utility Interactive
Darfon Electronics Corp : G32xxxxxx [240V],240,2.404250,305,318.012548,27.500000,-0.000091,0.000293,0.019514,0.000919,0.091500,37,11.564093,24,37,n/a,Utility Interactive
